date,period_index,time_label,q_or_g0_kwh,g_final_kwh,x_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,actual_load_kwh,actual_pv_kwh,actual_price,price_forecast_used,last_update_time,balance_residual_kwh,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan
2025-07-30,37,06:20,0.0,0.0,0.0,0.0,0.0,648.2113666666667,0.0,8640.025659582003,7956.750884956265,881.9982,233.78683333333333,0.8875,0.8875,06:00,0.0,0.0,0.0,0.0
2025-07-30,38,06:30,0.0,0.0,0.0,0.0,0.0,554.0241666666666,0.0,7956.750884956265,7372.75813647513,831.1366666666665,277.11249999999995,0.8822,0.8822,06:00,0.0,0.0,0.0,0.0
2025-07-30,39,06:40,0.0,0.0,0.0,0.0,0.0,552.5975333333333,0.0,7372.75813647513,6790.26919156708,869.4198333333334,316.8223,0.8703,0.8703,06:00,0.0,0.0,0.0,0.0
2025-07-30,40,06:50,0.0,0.0,0.0,0.0,0.0,515.6287333333332,0.0,6790.26919156708,6246.748783446774,865.8475,350.2187666666667,0.8389,0.8389,06:00,-1.1368683772161603e-13,0.0,0.0,0.0
2025-07-30,41,07:00,0.0,2.273999898321747e-05,2.273999898321747e-05,0.0,0.0,401.4341439266676,0.0,6246.748783446774,5823.600041657401,796.5466666666666,395.1125,0.7756,0.7756,06:00,0.0,1.763714321138347e-05,8.818571605691734e-06,0.0
2025-07-30,42,07:10,0.0,445.77386450934415,320.5108333333334,0.0,0.0,0.0,0.0,5823.600041657401,5823.600041657401,786.7821833333334,466.27135,0.6954,0.6954,06:00,0.0,309.99114537979796,154.995572689899,0.0
2025-07-30,43,07:20,0.0,393.8351069444444,346.3940666666666,0.0,0.0,0.0,0.0,5823.600041657401,5823.600041657401,840.3134499999999,493.91938333333326,0.7372,0.7372,06:00,0.0,290.3352408394444,145.1676204197222,0.0
2025-07-30,44,07:30,0.0,0.0,0.0,7.856411343709624e-07,0.0,372.64249921435885,0.0,5823.600041657401,5430.800358159107,867.68,495.03749999999997,0.8038,0.8038,06:00,0.0,0.0,0.0,3.157491719036898e-06
2025-07-30,45,07:40,0.0,283.9512180555556,258.0625543771486,0.0,7.397804377148709,0.0,0.0,5430.800358159107,5437.818531613953,805.8330833333332,555.1683333333333,0.7005,0.7005,06:00,4.973799150320701e-14,198.9078282479167,99.45391412395833,0.0
2025-07-30,46,07:50,0.0,0.0,0.0,0.0,0.0,316.6228666666667,0.0,5437.818531613953,5104.068725627796,922.4112666666666,605.7883999999999,0.8803,0.8803,06:00,0.0,0.0,0.0,0.0
2025-07-30,47,08:00,0.0,0.0,0.0,0.0,0.0,516.0770833333333,0.0,5104.068725627796,4560.0757151111775,1148.1583333333333,632.08125,1.247,1.247,06:00,0.0,0.0,0.0,0.0
2025-07-30,48,08:10,0.0,0.0,0.0,0.0,0.0,451.8527333333333,0.0,4560.0757151111775,4083.7811136758373,1139.5527333333332,687.6999999999999,1.2207,1.2207,06:00,0.0,0.0,0.0,0.0
2025-07-30,49,08:20,0.0,0.0,0.0,0.0,0.0,394.5155,0.0,4083.7811136758373,3667.9252629291177,1123.7428166666666,729.2273166666666,1.1263,1.1263,06:00,0.0,0.0,0.0,0.0
2025-07-30,50,08:30,0.0,0.0,0.0,0.0,0.0,425.2845833333332,0.0,3667.9252629291177,3219.635950566112,1174.6033333333332,749.31875,1.1502,1.1502,06:00,0.0,0.0,0.0,0.0
2025-07-30,51,08:40,0.0,0.0,0.0,0.0,0.0,348.7302166666667,0.0,3219.635950566112,2852.042026035886,1136.0496166666667,787.3194,1.1492,1.1492,06:00,0.0,0.0,0.0,0.0
2025-07-30,52,08:50,0.0,0.0,0.0,0.0,0.0,301.71293333333347,0.0,2852.042026035886,2534.0086697479287,1127.4031,825.6901666666665,1.1467,1.1467,06:00,0.0,0.0,0.0,0.0
2025-07-30,53,09:00,0.0,0.0,0.0,0.0,0.0,307.53166666666675,0.0,2534.0086697479287,2209.8418299831455,1181.0566666666666,873.5249999999999,1.1393,1.1393,06:00,0.0,0.0,0.0,0.0
2025-07-30,54,09:10,0.0,0.0,0.0,0.0,0.0,234.12016666666648,0.0,2209.8418299831455,1963.0575057015133,1192.1165166666665,957.99635,1.0798,1.0798,06:00,0.0,0.0,0.0,0.0
2025-07-30,55,09:20,0.0,0.0,0.0,0.0,0.0,128.86594999999988,0.0,1963.0575057015133,1827.220867421055,1145.0157333333332,1016.1497833333333,1.0301,1.0301,06:00,0.0,0.0,0.0,0.0
2025-07-30,56,09:30,0.0,0.0,0.0,0.0,0.0,51.383749999999964,0.0,1827.220867421055,1773.0576391808293,1096.9899999999998,1045.6062499999998,0.997,0.997,06:00,0.0,0.0,0.0,0.0
2025-07-30,57,09:40,0.0,0.0,0.0,0.0,0.0,20.338700000000017,0.0,1773.0576391808293,1751.618766965207,1121.1366166666667,1100.7979166666667,0.9478,0.9478,06:00,0.0,0.0,0.0,0.0
2025-07-30,58,09:50,0.0,0.0,0.0,0.0,0.0,28.704616666666652,0.0,1751.618766965207,1721.3614442889748,1160.89295,1132.1883333333333,1.016,1.016,06:00,0.0,0.0,0.0,0.0
2025-07-30,59,10:00,0.0,0.0,0.0,0.0,0.0,34.857499999999845,0.0,1721.3614442889748,1684.6184131092018,1167.3449999999998,1132.4875,1.1688,1.1688,06:00,0.0,0.0,0.0,0.0
2025-07-30,60,10:10,0.0,0.0,0.0,0.0,0.0,0.0,4.234350000000177,1684.6184131092018,1684.6184131092018,1142.5289833333331,1146.7633333333333,1.2188,1.2188,06:00,0.0,0.0,0.0,0.0
2025-07-30,61,10:20,0.0,0.0,0.0,0.0,0.0,0.0,27.34456666666665,1684.6184131092018,1684.6184131092018,1128.0992666666666,1155.4438333333333,1.1966,1.1966,06:00,0.0,0.0,0.0,0.0
2025-07-30,62,10:30,0.0,0.0,0.0,0.0,0.0,0.0,45.65625,1684.6184131092018,1684.6184131092018,1134.5249999999999,1180.1812499999999,1.1884,1.1884,06:00,0.0,0.0,0.0,0.0
2025-07-30,63,10:40,0.0,0.0,0.0,0.0,0.0,0.0,118.86353333333341,1684.6184131092018,1684.6184131092018,1135.9858666666667,1254.8494,1.2025,1.2025,06:00,0.0,0.0,0.0,0.0
2025-07-30,64,10:50,0.0,0.0,0.0,0.0,0.0,0.0,114.00795000000016,1684.6184131092018,1684.6184131092018,1124.97005,1238.978,0.9596,0.9596,06:00,0.0,0.0,0.0,0.0
2025-07-30,65,11:00,0.0,830.0456166666668,281.2819228395067,0.0,322.5006728395067,0.0,0.0,1684.6184131092018,1990.5694150420948,1119.2749999999999,1160.4937499999999,0.6058,0.6058,06:00,0.0,502.84163457666676,251.42081728833335,0.0
2025-07-30,66,11:10,0.0,794.3097458333334,782.1309999999999,0.0,833.3333333333333,0.0,0.0,1990.5694150420948,2781.1388300841895,1142.5498333333333,1193.7521666666667,0.5992,0.5992,06:00,0.0,475.95039970333335,237.97519985166662,0.0
2025-07-30,67,11:20,0.0,0.0,0.0,0.0,76.40456666666661,0.0,14.311716666666584,2781.1388300841895,2853.622566375643,1161.6665166666667,1252.3827999999999,0.6718,0.6718,06:00,-1.4210854715202004e-14,0.0,0.0,0.0
2025-07-30,68,11:30,0.0,601.2577680943713,601.2577680943713,0.0,724.943184761038,0.0,0.0,2853.622566375643,3541.3640577939877,1150.8833333333332,1274.56875,0.6456,0.6456,06:00,1.1368683772161603e-13,388.17201508172604,194.08600754086308,0.0
2025-07-30,69,11:40,0.0,681.8560375000002,646.9678666666667,0.0,823.26445,0.0,0.0,3541.3640577939877,4322.38129138773,1118.6024,1294.8989833333333,0.6008,0.6008,06:00,-1.1368683772161603e-13,409.6591073300001,204.82955366500005,0.0
