date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,update_time,first_mutable_index,voi_yuan,implemented,l1_change_kwh,up_adjust_kwh,down_adjust_kwh,j_fix_yuan,j_free_yuan,soc_before_kwh,soc_after_plan_kwh,solver_status,solve_seconds
2025-12-02,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-02__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,87255.38117456772,87255.38117456772,0.0,,102153.54838522444,8204.320613231055,8428.291709717201,optimal,0.04654619900065882
2025-12-02,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-02__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,18:00,108,0.0,False,0.0,0.0,0.0,61766.463406044095,61766.463406044095,10800.0,8428.291709494972,optimal,0.0436063010001817
2025-12-02,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-02__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,87255.38117456772,87255.38117456772,0.0,,102153.54838522444,8204.320613231055,8428.291709717201,optimal,0.0458239469990076
2025-12-02,M18_only,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-02__M18_only__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,18:00,108,0.0,False,0.0,0.0,0.0,61766.463406044095,61766.463406044095,10800.0,8428.291709494972,optimal,0.043699761999960174
2025-12-03,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77346.60680941184,77346.60680941184,0.0,,95463.48065401676,8266.220195855896,8428.291709724597,optimal,0.045988461999513675
2025-12-03,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,6000.0,B_energy_neutral,2025-12-03__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye6000,00:00,0,,True,77346.60680941184,77346.60680941184,0.0,,95463.48065401676,8266.220195855896,8428.291709724597,optimal,0.04635170900110097
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77346.60680941178,77346.60680941178,0.0,,95463.48065401823,8266.220195852646,8428.29170972131,optimal,0.046606927000539145
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,06:00,36,13899.17112101987,True,6173.450525571961,6153.956903349739,19.49362222222203,105138.43686193519,91239.26574091532,9921.589538842118,8428.29170972131,optimal,0.06106336300035764
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,12:00,72,1409.7914038682648,True,553.6823287094279,523.5442870400519,30.13804166937596,81049.3837547863,79639.59235091803,6733.985905294663,8428.29170972131,optimal,0.051937660999101354
2025-12-03,M1_M6,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-12-03__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,18:00,108,0.0,False,0.0,0.0,0.0,61449.74504662611,61449.74504662611,10800.0,8428.291709499095,optimal,0.04347275600048306
