time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,forecast_load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time,price,phi_yuan,emergency_cost_yuan,run_id,pv_mapping_mode,settlement_mode
04:00,542.6191666666666,542.6191666666666,483.6166666666666,483.6166666666666,542.6191666666666,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4378,237.55867116666667,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
04:10,529.3050333333333,529.3050333333333,491.1868,491.1868,529.3050333333333,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4401,232.94714517,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
04:20,519.2568208333332,519.2568208333332,504.64528333333334,504.64528333333334,519.2568208333332,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4389,227.90181866374996,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
04:30,530.655,530.655,505.57833333333326,505.57833333333326,530.655,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4364,231.577842,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
04:40,542.9711791666666,542.9711791666666,503.23096666666663,503.23096666666663,542.9711791666666,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4393,238.52723900791665,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
04:50,550.9038875,550.9038875,502.84675000000004,502.84698333333336,550.9038875,0.00023333333333333333,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4422,243.6096990525,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:00,553.7533333333333,553.7533333333333,499.64166666666665,499.64166666666665,553.7533333333333,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4395,243.37459,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:10,552.5619666666666,552.5619666666666,488.78358333333335,488.78358333333335,552.5619666666666,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4333,239.42510015666667,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:20,553.7675875,553.7675875,553.7675875,498.51875,553.7675875,0.0033166666666666665,0.0,55.25215416666663,0.0,0.0,0.0,8956.426733494007,5.684341886080802e-14,00:00,0.4439,245.81743209125,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:30,559.1795833333333,559.1795833333333,559.1795833333333,529.2233333333334,559.1795833333333,0.0,0.0,29.956249999999955,0.0,0.0,0.0,8984.845727541233,0.0,00:00,0.4301,240.50313879166666,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:40,1396.694470833333,1396.694470833333,1295.5352458333336,547.4103166666666,563.3611374999999,0.0,0.0,748.1249291666671,0.0,0.0,0.0,9694.579352696874,-1.1368683772161603e-13,00:00,0.3713,518.5926570204166,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
05:50,0.0,0.0,0.0,531.2274,556.6571666666666,0.04623333333333333,0.0,0.0,531.1811666666666,0.0,0.0,9134.665240412814,0.0,00:00,0.5708,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:00,0.0,0.0,0.0,510.98333333333335,548.2591666666667,0.0,0.0,0.0,510.98333333333335,0.0,0.0,8596.041513840024,0.0,00:00,0.9099,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:10,0.0,0.0,0.0,535.1871833333332,556.5887666666666,0.0,9.637405555555555,0.0,535.1871833333332,0.0,0.0,8031.904689218878,0.0,06:00,0.9368,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:20,0.0,0.0,0.0,533.9993499999999,558.9440583333333,0.6440166666666667,19.27481111111111,0.0,533.3553333333333,0.0,0.0,7469.698804041658,0.0,06:00,0.8758,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:30,0.0,0.0,0.0,504.52,551.6529166666667,0.0,28.912216666666666,0.0,504.52,0.0,0.0,6937.888029005608,0.0,06:00,0.8759,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:40,0.0,0.0,0.0,519.5536833333333,558.5394708333333,0.0,38.54962222222222,0.0,519.5536833333333,0.0,0.0,6390.230360317875,0.0,06:00,0.8601,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
06:50,0.0,0.0,0.0,566.415,593.8879541666666,14.934916666666666,48.18702777777777,0.0,551.4800833333333,0.0,0.0,5808.91931113361,0.0,06:00,0.8442,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:00,0.0,0.0,0.0,608.7916666666666,637.1875,56.75,57.82443333333333,0.0,552.0416666666666,0.0,0.0,5227.01630113957,0.0,06:00,0.8334,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:10,0.0,0.0,0.0,617.2140499999999,649.5454916666666,102.656,105.69026111111111,0.0,514.5580499999999,0.0,0.0,4684.624492347969,-1.1368683772161603e-13,06:00,0.8092,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:20,0.0,0.0,0.0,595.3964666666666,646.2371125,147.48791666666665,153.55608888888887,0.0,447.90854999999993,0.0,0.0,4212.487425193499,0.0,06:00,0.7972,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:30,0.0,0.0,0.0,579.5366666666666,641.69875,190.11249999999998,201.42191666666668,0.0,389.4241666666667,0.0,0.0,3801.9983110002695,0.0,06:00,0.7644,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:40,0.0,0.0,0.0,609.0003666666667,636.5728708333332,231.34661666666665,249.2877444444444,0.0,377.65375,0.0,0.0,3403.916305365665,0.0,06:00,0.6899,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
07:50,0.0,0.0,0.0,640.2366833333333,634.9578708333333,279.07533333333333,297.1535722222222,0.0,361.16134999999997,0.0,0.0,3023.2188157585806,0.0,06:00,0.86,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:00,0.0,0.0,0.0,633.9416666666666,635.1125,334.01874999999995,345.01939999999996,0.0,299.92291666666665,0.0,0.0,2707.0723027094,0.0,06:00,1.1617,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:10,0.0,0.0,0.0,590.91065,632.3001999999999,388.6844166666666,395.7004833333333,0.0,202.22623333333343,0.0,0.0,2493.9071360527337,0.0,06:00,1.1683,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:20,0.0,0.0,0.0,568.5581666666667,636.4029499999999,438.7655666666667,446.3815666666667,0.0,129.7926,0.0,0.0,2357.0937229076767,0.0,06:00,1.0956,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:30,0.0,0.0,0.0,574.2283333333332,641.4108333333332,487.94374999999997,497.06264999999996,0.0,86.28458333333327,0.0,0.0,2266.1417861436976,0.0,06:00,1.0849,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:40,0.0,0.0,0.0,577.8523166666666,636.7007791666667,541.8831666666666,547.7437333333334,0.0,35.96915000000001,0.0,0.0,2228.226972976949,0.0,06:00,1.061,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
08:50,0.0,0.0,0.0,649.0800333333333,668.6288625,586.6261,598.4248166666666,0.0,62.45393333333334,0.0,0.0,2162.394746920401,0.0,06:00,1.043,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:00,0.0,0.0,0.0,737.1266666666667,728.4895833333333,621.9499999999999,649.1059,0.0,115.17666666666673,0.0,0.0,2040.9878802628475,0.0,06:00,1.036,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:10,0.0,0.0,0.0,711.2534166666666,753.615375,665.4293,704.0389472222223,0.0,45.824116666666555,0.0,0.0,1992.6850201188645,0.0,06:00,1.0147,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:20,0.0,0.0,0.0,698.3616999999999,744.1545083333333,729.7221999999999,758.9719944444444,0.0,0.0,31.360500000000002,0.0,1992.6850201188645,0.0,06:00,0.9922,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:30,0.0,0.0,0.0,736.3866666666665,729.8283333333334,798.0874999999999,813.9050416666665,0.0,0.0,61.70083333333332,0.0,1992.6850201188645,0.0,06:00,0.97,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:40,0.0,0.0,0.0,733.2125666666667,739.0130416666666,838.3206833333334,868.8380888888888,0.0,0.0,105.10811666666666,0.0,1992.6850201188645,0.0,06:00,0.9422,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
09:50,0.0,0.0,0.0,697.1223666666666,743.6516041666666,867.3196166666667,923.7711361111111,0.0,0.0,170.19725000000005,0.0,1992.6850201188645,0.0,06:00,0.9569,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:00,0.0,0.0,0.0,678.5883333333334,732.5604166666667,894.01875,978.7041833333333,0.0,0.0,215.4304166666666,0.0,1992.6850201188645,0.0,06:00,0.9977,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:10,0.0,0.0,0.0,711.4322,723.4847541666666,911.8498333333333,1004.4215777777778,0.0,0.0,200.41763333333336,0.0,1992.6850201188645,0.0,06:00,0.9919,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:20,0.0,0.0,0.0,706.70705,724.8514749999999,933.6272333333333,1030.138972222222,0.0,0.0,226.92018333333328,0.0,1992.6850201188645,0.0,06:00,0.9588,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:30,0.0,0.0,0.0,666.9933333333333,730.3295833333332,959.21875,1055.8563666666664,0.0,0.0,292.22541666666666,0.0,1992.6850201188645,0.0,06:00,0.9549,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:40,0.0,0.0,0.0,678.7204333333333,725.7677833333332,979.8081666666667,1081.573761111111,0.0,0.0,301.0877333333334,0.0,1992.6850201188645,0.0,06:00,0.9839,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
10:50,0.0,0.0,0.0,678.1305,714.3607249999999,1021.3479,1107.2911555555556,0.0,0.0,343.2174,0.0,1992.6850201188645,0.0,06:00,0.799,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:00,0.0,0.0,0.0,652.925,710.19625,1060.2749999999999,1133.00855,0.0,0.0,407.3499999999999,0.0,1992.6850201188645,0.0,06:00,0.5025,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:10,0.0,0.0,0.0,657.69435,722.2226708333333,1046.1778166666666,1137.9184666666665,0.0,0.0,388.4834666666666,0.0,1992.6850201188645,0.0,06:00,0.4662,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:20,0.0,0.0,0.0,656.1017166666666,715.6271458333333,1051.3417833333333,1142.8283833333332,153.70451673990215,0.0,241.5355499267646,0.0,2138.5019279849353,0.0,06:00,0.5007,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:30,0.0,0.0,0.0,654.535,701.2904166666666,1099.0625,1147.7383,444.52749976461433,0.0,2.353856984882441e-07,0.0,2560.2177425357786,5.684341886080802e-14,06:00,0.4827,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:40,0.0,0.0,0.0,692.20855,722.6393833333332,1136.31565,1152.6482166666665,444.10710000000006,0.0,0.0,0.0,2981.534730851428,0.0,06:00,0.4785,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
11:50,0.0,0.0,0.0,680.1494833333334,729.0613333333333,1128.4168166666666,1157.5581333333332,448.2673333333332,0.0,0.0,0.0,3406.7984630464034,0.0,06:00,0.4662,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:00,0.0,0.0,0.0,640.0333333333333,704.81125,1100.65625,1162.46805,460.6229166666667,0.0,0.0,0.0,3843.783730787384,0.0,06:00,0.4432,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:10,0.0,428.2733027777779,404.69151666666664,676.8413833333333,686.94,1105.4832,1092.0000305555554,833.3333333333333,0.0,0.0,0.0,4634.353145829478,-1.1368683772161603e-13,12:00,0.4411,283.3670307829167,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:20,0.0,437.02673472222205,406.9460666666665,663.0938,687.0372124999999,1089.4810666666667,1083.343811111111,833.3333333333333,0.0,0.0,0.0,5424.922560871573,-1.1368683772161603e-13,12:00,0.4551,298.33630045812487,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:30,0.0,453.7236583333331,374.9425,594.0216666666666,695.0779166666666,1052.4125,1074.6875916666668,833.3333333333333,0.0,0.0,0.0,6215.491975913668,1.1368683772161603e-13,12:00,0.4463,303.74530307124985,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:40,480.5288916666667,480.5288916666667,382.34973333333335,601.1141666666666,692.3848416666666,1052.0977666666665,1066.0313722222222,833.3333333333333,0.0,0.0,0.0,7006.061390955763,-1.1368683772161603e-13,12:00,0.4113,197.6415331425,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
12:50,0.0,206.5801843675299,206.5801843675299,633.3353666666667,683.9549833333333,1058.98975,1057.3751527777777,632.2345677008632,0.0,0.0,0.0,7605.851765783759,0.0,12:00,0.5682,176.06829113644577,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
13:00,0.0,0.0,0.0,638.6816666666666,678.1316666666667,1052.225,1048.7189333333333,413.5433333333333,0.0,0.0,0.0,7998.173419137229,0.0,12:00,0.8279,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
13:10,0.0,0.0,0.0,619.3742333333332,678.3876291666667,1041.0229166666666,1018.546111111111,421.64868333333334,0.0,0.0,0.0,8398.184482660552,0.0,12:00,0.8636,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
13:20,0.0,0.0,0.0,606.5044,679.7456833333333,1029.2288333333331,988.373288888889,422.7244333333331,0.0,0.0,0.0,8799.216092241753,0.0,12:00,0.8416,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
13:30,0.0,0.0,0.0,607.0133333333333,677.4545833333334,1017.28125,958.2004666666667,410.2679166666667,0.0,0.0,0.0,9188.4304125094,0.0,12:00,0.8618,0.0,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__adjacent_literal_sensitivity__48h,linear_anchor_main,adjacent_literal_sensitivity
