time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,forecast_load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time,price,phi_yuan,emergency_cost_yuan,run_id,pv_mapping_mode,settlement_mode
00:10,447.28122499999995,447.28122499999995,422.0303666666667,422.0303666666667,447.28122499999995,0.0,0.0,0.0,0.0,0.0,0.0,8687.551655739135,0.0,00:00,0.4248,190.00506438,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
00:20,681.4372172534233,681.4372172534233,643.5743797534234,415.4073166666667,453.27015416666666,0.0,0.0,228.16706308675668,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4245,289.2700987240782,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
00:30,460.36041666666665,460.36041666666665,410.7166666666667,410.7166666666667,460.36041666666665,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4269,196.52786187499999,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
00:40,456.77064999999993,456.77064999999993,430.29479999999995,430.29479999999995,456.77064999999993,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4272,195.13242168,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
00:50,460.46558749999997,460.46558749999997,424.4105833333333,424.4105833333333,460.46558749999997,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4271,196.66485242124998,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
01:00,475.88999999999993,475.88999999999993,406.0516666666666,406.0516666666666,475.88999999999993,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4285,203.91886499999995,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
01:10,486.27471249999996,486.27471249999996,436.7501833333333,436.7501833333333,486.27471249999996,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4311,209.63302855874997,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
01:20,475.97909583333325,475.97909583333325,451.7976833333333,451.7976833333333,475.97909583333325,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4302,204.76620702749997,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
01:30,462.72,462.72,446.08,446.08,462.72,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4279,197.99788800000002,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
01:40,480.70310833333326,480.70310833333326,471.7663333333333,471.7663333333333,480.70310833333326,0.0,0.0,0.0,0.0,0.0,0.0,8904.009937654779,0.0,00:00,0.4312,207.2791803133333,0.0,2025-02-01__M1_M6__causal_load_main__linear_anchor_main__anchor_final_main__48h,linear_anchor_main,anchor_final_main
