date,normal_purchase_cost_yuan,emergency_cost_yuan,total_cost_yuan,normal_purchase_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,max_simultaneous_cd_kwh2,solve_seconds,pass
2025-03-03,45370.61256148332,0.0,45370.61256148332,74389.46023643906,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005064625001978129,True
2025-03-04,43090.94188806403,0.0,43090.94188806403,71454.10080713738,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005095000000437722,True
2025-03-05,41102.42247219733,0.0,41102.42247219733,68402.24054880405,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00512216700008139,True
2025-03-06,41009.10509882692,0.0,41009.10509882692,68207.67213398924,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00501337499008514,True
2025-03-07,15072.297620013762,0.0,15072.297620013762,29538.229327603953,0.0,7100.649954127852,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004794417007360607,True
2025-03-08,15153.699596842464,0.0,15153.699596842464,29877.67309612247,0.0,9293.48563746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004923417000100017,True
2025-03-09,39426.654262333956,0.0,39426.654262333956,65556.71486732257,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005090499995276332,True
2025-03-10,41978.90145679387,0.0,41978.90145679387,70255.51486176702,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005169666983420029,True
2025-03-11,39627.30273101366,0.0,39627.30273101366,66135.38348643907,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005259666999336332,True
2025-03-12,38812.62213231795,0.0,38812.62213231795,64588.36688458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005021499993745238,True
2025-03-13,41770.71527942414,0.0,41770.71527942414,69771.59309880405,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005134832987096161,True
2025-03-14,14591.424345970983,0.0,14591.424345970983,28777.410916492838,0.0,11275.921620794514,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049610000278335065,True
2025-03-15,14987.891263792124,0.0,14987.891263792124,29579.102777603955,0.0,7164.221804127854,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.0048611249949317425,True
2025-03-16,39064.3372510819,0.0,39064.3372510819,65533.513991994616,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005226334003964439,True
2025-03-17,35955.37170375312,0.0,35955.37170375312,59945.418608063315,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005201541993301362,True
2025-03-18,37822.81679171712,0.0,37822.81679171712,63326.834874729975,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00507675000699237,True
2025-03-19,36856.67059446984,0.0,36856.67059446984,61632.60845680943,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0051021670224145055,True
2025-03-20,38513.86507476756,0.0,38513.86507476756,64332.30013643907,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005090167018352076,True
2025-03-21,14147.422575691753,0.0,14147.422575691753,28298.564401678028,0.0,14816.196920794515,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004837124986806884,True
2025-03-22,14007.915192768392,0.0,14007.915192768392,28049.37278871507,0.0,10744.64285412785,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004793832980794832,True
2025-03-23,36207.15604833132,0.0,36207.15604833132,60858.02425310573,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005146499985130504,True
2025-03-24,35920.22822113635,0.0,35920.22822113635,60118.64451176702,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005056499998318031,True
2025-03-25,37597.432447080355,0.0,37597.432447080355,63094.227795698316,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.4210854715202004e-13,0.0,0.005041458003688604,True
2025-03-26,34478.36984817253,0.0,34478.36984817253,57682.940296952205,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004986666026525199,True
2025-03-27,36213.216297785926,0.0,36213.216297785926,60806.939361767014,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050145830027759075,True
2025-03-28,13611.619999641542,0.0,13611.619999641542,27525.338364640993,0.0,15276.051637461183,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004785500001162291,True
2025-03-29,13822.871561448577,0.0,13822.871561448577,27654.526612789137,0.0,18564.543037461186,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.0048281670024152845,True
2025-03-30,34160.80281319296,0.0,34160.80281319296,57458.64955435961,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049909999943338335,True
2025-03-31,35125.27700581826,0.0,35125.27700581826,58977.06623458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005076708010165021,True
2025-04-01,36708.32162039733,0.0,36708.32162039733,62242.37168458721,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005140417022630572,True
2025-04-02,36793.72424345665,0.0,36793.72424345665,62581.722353105724,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004973708011675626,True
2025-04-03,34590.065633249265,0.0,34590.065633249265,57958.56678213739,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004973790986696258,True
2025-04-04,12913.460874732838,0.0,12913.460874732838,26475.471272048402,0.0,18675.65017079452,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004765583988046274,True
2025-04-05,13254.769111172467,0.0,13254.769111172467,26850.98459241877,0.0,13471.539820794518,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004699625016655773,True
2025-04-06,33596.38887123436,0.0,33596.38887123436,56474.71991236499,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.2789769243681803e-13,0.0,0.00499079201836139,True
2025-04-07,32766.079914219554,0.0,32766.079914219554,55220.65066236499,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005055916990386322,True
2025-04-08,33864.62814307455,0.0,33864.62814307455,56441.12325806331,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005055541987530887,True
2025-04-09,35946.148247057696,0.0,35946.148247057696,61238.82784755017,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005088290985440835,True
2025-04-10,33845.55160408344,0.0,33845.55160408344,56525.667712364986,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005092457984574139,True
2025-04-11,12711.14111488228,0.0,12711.14111488228,26193.18471093729,0.0,19541.74688746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00473412498831749,True
2025-04-12,12464.837985895163,0.0,12464.837985895163,25545.245822048397,0.0,15243.04690412785,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00474179198499769,True
2025-04-13,33395.04192836566,0.0,33395.04192836566,56291.721851253875,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005075791996205226,True
2025-04-14,32113.551920246406,0.0,32113.551920246406,54514.933649402024,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004921791987726465,True
2025-04-15,31443.24978227535,0.0,31443.24978227535,52018.140453105734,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004970333015080541,True
2025-04-16,33893.24006513863,0.0,33893.24006513863,57754.89462903165,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0052928749937564135,True
2025-04-17,32720.219121765476,0.0,32720.219121765476,54815.649995698324,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005009375017834827,True
2025-04-18,11907.386194520717,0.0,11907.386194520717,24971.31546093729,0.0,17336.281054127852,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004690833011409268,True
2025-04-19,11832.100261699055,0.0,11832.100261699055,24926.14152945581,0.0,16852.540620794516,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00468566597555764,True
2025-04-20,31821.620109776126,0.0,31821.620109776126,53950.589921624254,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004992708010831848,True
2025-04-21,30349.417131544065,0.0,30349.417131544065,50800.58101834469,0.0,431.4373041278533,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004838583001401275,True
2025-04-22,31839.437031023997,0.0,31839.437031023997,54055.55119755017,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004935000004479662,True
2025-04-23,31296.77006307594,0.0,31296.77006307594,53268.086197550176,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004941874998621643,True
2025-04-24,29897.659187725734,0.0,29897.659187725734,49757.867201678026,0.0,829.170854127851,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004924832988763228,True
2025-04-25,11425.814181846183,0.0,11425.814181846183,24105.718754455807,0.0,20866.18593746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004801041999598965,True
2025-04-26,11801.670180317757,0.0,11801.670180317757,24595.162294270624,0.0,23296.25072079452,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004800082999281585,True
2025-04-27,30868.43723033055,0.0,30868.43723033055,51372.374790566915,0.0,896.276187461187,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004945791995851323,True
2025-04-28,34066.89536885603,0.0,34066.89536885603,58588.675806809435,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0049577089957892895,True
2025-04-29,30295.782635919997,0.0,30295.782635919997,49845.23377760396,0.0,687.9972874611842,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004888708994258195,True
2025-04-30,29645.82382486442,0.0,29645.82382486442,50023.68272532795,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004902832995867357,True
2025-05-01,33472.73943160925,0.0,33472.73943160925,54059.235427603955,0.0,1138.2466207945185,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004919125000014901,True
2025-05-02,14474.68089606291,0.0,14474.68089606291,27983.6975220484,0.0,12402.627504127853,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004750084015540779,True
2025-05-03,13876.121997191984,0.0,13876.121997191984,27086.55156464099,0.0,16967.946087461183,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004744999983813614,True
2025-05-04,32798.25827285756,0.0,32798.25827285756,53458.93784755018,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005011291999835521,True
2025-05-05,34397.19299137547,0.0,34397.19299137547,57075.31966792054,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005006708001019433,True
2025-05-06,33342.844243600906,0.0,33342.844243600906,54836.365110513136,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00493133399868384,True
2025-05-07,34883.07180596361,0.0,34883.07180596361,56987.88161051314,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00498104200232774,True
2025-05-08,34748.0903307601,0.0,34748.0903307601,57703.24699014277,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005045500001870096,True
2025-05-09,13597.540434540502,0.0,13597.540434540502,26695.22957945581,0.0,16931.883370794516,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004848584008868784,True
2025-05-10,13591.819201175504,0.0,13591.819201175504,26754.67161464099,0.0,13389.33433746118,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004788874997757375,True
2025-05-11,34593.08189461232,0.0,34593.08189461232,57320.82275680943,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005007416009902954,True
2025-05-12,32789.630790485346,0.0,32789.630790485346,53583.85891421684,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.004984416998922825,True
2025-05-13,33139.01223146955,0.0,33139.01223146955,54961.245264216835,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00507300000754185,True
2025-05-14,33084.52210909214,0.0,33084.52210909214,54821.310003105726,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005101959017338231,True
2025-05-15,33133.54208847234,0.0,33133.54208847234,54603.50534384647,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005122250004205853,True
2025-05-16,12816.607591452124,0.0,12816.607591452124,25631.92473315951,0.0,21728.24542079452,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004775916982907802,True
2025-05-17,13585.08368038643,0.0,13585.08368038643,26574.350501678033,0.0,14940.11115412785,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00494254200020805,True
2025-05-18,32953.45080843547,0.0,32953.45080843547,55531.314706809426,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004988041007891297,True
2025-05-19,30885.278061036654,0.0,30885.278061036654,50347.75796649284,0.0,1088.5013541278536,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004882875015027821,True
2025-05-20,33824.48736930602,0.0,33824.48736930602,56302.09699199462,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005043916986323893,True
2025-05-21,32628.274728335124,0.0,32628.274728335124,53046.15540125387,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004973125003743917,True
2025-05-22,32063.12162100015,0.0,32063.12162100015,52563.28766606869,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004925040993839502,True
2025-05-23,12772.52533138305,0.0,12772.52533138305,25553.182362789143,0.0,17934.745687461185,1200.0,1200.0,1200.0,10800.0,0.0,0.0,0.004772582993609831,True
2025-05-24,12599.041424148236,0.0,12599.041424148236,25435.895383159514,0.0,20499.672687461185,1200.0,1200.0,1200.0,10800.0,5.684341886080802e-14,0.0,0.004700582998339087,True
2025-05-25,31006.881805645535,0.0,31006.881805645535,50234.224117920545,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004957708006259054,True
2025-05-26,33670.673367528805,0.0,33670.673367528805,56420.078104957574,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005012499983422458,True
2025-05-27,31136.219581786605,0.0,31136.219581786605,51099.85942717981,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004877542000031099,True
2025-05-28,32486.39595354973,0.0,32486.39595354973,54090.58338829092,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004843541973968968,True
2025-05-29,33758.01080077084,0.0,33758.01080077084,55993.251845698316,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005033833003835753,True
2025-05-30,12961.942642346941,0.0,12961.942642346941,25724.655092418772,0.0,17913.188587461183,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004837917018448934,True
2025-05-31,12663.885924802587,0.0,12663.885924802587,25725.439843344695,0.0,16115.369437461184,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004809291014680639,True
2025-06-01,44570.51808907293,0.0,44570.51808907293,73340.72108643905,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004936125013045967,True
2025-06-02,43738.9650082457,0.0,43738.9650082457,70811.59404569832,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00499695900361985,True
2025-06-03,43048.73412060243,0.0,43048.73412060243,70352.8858432485,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005041625001467764,True
2025-06-04,43571.30518578718,0.0,43571.30518578718,71763.60798273535,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.0050083749811165035,True
2025-06-05,44780.90325977397,0.0,44780.90325977397,73348.80778310573,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005085000011604279,True
2025-06-06,19885.022746476046,0.0,19885.022746476046,34867.12411278914,0.0,2713.7974874611864,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004872416000580415,True
2025-06-07,18879.83241677012,0.0,18879.83241677012,33688.562101678035,0.0,1267.8565207945178,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.004875832994002849,True
2025-06-08,41431.491908757926,0.0,41431.491908757926,67105.5090734761,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005008959007682279,True
2025-06-09,45072.126992416626,0.0,45072.126992416626,73137.84234014276,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005011834000470117,True
2025-06-10,45135.52028961308,0.0,45135.52028961308,73828.14997921683,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005070499988505617,True
2025-06-11,48538.871592228475,0.0,48538.871592228475,78546.37454940203,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005080582981463522,True
2025-06-12,46011.37521331578,0.0,46011.37521331578,74745.84185366129,0.0,0.0,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.005030666972743347,True
2025-06-13,18743.724560593644,0.0,18743.724560593644,33246.444303529875,0.0,3598.502874498221,1200.0,1200.0,1200.0,10800.0,1.1368683772161603e-13,0.0,0.00486533300136216,True
2025-06-14,18653.05589669253,0.0,18653.05589669253,33316.93404241877,0.0,5859.216154127849,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.005010124994441867,True
2025-06-15,44293.50557097645,0.0,44293.50557097645,72858.2077771798,0.0,0.0,1200.0,1200.0,1200.0,10800.0,2.2737367544323206e-13,0.0,0.00496945800841786,True
