date,selected_k,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_q_kwh,planned_q_sha256,actual_x_kwh,unused_plan_kwh,emergency_kwh,curtailment_kwh,max_balance_residual_kwh,max_x_minus_q_kwh,pass
2025-02-09,4,67941.07702282132,1838.468683845832,69779.54570666715,85402.94184543651,9e8beaaf4e02aa67c8d1ef6c97c36c32d01c330c384f272f8ebc9ad78ab5d05b,79032.9566140873,6369.985231349208,574.8887692460308,52.42941666666661,0.0,0.0,True
2025-02-10,4,68287.28096781598,395.339975186904,68682.62094300288,85916.08126507935,8e255f3898e81167d7a8d84cfc51aa7c18b5122bf5c098f48292e70385fa86f3,75714.38115674604,10201.700108333336,63.984193253968215,1451.7277666666669,1.1368683772161603e-13,0.0,True
2025-02-11,4,67565.10693790502,192.28594725813622,67757.39288516315,85012.40139623015,a8b149d03b5907bb92c604ce08c7a80804810fa56f4765cddcf9900b6719baec,76159.16185873015,8853.239537499998,43.77492460317478,982.3396500000001,1.1368683772161603e-13,0.0,True
2025-02-12,2,65626.19522399141,1359.659452575599,66985.854676567,82204.61612916665,a9b6923570fe9e42bc0fe66f7cd9c462a721faa5ebdd8930be1eb1a758e2aba6,76290.77818571428,5913.837943452383,340.7964476190483,1364.8385000000003,1.1368683772161603e-13,0.0,True
2025-02-13,2,65222.960365891144,895.7514309804558,66118.7117968716,81616.36588968254,9f5ecfe203fb40fa7d4c79fba75329686fe5de6b6e037369599a3a8043b3baf0,73259.3438688492,8357.022020833332,262.0784811507932,2191.9433333333336,1.1368683772161603e-13,0.0,True
2025-02-14,2,33362.457535143294,1786.6816863997014,35149.139221542995,45108.35558511905,41c8fe76bc405cb5d7fe1144c4cdece311c607ba9b2f30bee929ebd718a13770,42176.90270337301,2931.452881746032,432.1994299603173,12807.300316666668,0.0,0.0,True
2025-02-15,2,32783.57181778335,2250.379884298807,35033.95170208215,44432.51298928571,7027ce9dc19d37500eca5452e512324435577e916e3ed3a53c5d6b31c6d06864,42070.34276686508,2362.1702224206356,565.5508664682533,13355.802533333332,5.684341886080802e-14,0.0,True
2025-02-16,2,62648.05054829468,4359.229444271916,67007.2799925666,78611.53310694444,4ec2efa222823ff152d90c6c8fe4eef61b5a24080b8a01341a8694ce9299c251,74863.74190079366,3747.7912061507927,1084.6852325396806,571.048033333333,1.1368683772161603e-13,0.0,True
2025-02-17,2,62304.201573495215,1579.2234971721205,63883.425070667334,78309.05087480159,6626b1fe52210d528310df1ede6d7fc5a84326fe9c0b213248d553d49ae30e58,72715.2000095238,5593.85086527778,367.56454047619,1898.901383333333,0.0,0.0,True
2025-02-18,2,61722.19467736689,2449.058853574599,64171.25353094149,77621.20086785714,7de5365b7460cccf83a8d0a22a0ff0339983e0d79bc7559561f2af569d31b190,72685.97768492062,4935.223182936507,602.4442650793642,1197.034166666666,0.0,0.0,True
2025-02-19,2,61413.232037829206,3787.5911065767805,65200.823144405986,77258.12010119048,d5983fcdaf0de0fcdba7dfa5184bf5d39c2e64d1753e817ba5f7441651619fef,74159.20238849206,3098.9177126984137,995.1545281746018,2275.029533333333,1.1368683772161603e-13,0.0,True
2025-02-20,2,61204.5620227445,2278.549134163189,63483.11115690769,76957.1391281746,cf0ffc217d2e4a5fff297e2c26372744557c60c10179e7d61b68552f5f5067a5,72193.80284841268,4763.336279761905,599.1192349206341,1799.7883499999991,1.1368683772161603e-13,0.0,True
2025-02-21,2,31903.798268531846,2126.6021978133886,34030.400466345236,43302.9665031746,a5cd17a380b7b40eddd480de83c01801ceb2c26bb174a967e957c68a0fd62993,40870.84871587301,2432.1177873015868,601.4023174603169,15911.988999999998,0.0,0.0,True
2025-02-22,2,31722.74583848571,2854.1883749633917,34576.9342134491,42942.68062202381,9ab9246d72daf90753ed5375f415cce6d5fa8c359d7b8e6a0a5bfa979c4ae415,40940.435250595234,2002.2453714285712,694.1994494047617,13789.871816666666,0.0,0.0,True
2025-02-23,2,60155.971703647294,2733.3776129894823,62889.34931663678,75750.73120932539,54be9d9260fe8f2665cb9860eaedc3f57600276b2e1df504f25d08e81e5f6062,72255.87319781746,3494.858011507934,641.1225688492063,1365.1420833333332,0.0,0.0,True
2025-02-24,2,59740.05321332436,3299.8660031898808,63039.919216514245,75416.69581646826,88eb6e38f32c67406b6fa3a1fdfa8ddbf06b1b1b9d107b518c01d99f9378f384,70644.07791746031,4772.617899007937,689.8548992063494,3130.8992000000003,1.1368683772161603e-13,0.0,True
2025-02-25,2,59176.653638942444,3088.795122952876,62265.44876189532,74535.33888511904,f0c2c9baa93643f7dde47a5e4f22e5bef4b6b119b903c7b2bce4b73e046a5b0e,69725.30385,4810.035035119048,825.2789166666662,4729.259533333333,1.1368683772161603e-13,0.0,True
2025-02-26,2,58218.12464040512,5990.90473482291,64209.02937522803,73325.88306309524,4228d56a926a6f95eabff93f84eabe93d4ae7c10232eb283468f7cfc4abfe6f2,70077.24431011904,3248.6387529761914,1445.8209065476176,2708.2171833333327,1.1368683772161603e-13,0.0,True
2025-02-27,2,58365.84369458833,3610.9518524898804,61976.79554707821,73635.18709047619,4743a7643e77ad91ce8a8a73bfe046e972864665ba1e8363377cbcfa69365216,70888.45203154761,2746.7350589285725,754.701101785714,4686.568933333333,0.0,0.0,True
2025-02-28,2,31046.240509988274,2032.8537747833334,33079.09428477161,42085.83090773809,98bd635e6bc41bf2360f4f897a959990a2323dff8ba99872abb5514d7183b7d8,39900.207375,2185.6235327380955,562.2431916666667,17169.857016666665,0.0,0.0,True
2025-03-01,2,29559.004869978035,4136.728320730951,33695.73319070898,40158.462225,8548f5b4639e3be4888e90e2f24e95b5295f8fece65dbff05eb9d2002e7eff6e,38376.68887440476,1781.7733505952383,936.6963922619042,15654.619333333332,5.684341886080802e-14,0.0,True
2025-03-02,2,56125.221636740236,17217.776700699404,73342.99833743964,70861.09685059523,b37df9657961280e5668b1b76cef6eaed2a96a5abf379b062607d47badb34f37,68718.30170714286,2142.795143452383,3876.8987928571423,236.89343333333318,1.1368683772161603e-13,0.0,True
2025-03-03,2,57652.94918988643,12669.567353971415,70322.51654385784,72661.73228690476,2760557f649d25938b1d9f3f453ae11fe3999fa570c4ce0b9d3cb2675756c199,70300.42178392857,2361.3105029761896,2889.157182738092,1172.4323333333327,0.0,0.0,True
2025-03-04,2,56767.77844183018,6545.244445173211,63313.02288700339,71506.76840416667,494653feb38866a6e05149e96c5a45d1c4f672b630b8062639cc8ce9b0f21a5e,69333.07033035714,2173.6980738095235,1581.6008029761902,1715.2132000000004,1.1368683772161603e-13,0.0,True
2025-03-05,2,57437.525993497315,4526.32835175149,61963.85434524881,72295.10050119048,c7248ad40385a4d8029969414f639dcbce1486913335a155f2050db03a254efc,67846.01253333333,4449.087967857144,921.8960333333338,2637.43655,1.1368683772161603e-13,0.0,True
2025-03-06,2,57635.238085685356,4920.584279103278,62555.82236478863,72359.93609880951,93fe0a398ac07d7db599e6dda893633ad31f3817d4aff4bce80cf6b3cd87d747,67749.1716642857,4610.76443452381,1158.264852380953,2966.7823833333327,0.0,0.0,True
2025-03-07,2,29772.60737771458,2423.919734252082,32196.52711196666,40328.36735297619,271184ed7aa43718d91487a46110f153de708784155706e46ac36d1315d32295,37459.24103630952,2869.1263166666668,682.9829636904759,17219.938466666666,5.684341886080802e-14,0.0,True
