date,strategy,load_information_case,pv_mapping_mode,settlement_mode,with_terminal_value,year_end_soc_kwh,year_end_boundary,run_id,update_time,first_mutable_index,voi_yuan,implemented,l1_change_kwh,up_adjust_kwh,down_adjust_kwh,j_fix_yuan,j_free_yuan,soc_before_kwh,soc_after_plan_kwh,solver_status,solve_seconds
2025-01-30,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-01-30__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84119.8614455472,84119.8614455472,0.0,,70384.30691458978,8853.453840550868,8428.291709686591,optimal,0.046479475997330155
2025-01-31,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-01-31__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,39659.3616230176,39659.3616230176,0.0,,38284.546689242336,8529.607155920952,8428.291709701793,optimal,0.047312416001659585
2025-02-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,41179.00093262183,41179.00093262183,0.0,,72937.71498927024,8687.551655739135,8428.291709703231,optimal,0.04680658800134552
2025-02-02,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-02__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,86595.10292391709,86595.10292391709,0.0,,104211.27709974,9086.850004308484,8428.29170968885,optimal,0.046410527000261936
2025-02-03,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-03__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,89220.03043195078,89220.03043195078,0.0,,106290.41900744934,8990.266039883509,8428.291709675703,optimal,0.04638591000184533
2025-02-04,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-04__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,91544.53544184667,91544.53544184667,0.0,,108307.86878440695,8869.34154513777,8428.29170971145,optimal,0.0477782540001499
2025-02-05,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-05__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,86330.84703263869,86330.84703263869,0.0,,105226.96876515019,8965.53430091544,8428.29170968803,optimal,0.046000299997103866
2025-02-06,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-06__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,92098.32516661828,92098.32516661828,0.0,,76290.54826939519,9007.436858625,8428.291709710627,optimal,0.045987108002009336
2025-02-07,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-07__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,41932.10139512506,41932.10139512506,0.0,,40009.07635999622,9006.330205965012,8428.291709692754,optimal,0.048460884998348774
2025-02-08,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-08__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,36765.33878719498,36765.33878719498,0.0,,69537.53089465416,8714.470881768222,8527.112886581233,optimal,0.048035611001978396
2025-02-09,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-09__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,86768.52401689207,86768.52401689207,0.0,,105268.16124565981,9050.098490399432,8428.29170969296,optimal,0.04594813199946657
2025-02-10,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-10__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,83179.6906449169,83179.6906449169,0.0,,101896.75591454783,8767.669450821428,8428.291709682688,optimal,0.08439420200011227
2025-02-11,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-11__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84005.71878774982,84005.71878774982,0.0,,102096.41662337004,8775.074900082189,8428.291709676936,optimal,0.04599465700084693
2025-02-12,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-12__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84165.61550377008,84165.61550377008,0.0,,102076.48105989586,8619.759844271122,8428.291709713298,optimal,0.04900508699938655
2025-02-13,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-13__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,78568.21506691979,78568.21506691979,0.0,,64189.40211134139,8758.132186336778,8011.597561116892,optimal,0.04589822899652063
2025-02-14,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-14__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,35450.18027993372,35450.18027993372,0.0,,33631.02331813231,8371.615189646573,7601.874870933136,optimal,0.04549975900226855
2025-02-15,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-15__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,36636.485043156856,36636.485043156856,0.0,,66136.08091868731,7829.236616055631,8428.291709690495,optimal,0.045913858000858454
2025-02-16,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-16__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84384.7571435404,84384.7571435404,0.0,,99191.92790225685,8485.408725488933,8428.29170971001,optimal,0.046128429003147176
2025-02-17,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-17__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,84321.4065595124,84321.4065595124,0.0,,98650.59926607451,8625.566467950608,8428.29170970015,optimal,0.046101751999231055
2025-02-18,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-18__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,75144.26742639428,75144.26742639428,0.0,,92339.23943055906,8523.541682216028,8428.291709679195,optimal,0.04667907200200716
2025-02-19,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-19__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,75312.32402018658,75312.32402018658,0.0,,91879.70181177926,8611.312212377094,8428.291709701589,optimal,0.04660927800068748
2025-02-20,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-20__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77306.74648450353,77306.74648450353,0.0,,62309.13712615083,8353.288225208255,7016.859933340485,optimal,0.045768782001687214
2025-02-21,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-21__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,33473.44269894129,33473.44269894129,0.0,,31705.942671263645,7204.980649562477,6682.980707327094,optimal,0.04528052900059265
2025-02-22,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-22__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,35468.65389860275,35468.65389860275,0.0,,62220.11707383256,6783.1525732415075,8428.291709701383,optimal,0.045607645999552915
2025-02-23,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-23__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,77103.31167260122,77103.31167260122,0.0,,90228.2463885427,8418.5554448401,8527.112886573428,optimal,0.04668764899906819
2025-02-24,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-24__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,73539.04110408438,73539.04110408438,0.0,,88047.1968195232,8500.39232460056,8428.291709716996,optimal,0.04599344599773758
2025-02-25,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-25__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,76337.38370418338,76337.38370418338,0.0,,89200.07035425302,8501.352731385743,8527.11288660116,optimal,0.07197505200019805
2025-02-26,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-26__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,69264.62369394879,69264.62369394879,0.0,,84150.34537524518,8478.33900450966,8428.291709695219,optimal,0.045870787998865126
2025-02-27,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-27__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,68499.21221372424,68499.21221372424,0.0,,56377.258506665465,8482.056043563682,6458.509044031224,optimal,0.045283536997885676
2025-02-28,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-02-28__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,31965.279199901604,31965.279199901604,0.0,,30513.293732263686,6617.37822701591,6071.263348303482,optimal,0.04709824299789034
2025-03-01,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-01__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,37148.70887159751,37148.70887159751,0.0,,59538.49638958842,6061.293140328513,8428.291709709805,optimal,0.04577597399838851
2025-03-02,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-02__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,78751.96305784634,78751.96305784634,0.0,,89025.74416769558,8424.016790560543,8428.291709699944,optimal,0.04574076199787669
2025-03-03,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-03__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,81307.41067976707,81307.41067976707,0.0,,91308.25710753506,8370.44464498368,8428.291709677964,optimal,0.045896938998339465
2025-03-04,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-04__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,71945.3810606416,71945.3810606416,0.0,,85423.88420924866,8400.474674548319,8428.29170969337,optimal,0.047280573002353776
2025-03-05,M0,causal_load_main,linear_anchor_main,anchor_final_main,True,1200.0,A_q2_aligned,2025-03-05__M0__causal_load_main__linear_anchor_main__anchor_final_main__48h__ye1200,00:00,0,,True,76132.66029193398,76132.66029193398,0.0,,88208.95620181067,8275.098660894204,8527.112886550214,optimal,0.04536029999871971
