time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time
12:50,0.0,0.0,0.0,633.3353666666667,1058.98975,1163.3003138888887,529.9649472222216,0.0,0.0,104.31056388888828,6960.179853684076,0.0,06:00
13:00,0.0,0.0,0.0,638.6816666666666,1052.225,1163.4667666666664,413.5433333333333,0.0,0.0,0.0,7352.501507037546,0.0,06:00
13:10,0.0,0.0,0.0,619.3742333333332,1041.0229166666666,1126.9533499999998,421.64868333333334,0.0,0.0,0.0,7752.512570560869,0.0,06:00
13:20,0.0,0.0,0.0,606.5044,1029.2288333333331,1090.439933333333,422.7244333333331,0.0,0.0,0.0,8153.54418014207,0.0,06:00
13:30,0.0,0.0,0.0,607.0133333333333,1017.28125,1053.9265166666667,410.2679166666667,0.0,0.0,0.0,8542.758500409716,0.0,06:00
13:40,0.0,0.0,0.0,606.3183333333333,998.79405,1017.4131,392.4757166666667,0.0,0.0,0.0,8915.09365770179,0.0,06:00
13:50,0.0,0.0,0.0,624.9272166666666,948.6343499999999,980.8996833333333,323.70713333333333,0.0,0.0,0.0,9222.189208554933,0.0,06:00
14:00,0.0,0.0,0.0,641.645,875.1875,944.3862666666666,233.54250000000002,0.0,0.0,0.0,9443.747077689895,0.0,06:00
14:10,0.0,0.0,0.0,612.7233833333332,815.6234166666666,891.0591333333333,202.90003333333334,0.0,0.0,0.0,9636.234950487122,0.0,06:00
14:20,0.0,0.0,0.0,603.26775,769.5365666666667,837.732,166.26881666666668,0.0,0.0,0.0,9793.971399845412,0.0,06:00
14:30,0.0,0.0,0.0,610.8116666666666,727.3999999999999,784.4048666666667,116.58833333333325,0.0,0.0,0.0,9904.576804426291,0.0,06:00
14:40,0.0,0.0,0.0,571.6230833333333,684.0674,731.0777333333333,112.44431666666674,0.0,0.0,0.0,10011.250849608661,0.0,06:00
14:50,0.0,0.0,0.0,554.5942,648.3614333333333,677.7506,93.76723333333325,0.0,0.0,0.0,10100.206257776399,0.0,06:00
15:00,33.52710000000002,0.0,0.0,578.9233333333333,614.7249999999999,624.4234666666666,35.80166666666662,0.0,0.0,0.0,10134.170700985438,0.0,06:00
15:10,102.93993888888883,14.779566666666597,14.779566666666597,593.8219999999999,565.39285,579.0424333333333,701.8457000000008,0.0,0.0,715.4952833333341,10799.99999438401,0.0,06:00
15:20,167.00214444444453,69.70863333333341,69.70863333333341,603.3700333333334,505.4359666666667,533.6614,0.0,0.0,0.0,28.225433333333285,10799.99999438401,0.0,06:00
15:30,226.80128333333334,120.37463333333329,120.37463333333329,608.655,450.63749999999993,488.2803666666667,0.0,0.0,0.0,37.64286666666675,10799.99999438401,0.0,06:00
15:40,269.44910555555555,153.88931666666662,153.88931666666662,596.78865,413.62829999999997,442.89933333333335,0.0,0.0,0.0,29.271033333333378,10799.99999438401,0.0,06:00
15:50,297.2855777777778,172.59265,172.59265,570.11095,375.9729,397.5183,0.0,0.0,0.0,21.54540000000003,10799.99999438401,0.0,06:00
16:00,330.4388,196.61273333333332,196.61273333333332,548.75,328.93125,352.1372666666667,0.0,0.0,0.0,23.2060166666667,10799.99999438401,0.0,06:00
16:10,364.5111972222223,249.8416472222222,249.8416472222222,554.0824,281.17404999999997,304.2407527777778,0.0,0.0,0.0,23.066702777777834,10799.99999438401,0.0,06:00
16:20,398.20486111111103,302.6918277777777,302.6918277777777,559.0360666666666,240.44151666666667,256.34423888888887,0.0,0.0,0.0,15.902722222222224,10799.99999438401,0.0,06:00
16:30,431.01545833333324,354.6589416666666,354.6589416666666,563.1066666666666,202.36249999999998,208.447725,0.0,0.0,0.0,6.085225000000037,10799.99999438401,0.0,06:00
16:40,476.9350888888889,419.73508888888887,419.73508888888887,580.2863,155.5190333333333,160.55121111111112,0.0,0.0,0.0,5.032177777777804,10799.99999438401,0.0,06:00
16:50,458.20680277777774,420.16331944444437,420.16331944444437,532.8180166666666,106.71146666666667,112.65469722222224,0.0,0.0,0.0,5.943230555555601,10799.99999438401,0.0,06:00
17:00,400.9087833333333,382.0218166666666,382.0218166666666,446.78,59.70625,64.75818333333333,0.0,0.0,0.0,5.051933333333352,10799.99999438401,0.0,06:00
17:10,395.3175027777778,379.5783638888889,379.5783638888889,433.5435166666667,15.897433333333334,53.96515277777778,0.0,0.0,0.0,38.06771944444449,10799.99999438401,0.0,06:00
17:20,409.19998888888887,396.60867777777776,396.60867777777776,439.7808,0.0,43.17212222222222,0.0,0.0,0.0,43.17212222222224,10799.99999438401,0.0,06:00
17:30,233.6143942706228,221.02308848730797,221.02308848730797,436.13666666666666,0.0,32.37909166666667,0.0,182.73448651269126,0.0,32.37909166666742,10607.380932903536,0.0,06:00
17:40,430.7047611111111,424.4091055555555,424.4091055555555,445.99516666666665,0.68945,21.58606111111111,0.0,0.0,0.0,20.8966111111111,10607.380932903536,0.0,06:00
17:50,0.0,0.0,0.0,439.89263333333326,0.0,10.79303055555555,0.0,439.89263333333326,0.0,0.0,10143.69338381599,0.0,06:00
18:00,0.0,0.0,0.0,428.47,0.0,0.0,0.0,428.47,0.0,0.0,9692.046347465208,0.0,06:00
18:10,0.0,0.0,0.0,454.18455,0.049499999999999995,0.0,0.0,454.13505,0.0,0.0,9213.345973027059,0.0,06:00
18:20,0.0,0.0,0.0,472.26531666666665,0.0,0.0,0.0,472.26531666666665,0.0,0.0,8715.53461950461,0.0,06:00
18:30,0.0,0.0,0.0,454.16833333333335,0.0,0.0,0.0,454.16833333333335,0.0,0.0,8236.799161352641,0.0,06:00
18:40,0.0,0.0,0.0,418.3761833333333,0.0035499999999999998,0.0,0.0,418.3726333333333,0.0,0.0,7795.795684014036,0.0,06:00
18:50,0.0,0.0,0.0,414.0822333333333,0.0,0.0,0.0,414.0822333333333,0.0,0.0,7359.314685366493,0.0,06:00
19:00,0.0,0.0,0.0,432.1383333333333,0.0,0.0,0.0,432.1383333333333,0.0,0.0,6903.8008861656945,0.0,06:00
19:10,0.0,0.0,0.0,424.01436666666666,0.00025,0.0,0.0,424.01411666666667,0.0,0.0,6456.850763255352,0.0,06:00
19:20,0.0,0.0,0.0,442.41246666666666,0.0,0.0,0.0,442.41246666666666,0.0,0.0,5990.507076615356,0.0,06:00
19:30,0.0,0.0,0.0,483.74666666666667,0.0,0.0,0.0,483.74666666666667,0.0,0.0,5480.593317555049,0.0,06:00
19:40,0.0,0.0,0.0,481.18446666666665,0.0,0.0,0.0,481.18446666666665,0.0,0.0,4973.380354435037,0.0,06:00
19:50,0.0,0.0,0.0,444.76593333333335,0.0,0.0,0.0,444.76593333333335,0.0,0.0,4504.555896107057,0.0,06:00
20:00,0.0,0.0,0.0,418.095,0.0,0.0,0.0,418.095,0.0,0.0,4063.845069997691,0.0,06:00
20:10,0.0,0.0,0.0,436.7405166666666,0.0,0.0,0.0,436.7405166666666,0.0,0.0,3603.4801436158923,0.0,06:00
20:20,0.0,0.0,0.0,452.69785,0.0,0.0,0.0,452.69785,0.0,0.0,3126.2947109954735,0.0,06:00
20:30,0.0,0.0,0.0,449.9683333333333,0.0,0.0,0.0,449.9683333333333,0.0,0.0,2651.9864415677407,0.0,06:00
20:40,0.0,0.0,0.0,455.06669999999997,0.0,0.0,0.0,455.06669999999997,0.0,0.0,2172.3040218022256,0.0,06:00
20:50,0.0,0.0,0.0,454.01236666666665,0.0,0.0,0.0,454.01236666666665,0.0,0.0,1693.7329669521673,0.0,06:00
21:00,459.405,459.405,459.405,459.405,0.0,0.0,0.0,0.0,0.0,0.0,1693.7329669521673,0.0,06:00
21:10,497.4207666666667,497.4207666666667,497.4207666666667,497.4207666666667,0.0,0.0,0.0,0.0,0.0,0.0,1693.7329669521673,0.0,06:00
21:20,503.28313333333335,503.28313333333335,503.28313333333335,503.28313333333335,0.0,0.0,0.0,0.0,0.0,0.0,1693.7329669521673,0.0,06:00
21:30,477.5566666666667,477.5566666666667,477.5566666666667,477.5566666666667,0.0,0.0,0.0,0.0,0.0,0.0,1693.7329669521673,0.0,06:00
21:40,0.0,0.0,0.0,479.13595,0.0,0.0,0.0,468.3962194444474,0.0,10.739730555552569,1200.0,0.0,06:00
21:50,450.2041,450.2041,450.2041,450.2041,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,06:00
22:00,1225.4183333333333,1225.4183333333333,1225.4183330990857,392.08500000000004,0.0,0.0,833.3333330990856,0.0,0.0,0.0,1990.569414819868,0.0,06:00
22:10,1205.10315,1205.10315,1205.1031497657514,371.76981666666666,0.0,0.0,833.3333330990847,0.0,0.0,0.0,2781.138829639735,0.0,06:00
22:20,363.57821666666666,363.57821666666666,363.57821666666666,363.57821666666666,0.0,0.0,0.0,0.0,0.0,0.0,2781.138829639735,0.0,06:00
22:30,1192.4899999999998,1192.4899999999998,1192.4899999999998,359.15666666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,3571.7082446818295,-1.1368683772161603e-13,06:00
22:40,1215.38405,1215.38405,1215.38405,382.05071666666663,0.0,0.0,833.3333333333333,0.0,0.0,0.0,4362.277659723924,0.0,06:00
22:50,1250.50175,1250.50175,1250.50175,417.16841666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5152.847074766019,0.0,06:00
23:00,1265.1299999999999,1265.1299999999999,1265.1299999999999,431.7966666666667,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5943.416489808114,0.0,06:00
23:10,525.7534148993905,525.7534148993905,525.7534146651417,406.46494999999993,0.0,0.0,119.28846466514179,0.0,0.0,0.0,6056.583463886023,-2.842170943040401e-14,06:00
23:20,1234.2931999999998,1234.2931999999998,1234.2931999999998,400.95986666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,6847.152878928118,0.0,06:00
23:30,1243.2783333333332,1243.2783333333332,1243.2783330990849,409.945,0.0,0.0,833.3333330990849,0.0,0.0,0.0,7637.7222937479855,0.0,06:00
23:40,1220.5700333333332,1220.5700333333332,1220.5700330990849,387.2367,0.0,0.0,833.3333330990849,0.0,0.0,0.0,8428.291708567853,0.0,06:00
23:50,454.71015,454.71015,454.71015,454.71015,0.0,0.0,0.0,0.0,0.0,0.0,8428.291708567853,0.0,06:00
0:00+1,580.8233333333333,580.8233333333333,580.8233333333333,580.8233333333333,0.0,0.0,0.0,0.0,0.0,0.0,8428.291708567853,0.0,06:00
