time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time
12:40,0.0,368.41612777777766,368.41612777777766,601.1141666666666,1052.0977666666665,1066.0313722222222,833.3333333333335,0.0,0.0,13.933605555555914,6625.668499846029,1.1368683772161603e-13,12:00
12:50,0.0,0.0,0.0,633.3353666666667,1058.98975,1057.3751527777777,425.65438333333327,0.0,0.0,0.0,7029.479704056353,0.0,12:00
13:00,0.0,0.0,0.0,638.6816666666666,1052.225,1048.7189333333333,413.5433333333333,0.0,0.0,0.0,7421.801357409822,0.0,12:00
13:10,0.0,0.0,0.0,619.3742333333332,1041.0229166666666,1018.546111111111,421.64868333333334,0.0,0.0,0.0,7821.812420933145,0.0,12:00
13:20,0.0,0.0,0.0,606.5044,1029.2288333333331,988.373288888889,422.7244333333331,0.0,0.0,0.0,8222.844030514347,0.0,12:00
13:30,0.0,0.0,0.0,607.0133333333333,1017.28125,958.2004666666667,410.2679166666667,0.0,0.0,0.0,8612.058350781994,0.0,12:00
13:40,0.0,0.0,0.0,606.3183333333333,998.79405,928.0276444444444,392.4757166666667,0.0,0.0,0.0,8984.393508074067,0.0,12:00
13:50,0.0,0.0,0.0,624.9272166666666,948.6343499999999,897.8548222222222,85.50066612267216,0.0,238.20646721066117,0.0,9065.506561996839,5.684341886080802e-14,12:00
14:00,0.0,0.0,0.0,641.645,875.1875,867.6819999999999,226.03700000000055,0.0,7.505499999999472,0.0,9279.944088638284,-5.684341886080802e-14,12:00
14:10,0.0,0.0,0.0,612.7233833333332,815.6234166666666,824.0163083333333,202.90003309796742,0.0,2.3536591697848053e-07,0.0,9472.431961212222,5.684341886080802e-14,12:00
14:20,0.0,0.0,0.0,603.26775,769.5365666666667,780.3506166666666,166.26881666666668,0.0,0.0,0.0,9630.168410570512,0.0,12:00
14:30,0.0,0.0,0.0,610.8116666666666,727.3999999999999,736.684925,116.58833333333325,0.0,0.0,0.0,9740.773815151391,0.0,12:00
14:40,0.0,0.0,0.0,571.6230833333333,684.0674,693.0192333333332,112.44431666666674,0.0,0.0,0.0,9847.447860333761,0.0,12:00
14:50,0.0,0.0,0.0,554.5942,648.3614333333333,649.3535416666666,93.76723333333325,0.0,0.0,0.0,9936.403268501499,0.0,12:00
15:00,33.52710000000002,33.52710000000002,33.52710000000002,578.9233333333333,614.7249999999999,605.68785,69.32876666666664,0.0,0.0,0.0,10002.174311512606,0.0,12:00
15:10,102.93993888888883,102.93993888888883,102.93993888888883,593.8219999999999,565.39285,558.0761166666666,85.71945077935621,0.0,0.0,11.208661890467312,10083.494922785045,-2.842170943040401e-14,12:00
15:20,167.00214444444453,167.00214444444453,167.00214444444453,603.3700333333334,505.4359666666667,510.46438333333333,74.09649444444428,0.0,0.0,5.028416666666445,10153.789029508582,-1.4210854715202004e-14,12:00
15:30,226.80128333333334,226.80128333333334,226.80128333333334,608.655,450.63749999999993,462.85265000000004,80.99893320577405,0.0,0.0,12.215149872440747,10230.63136460081,0.0,12:00
15:40,269.44910555555555,269.44910555555555,269.44910555555555,596.78865,413.62829999999997,415.24091666666664,87.90137220072683,0.0,0.0,1.612616645171272,10314.02192828336,5.684341886080802e-14,12:00
15:50,297.2855777777778,297.2855777777778,297.2855777777778,570.11095,375.9729,367.6291833333333,103.14752777777778,0.0,0.0,0.0,10411.87626512134,0.0,12:00
16:00,330.4388,330.4388,324.0545468272509,548.75,328.93125,320.01745,104.23579682725084,0.0,0.0,0.0,10510.76302463034,1.4210854715202004e-14,12:00
16:10,364.5111972222223,364.5111972222223,359.3507888888905,554.0824,281.17404999999997,276.0136416666667,86.44243888889045,0.0,0.0,0.0,10592.769522646982,2.842170943040401e-14,12:00
16:20,398.20486111111103,398.20486111111103,389.77317777777824,559.0360666666666,240.44151666666667,232.00983333333335,71.17862777777832,0.0,0.0,0.0,10660.295497997915,7.105427357601002e-14,12:00
16:30,431.01545833333324,431.01545833333324,416.65898333333087,563.1066666666666,202.36249999999998,188.00602499999997,55.91481666666426,0.0,0.0,0.0,10713.340950683136,-7.105427357601002e-15,12:00
16:40,476.9350888888889,476.9350888888889,465.4182722222245,580.2863,155.5190333333333,144.00221666666667,40.651005555557866,0.0,0.0,0.0,10751.905880702652,-2.1316282072803006e-14,12:00
16:50,458.20680277777774,458.20680277777774,451.4937444444438,532.8180166666666,106.71146666666667,99.99840833333333,25.38719444444381,0.0,0.0,0.0,10775.990288056457,1.0658141036401503e-14,12:00
17:00,400.9087833333333,400.9087833333333,397.1971333333163,446.78,59.70625,55.9946,10.123383333316333,0.0,0.0,0.0,10785.594172744537,-7.105427357601002e-15,12:00
17:10,395.3175027777778,395.3175027777778,395.3175027777778,433.5435166666667,15.897433333333334,46.662166666666664,0.0,2.1933995103623967,0.0,20.135181045193164,10783.282126654056,0.0,12:00
17:20,409.19998888888887,409.19998888888887,409.19998888888887,439.7808,0.0,37.32973333333334,0.0,0.0,0.0,30.58081111111113,10783.282126654056,0.0,12:00
17:30,233.6143942706228,233.6143942706228,233.6143942706228,436.13666666666666,0.0,27.9973,0.0,168.45094239604492,0.0,34.07132999999894,10605.719242662948,0.0,12:00
17:40,430.7047611111111,430.7047611111111,430.7047611111111,445.99516666666665,0.68945,18.66486666666667,0.0,0.0,0.0,14.600955555555515,10605.719242662948,0.0,12:00
17:50,0.0,0.0,0.0,439.89263333333326,0.0,9.332433333333341,0.0,439.89263333333326,0.0,0.0,10142.031693575402,0.0,12:00
18:00,0.0,0.0,0.0,428.47,0.0,0.0,0.0,428.47,0.0,0.0,9690.38465722462,0.0,12:00
18:10,0.0,0.0,0.0,454.18455,0.049499999999999995,0.0,0.0,454.13505,0.0,0.0,9211.684282786471,0.0,18:00
18:20,0.0,0.0,0.0,472.26531666666665,0.0,0.0,0.0,472.26531666666665,0.0,0.0,8713.872929264022,0.0,18:00
18:30,0.0,0.0,0.0,454.16833333333335,0.0,0.0,0.0,454.16833333333335,0.0,0.0,8235.137471112053,0.0,18:00
18:40,0.0,0.0,0.0,418.3761833333333,0.0035499999999999998,0.0,0.0,418.3726333333333,0.0,0.0,7794.133993773448,0.0,18:00
18:50,0.0,0.0,0.0,414.0822333333333,0.0,0.0,0.0,414.0822333333333,0.0,0.0,7357.652995125905,0.0,18:00
19:00,0.0,0.0,0.0,432.1383333333333,0.0,0.0,0.0,432.1383333333333,0.0,0.0,6902.139195925107,0.0,18:00
19:10,0.0,0.0,0.0,424.01436666666666,0.00025,0.0,0.0,424.01411666666667,0.0,0.0,6455.189073014764,0.0,18:00
19:20,0.0,0.0,0.0,442.41246666666666,0.0,0.0,0.0,442.41246666666666,0.0,0.0,5988.845386374768,0.0,18:00
19:30,0.0,0.0,0.0,483.74666666666667,0.0,0.0,0.0,483.74666666666667,0.0,0.0,5478.931627314461,0.0,18:00
19:40,0.0,0.0,0.0,481.18446666666665,0.0,0.0,0.0,481.18446666666665,0.0,0.0,4971.718664194449,0.0,18:00
19:50,0.0,0.0,0.0,444.76593333333335,0.0,0.0,0.0,444.76593333333335,0.0,0.0,4502.89420586647,0.0,18:00
20:00,0.0,0.0,0.0,418.095,0.0,0.0,0.0,418.095,0.0,0.0,4062.1833797571035,0.0,18:00
20:10,0.0,0.0,0.0,436.7405166666666,0.0,0.0,0.0,436.7405166666666,0.0,0.0,3601.8184533753047,0.0,18:00
20:20,0.0,0.0,0.0,452.69785,0.0,0.0,0.0,452.69785,0.0,0.0,3124.633020754886,0.0,18:00
20:30,0.0,0.0,0.0,449.9683333333333,0.0,0.0,0.0,449.9683333333333,0.0,0.0,2650.324751327153,0.0,18:00
20:40,0.0,0.0,0.0,455.06669999999997,0.0,0.0,0.0,455.06669999999997,0.0,0.0,2170.642331561638,0.0,18:00
20:50,0.0,0.0,0.0,454.01236666666665,0.0,0.0,0.0,454.01236666666665,0.0,0.0,1692.0712767115797,0.0,18:00
21:00,459.405,459.405,459.405,459.405,0.0,0.0,0.0,0.0,0.0,0.0,1692.0712767115797,0.0,18:00
21:10,497.4207666666667,497.4207666666667,497.4207666666667,497.4207666666667,0.0,0.0,0.0,0.0,0.0,0.0,1692.0712767115797,0.0,18:00
21:20,503.28313333333335,503.28313333333335,503.28313333333335,503.28313333333335,0.0,0.0,0.0,0.0,0.0,0.0,1692.0712767115797,0.0,18:00
21:30,477.5566666666667,477.5566666666667,477.5566666666667,477.5566666666667,0.0,0.0,0.0,0.0,0.0,0.0,1692.0712767115797,0.0,18:00
21:40,0.0,12.36944833333456,12.36944833333456,479.13595,0.0,0.0,0.0,466.7665016666654,0.0,0.0,1200.0561831330988,0.0,18:00
21:50,450.2041,450.2041,450.2041,450.2041,0.0,0.0,0.0,0.0,0.0,0.0,1200.0561831330988,0.0,18:00
22:00,1225.4183333333333,1225.4183333333333,1225.4183330979256,392.08500000000004,0.0,0.0,833.3333330979256,0.0,0.0,0.0,1990.6255979518662,0.0,18:00
22:10,1205.10315,1205.10315,1205.1031497645931,371.76981666666666,0.0,0.0,833.3333330979266,0.0,0.0,0.0,2781.1950127706345,-1.1368683772161603e-13,18:00
22:20,363.57821666666666,363.57821666666666,363.57821666666666,363.57821666666666,0.0,0.0,0.0,0.0,0.0,0.0,2781.1950127706345,0.0,18:00
22:30,1192.4899999999998,1192.4899999999998,1192.4899999999998,359.15666666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,3571.764427812729,-1.1368683772161603e-13,18:00
22:40,1215.38405,1215.38405,1215.38405,382.05071666666663,0.0,0.0,833.3333333333333,0.0,0.0,0.0,4362.333842854824,0.0,18:00
22:50,1250.50175,1250.50175,1250.50175,417.16841666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5152.903257896919,0.0,18:00
23:00,1265.1299999999999,1265.1299999999999,1265.1299999999999,431.7966666666667,0.0,0.0,833.3333333333333,0.0,0.0,0.0,5943.472672939014,0.0,18:00
23:10,525.7534148993905,525.753414433203,525.7534141977959,406.46494999999993,0.0,0.0,119.28846419779593,0.0,0.0,0.0,6056.63964657356,4.263256414560601e-14,18:00
23:20,1234.2931999999998,1234.2931999999998,1234.2931999999998,400.95986666666664,0.0,0.0,833.3333333333333,0.0,0.0,0.0,6847.209061615655,0.0,18:00
23:30,1243.2783333333332,1243.2783333333332,1243.2783330979269,409.945,0.0,0.0,833.3333330979268,0.0,0.0,0.0,7637.778476434423,1.1368683772161603e-13,18:00
23:40,1220.5700333333332,1220.5700333333332,1220.5700330979269,387.2367,0.0,0.0,833.3333330979268,0.0,0.0,0.0,8428.347891253192,1.1368683772161603e-13,18:00
23:50,454.71015,454.71015,454.71015,454.71015,0.0,0.0,0.0,0.0,0.0,0.0,8428.347891253192,0.0,18:00
0:00+1,580.8233333333333,580.8233333333333,580.8233333333333,580.8233333333333,0.0,0.0,0.0,0.0,0.0,0.0,8428.347891253192,0.0,18:00
