date,strategy,load_information_case,time,planned_g0_kwh,final_g_kwh,price,phi_yuan,emergency_kwh,emergency_cost_yuan
2025-02-01,M0,causal_load_main,00:10,447.28122499999995,447.28122499999995,0.4248,190.00506438,0.0,0.0
2025-02-01,M0,causal_load_main,00:20,681.4372172534233,681.4372172534233,0.4245,289.2700987240782,0.0,0.0
2025-02-01,M0,causal_load_main,00:30,460.36041666666665,460.36041666666665,0.4269,196.52786187499999,0.0,0.0
2025-02-01,M0,causal_load_main,00:40,456.77064999999993,456.77064999999993,0.4272,195.13242168,0.0,0.0
2025-02-01,M0,causal_load_main,00:50,460.46558749999997,460.46558749999997,0.4271,196.66485242124998,0.0,0.0
2025-02-01,M0,causal_load_main,01:00,475.88999999999993,475.88999999999993,0.4285,203.91886499999995,0.0,0.0
2025-02-01,M0,causal_load_main,01:10,486.27471249999996,486.27471249999996,0.4311,209.63302855874997,0.0,0.0
2025-02-01,M0,causal_load_main,01:20,475.97909583333325,475.97909583333325,0.4302,204.76620702749997,0.0,0.0
2025-02-01,M0,causal_load_main,01:30,462.72,462.72,0.4279,197.99788800000002,0.0,0.0
2025-02-01,M0,causal_load_main,01:40,480.70310833333326,480.70310833333326,0.4312,207.2791803133333,0.0,0.0
2025-02-01,M0,causal_load_main,01:50,499.92819999999995,499.92819999999995,0.4333,216.61888906,0.0,0.0
2025-02-01,M0,causal_load_main,02:00,501.53374999999994,501.53374999999994,0.4311,216.21119962499998,0.0,0.0
2025-02-01,M0,causal_load_main,02:10,495.9134416666667,495.9134416666667,0.4293,212.89564050750002,0.0,0.0
2025-02-01,M0,causal_load_main,02:20,499.3593708333333,499.3593708333333,0.4324,215.9229919483333,0.0,0.0
2025-02-01,M0,causal_load_main,02:30,508.45083333333326,508.45083333333326,0.4367,222.04047891666661,0.0,0.0
2025-02-01,M0,causal_load_main,02:40,507.1182,507.1182,0.4348,220.49499336000002,0.0,0.0
2025-02-01,M0,causal_load_main,02:50,511.18375416666663,511.18375416666663,0.4335,221.59815743124997,0.0,0.0
2025-02-01,M0,causal_load_main,03:00,520.7624999999999,520.7624999999999,0.4357,226.89622124999997,0.0,0.0
2025-02-01,M0,causal_load_main,03:10,519.826875,519.826875,0.4374,227.372275125,0.0,0.0
2025-02-01,M0,causal_load_main,03:20,522.3059458333333,522.3059458333333,0.4371,228.29992892375,0.0,0.0
2025-02-01,M0,causal_load_main,03:30,524.5866666666666,524.5866666666666,0.4356,228.50995199999997,0.0,0.0
2025-02-01,M0,causal_load_main,03:40,511.5722083333333,511.5722083333333,0.4353,222.68738228750001,6.737524999999948,14.664223162499887
2025-02-01,M0,causal_load_main,03:50,520.7508458333333,520.7508458333333,0.436,227.04736878333333,0.0,0.0
2025-02-01,M0,causal_load_main,04:00,542.6191666666666,542.6191666666666,0.4378,237.55867116666667,0.0,0.0
2025-02-01,M0,causal_load_main,04:10,529.3050333333333,529.3050333333333,0.4401,232.94714517,0.0,0.0
2025-02-01,M0,causal_load_main,04:20,519.2568208333332,519.2568208333332,0.4389,227.90181866374996,0.0,0.0
2025-02-01,M0,causal_load_main,04:30,530.655,530.655,0.4364,231.577842,0.0,0.0
2025-02-01,M0,causal_load_main,04:40,542.9711791666666,542.9711791666666,0.4393,238.52723900791665,0.0,0.0
2025-02-01,M0,causal_load_main,04:50,550.9038875,550.9038875,0.4422,243.6096990525,0.0,0.0
2025-02-01,M0,causal_load_main,05:00,553.7533333333333,553.7533333333333,0.4395,243.37459,0.0,0.0
2025-02-01,M0,causal_load_main,05:10,552.5619666666666,552.5619666666666,0.4333,239.42510015666667,0.0,0.0
2025-02-01,M0,causal_load_main,05:20,553.7675875,553.7675875,0.4439,245.81743209125,0.0,0.0
2025-02-01,M0,causal_load_main,05:30,559.1795833333333,559.1795833333333,0.4301,240.50313879166666,0.0,0.0
2025-02-01,M0,causal_load_main,05:40,1396.694470833333,1396.694470833333,0.3713,518.5926570204166,0.0,0.0
2025-02-01,M0,causal_load_main,05:50,0.0,0.0,0.5708,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:00,0.0,0.0,0.9099,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:10,0.0,0.0,0.9368,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:20,0.0,0.0,0.8758,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:30,0.0,0.0,0.8759,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:40,0.0,0.0,0.8601,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,06:50,0.0,0.0,0.8442,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:00,0.0,0.0,0.8334,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:10,0.0,0.0,0.8092,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:20,0.0,0.0,0.7972,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:30,0.0,0.0,0.7644,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:40,0.0,0.0,0.6899,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,07:50,0.0,0.0,0.86,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:00,0.0,0.0,1.1617,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:10,0.0,0.0,1.1683,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:20,0.0,0.0,1.0956,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:30,0.0,0.0,1.0849,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:40,0.0,0.0,1.061,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,08:50,0.0,0.0,1.043,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:00,0.0,0.0,1.036,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:10,0.0,0.0,1.0147,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:20,0.0,0.0,0.9922,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:30,0.0,0.0,0.97,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:40,0.0,0.0,0.9422,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,09:50,0.0,0.0,0.9569,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:00,0.0,0.0,0.9977,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:10,0.0,0.0,0.9919,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:20,0.0,0.0,0.9588,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:30,0.0,0.0,0.9549,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:40,0.0,0.0,0.9839,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,10:50,0.0,0.0,0.799,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:00,0.0,0.0,0.5025,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:10,0.0,0.0,0.4662,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:20,0.0,0.0,0.5007,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:30,0.0,0.0,0.4827,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:40,0.0,0.0,0.4785,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,11:50,0.0,0.0,0.4662,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,12:00,0.0,0.0,0.4432,0.0,1.6147958333310157,3.5783875666615304
2025-02-01,M0,causal_load_main,12:10,0.0,0.0,0.4411,0.0,404.69151666666687,892.5471400083337
2025-02-01,M0,causal_load_main,12:20,0.0,0.0,0.4551,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,12:30,0.0,0.0,0.4463,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,12:40,480.5288916666667,480.5288916666667,0.4113,197.6415331425,0.0,0.0
2025-02-01,M0,causal_load_main,12:50,0.0,0.0,0.5682,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:00,0.0,0.0,0.8279,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:10,0.0,0.0,0.8636,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:20,0.0,0.0,0.8416,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:30,0.0,0.0,0.8618,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:40,0.0,0.0,0.8623,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,13:50,0.0,0.0,0.9026,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:00,0.0,0.0,0.9754,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:10,0.0,0.0,1.0002,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:20,0.0,0.0,0.9978,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:30,0.0,0.0,1.0271,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:40,0.0,0.0,1.0906,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,14:50,0.0,0.0,0.9376,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,15:00,73.42751666666663,73.42751666666663,0.6694,49.152379656666646,0.0,0.0
2025-02-01,M0,causal_load_main,15:10,181.64049228394973,181.64049228394973,0.66,119.88272490740682,0.0,0.0
2025-02-01,M0,causal_load_main,15:20,196.15846527777785,196.15846527777785,0.7217,141.56756439097228,0.0,0.0
2025-02-01,M0,causal_load_main,15:30,243.78253333333328,243.78253333333328,0.7308,178.15627535999997,0.0,0.0
2025-02-01,M0,causal_load_main,15:40,298.5224180555555,298.5224180555555,0.7534,224.90678976305549,0.0,0.0
2025-02-01,M0,causal_load_main,15:50,357.05944444444447,357.05944444444447,0.7823,279.3276033888889,0.0,0.0
2025-02-01,M0,causal_load_main,16:00,403.56921666666665,403.56921666666665,0.8055,325.075004025,0.0,0.0
2025-02-01,M0,causal_load_main,16:10,403.89550138888893,403.89550138888893,0.8271,334.06196919875003,0.0,0.0
2025-02-01,M0,causal_load_main,16:20,428.3194986111111,428.3194986111111,0.8519,364.8853808668055,0.0,0.0
2025-02-01,M0,causal_load_main,16:30,477.37837499999995,477.37837499999995,0.8791,419.6633294625,0.0,0.0
2025-02-01,M0,causal_load_main,16:40,499.25683472222227,499.25683472222227,0.9024,450.52936765333334,0.0,0.0
2025-02-01,M0,causal_load_main,16:50,464.81071944444443,464.81071944444443,0.9163,425.9060622269444,0.0,0.0
2025-02-01,M0,causal_load_main,17:00,420.14295,420.14295,0.9264,389.22042888,0.0,0.0
2025-02-01,M0,causal_load_main,17:10,424.92041527777775,424.92041527777775,0.9462,402.0596969358333,0.0,0.0
2025-02-01,M0,causal_load_main,17:20,446.26020972222216,446.26020972222216,0.9742,434.7466963113888,0.0,0.0
2025-02-01,M0,causal_load_main,17:30,450.9256416666666,450.9256416666666,0.9862,444.7028678116666,0.0,0.0
2025-02-01,M0,causal_load_main,17:40,455.8990986111111,455.8990986111111,0.976,444.9575202444444,0.0,0.0
2025-02-01,M0,causal_load_main,17:50,0.0,0.0,1.0742,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:00,0.0,0.0,1.2313,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:10,0.0,0.0,1.2561,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:20,0.0,0.0,1.2447,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:30,0.0,0.0,1.2545,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:40,0.0,0.0,1.2522,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,18:50,0.0,0.0,1.2881,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:00,0.0,0.0,1.3466,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:10,0.0,0.0,1.3523,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:20,0.0,0.0,1.3445,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:30,0.0,0.0,1.3483,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:40,0.0,0.0,1.349,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,19:50,0.0,0.0,1.3473,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:00,0.0,0.0,1.3482,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:10,0.0,0.0,1.3513,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:20,0.0,0.0,1.34,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:30,0.0,0.0,1.3489,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:40,0.0,0.0,1.3952,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,20:50,0.0,0.0,1.2226,0.0,0.0,0.0
2025-02-01,M0,causal_load_main,21:00,519.8254166666666,519.8254166666666,0.9332,485.10107883333325,0.0,0.0
2025-02-01,M0,causal_load_main,21:10,500.5132583333333,500.5132583333333,0.9068,453.8654226566666,0.0,0.0
2025-02-01,M0,causal_load_main,21:20,478.94682916666665,478.94682916666665,0.9371,448.82107361208335,0.0,0.0
2025-02-01,M0,causal_load_main,21:30,483.44333333333327,483.44333333333327,0.9371,453.03474766666665,0.0,0.0
2025-02-01,M0,causal_load_main,21:40,302.61926927062325,302.61926927062325,0.9871,298.7154806970322,0.0,0.0
2025-02-01,M0,causal_load_main,21:50,464.7257833333333,464.7257833333333,0.7764,360.81309818,0.0,0.0
2025-02-01,M0,causal_load_main,22:00,1238.8654166666665,1238.8654166666665,0.4209,521.4384538749999,0.0,0.0
2025-02-01,M0,causal_load_main,22:10,1236.6625916666665,1236.6625916666665,0.3859,477.2280941241666,0.0,0.0
2025-02-01,M0,causal_load_main,22:20,428.9258458333333,428.9258458333333,0.4368,187.35480946,0.0,0.0
2025-02-01,M0,causal_load_main,22:30,1276.074583333333,1276.074583333333,0.4198,535.6961100833332,0.0,0.0
2025-02-01,M0,causal_load_main,22:40,1264.7343166666665,1264.7343166666665,0.4186,529.4177849566667,0.0,0.0
2025-02-01,M0,causal_load_main,22:50,1245.0021124999998,1245.0021124999998,0.4241,528.0053959112499,0.0,0.0
2025-02-01,M0,causal_load_main,23:00,1237.6274999999998,1237.6274999999998,0.4237,524.38277175,0.0,0.0
2025-02-01,M0,causal_load_main,23:10,538.1853690916096,538.1853690916096,0.4248,228.62114479011575,0.0,0.0
2025-02-01,M0,causal_load_main,23:20,1267.7527791666666,1267.7527791666666,0.424,537.5271783666666,0.0,0.0
2025-02-01,M0,causal_load_main,23:30,1266.1116666666665,1266.1116666666665,0.422,534.2991233333332,0.0,0.0
2025-02-01,M0,causal_load_main,23:40,1258.9364124999997,1258.9364124999997,0.424,533.7890388999999,0.0,0.0
2025-02-01,M0,causal_load_main,23:50,495.0163416666667,495.0163416666667,0.4271,211.42147952583332,0.0,0.0
2025-02-01,M0,causal_load_main,0:00+1,605.69125,605.69125,0.4276,258.99357849999996,0.0,0.0
2025-02-01,M1_M6,causal_load_main,00:10,447.28122499999995,447.28122499999995,0.4248,190.00506438,0.0,0.0
2025-02-01,M1_M6,causal_load_main,00:20,681.4372172534233,681.4372172534233,0.4245,289.2700987240782,0.0,0.0
2025-02-01,M1_M6,causal_load_main,00:30,460.36041666666665,460.36041666666665,0.4269,196.52786187499999,0.0,0.0
2025-02-01,M1_M6,causal_load_main,00:40,456.77064999999993,456.77064999999993,0.4272,195.13242168,0.0,0.0
2025-02-01,M1_M6,causal_load_main,00:50,460.46558749999997,460.46558749999997,0.4271,196.66485242124998,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:00,475.88999999999993,475.88999999999993,0.4285,203.91886499999995,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:10,486.27471249999996,486.27471249999996,0.4311,209.63302855874997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:20,475.97909583333325,475.97909583333325,0.4302,204.76620702749997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:30,462.72,462.72,0.4279,197.99788800000002,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:40,480.70310833333326,480.70310833333326,0.4312,207.2791803133333,0.0,0.0
2025-02-01,M1_M6,causal_load_main,01:50,499.92819999999995,499.92819999999995,0.4333,216.61888906,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:00,501.53374999999994,501.53374999999994,0.4311,216.21119962499998,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:10,495.9134416666667,495.9134416666667,0.4293,212.89564050750002,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:20,499.3593708333333,499.3593708333333,0.4324,215.9229919483333,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:30,508.45083333333326,508.45083333333326,0.4367,222.04047891666661,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:40,507.1182,507.1182,0.4348,220.49499336000002,0.0,0.0
2025-02-01,M1_M6,causal_load_main,02:50,511.18375416666663,511.18375416666663,0.4335,221.59815743124997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,03:00,520.7624999999999,520.7624999999999,0.4357,226.89622124999997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,03:10,519.826875,519.826875,0.4374,227.372275125,0.0,0.0
2025-02-01,M1_M6,causal_load_main,03:20,522.3059458333333,522.3059458333333,0.4371,228.29992892375,0.0,0.0
2025-02-01,M1_M6,causal_load_main,03:30,524.5866666666666,524.5866666666666,0.4356,228.50995199999997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,03:40,511.5722083333333,511.5722083333333,0.4353,222.68738228750001,6.737524999999948,14.664223162499887
2025-02-01,M1_M6,causal_load_main,03:50,520.7508458333333,520.7508458333333,0.436,227.04736878333333,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:00,542.6191666666666,542.6191666666666,0.4378,237.55867116666667,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:10,529.3050333333333,529.3050333333333,0.4401,232.94714517,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:20,519.2568208333332,519.2568208333332,0.4389,227.90181866374996,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:30,530.655,530.655,0.4364,231.577842,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:40,542.9711791666666,542.9711791666666,0.4393,238.52723900791665,0.0,0.0
2025-02-01,M1_M6,causal_load_main,04:50,550.9038875,550.9038875,0.4422,243.6096990525,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:00,553.7533333333333,553.7533333333333,0.4395,243.37459,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:10,552.5619666666666,552.5619666666666,0.4333,239.42510015666667,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:20,553.7675875,553.7675875,0.4439,245.81743209125,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:30,559.1795833333333,559.1795833333333,0.4301,240.50313879166666,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:40,1396.694470833333,1396.694470833333,0.3713,518.5926570204166,0.0,0.0
2025-02-01,M1_M6,causal_load_main,05:50,0.0,0.0,0.5708,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:00,0.0,0.0,0.9099,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:10,0.0,0.0,0.9368,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:20,0.0,0.0,0.8758,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:30,0.0,0.0,0.8759,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:40,0.0,0.0,0.8601,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,06:50,0.0,0.0,0.8442,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:00,0.0,0.0,0.8334,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:10,0.0,0.0,0.8092,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:20,0.0,0.0,0.7972,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:30,0.0,0.0,0.7644,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:40,0.0,0.0,0.6899,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,07:50,0.0,0.0,0.86,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:00,0.0,0.0,1.1617,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:10,0.0,0.0,1.1683,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:20,0.0,0.0,1.0956,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:30,0.0,0.0,1.0849,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:40,0.0,0.0,1.061,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,08:50,0.0,0.0,1.043,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:00,0.0,0.0,1.036,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:10,0.0,0.0,1.0147,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:20,0.0,0.0,0.9922,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:30,0.0,0.0,0.97,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:40,0.0,0.0,0.9422,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,09:50,0.0,0.0,0.9569,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:00,0.0,0.0,0.9977,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:10,0.0,0.0,0.9919,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:20,0.0,0.0,0.9588,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:30,0.0,0.0,0.9549,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:40,0.0,0.0,0.9839,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,10:50,0.0,0.0,0.799,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:00,0.0,0.0,0.5025,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:10,0.0,0.0,0.4662,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:20,0.0,0.0,0.5007,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:30,0.0,0.0,0.4827,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:40,0.0,0.0,0.4785,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,11:50,0.0,0.0,0.4662,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:00,0.0,0.0,0.4432,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:10,0.0,57.720529555208145,0.4411,38.19078838020347,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:20,0.0,0.0,0.4551,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:30,0.0,0.0,0.4463,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:40,480.5288916666667,459.68680277777764,0.4113,193.3553575625,0.0,0.0
2025-02-01,M1_M6,causal_load_main,12:50,0.0,0.0,0.5682,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:00,0.0,0.0,0.8279,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:10,0.0,0.0,0.8636,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:20,0.0,0.0,0.8416,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:30,0.0,0.0,0.8618,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:40,0.0,0.0,0.8623,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,13:50,0.0,0.0,0.9026,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:00,0.0,0.0,0.9754,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:10,0.0,0.0,1.0002,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:20,0.0,0.0,0.9978,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:30,0.0,0.0,1.0271,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:40,0.0,0.0,1.0906,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,14:50,0.0,0.0,0.9376,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:00,73.42751666666663,73.42751666666663,0.6694,49.152379656666646,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:10,181.64049228394973,181.64049228394973,0.66,119.88272490740682,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:20,196.15846527777785,196.15846527777785,0.7217,141.56756439097228,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:30,243.78253333333328,243.78253333333328,0.7308,178.15627535999997,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:40,298.5224180555555,298.5224180555555,0.7534,224.90678976305549,0.0,0.0
2025-02-01,M1_M6,causal_load_main,15:50,357.05944444444447,357.05944444444447,0.7823,279.3276033888889,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:00,403.56921666666665,403.56921666666665,0.8055,325.075004025,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:10,403.89550138888893,403.89550138888893,0.8271,334.06196919875003,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:20,428.3194986111111,428.3194986111111,0.8519,364.8853808668055,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:30,477.37837499999995,477.37837499999995,0.8791,419.6633294625,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:40,499.25683472222227,499.25683472222227,0.9024,450.52936765333334,0.0,0.0
2025-02-01,M1_M6,causal_load_main,16:50,464.81071944444443,464.81071944444443,0.9163,425.9060622269444,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:00,420.14295,420.14295,0.9264,389.22042888,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:10,424.92041527777775,424.92041527777775,0.9462,402.0596969358333,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:20,446.26020972222216,446.26020972222216,0.9742,434.7466963113888,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:30,450.9256416666666,450.9256416666666,0.9862,444.7028678116666,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:40,455.8990986111111,455.8990986111111,0.976,444.9575202444444,0.0,0.0
2025-02-01,M1_M6,causal_load_main,17:50,0.0,0.0,1.0742,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:00,0.0,0.0,1.2313,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:10,0.0,0.0,1.2561,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:20,0.0,0.0,1.2447,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:30,0.0,0.0,1.2545,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:40,0.0,0.0,1.2522,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,18:50,0.0,0.0,1.2881,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:00,0.0,0.0,1.3466,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:10,0.0,0.0,1.3523,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:20,0.0,0.0,1.3445,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:30,0.0,0.0,1.3483,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:40,0.0,0.0,1.349,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,19:50,0.0,0.0,1.3473,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,20:00,0.0,0.0,1.3482,0.0,0.0,0.0
2025-02-01,M1_M6,causal_load_main,20:10,0.0,0.0,1.3513,0.0,0.0,0.0
