time,planned_g0_kwh,final_g_kwh,normal_x_kwh,load_kwh,forecast_load_kwh,actual_pv_kwh,forecast_pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,balance_residual_kwh,last_update_time
12:40,0.0,0.0,0.0,601.1141666666666,601.1141666666666,1052.0977666666665,1045.1892833333332,833.3333333333335,0.0,0.0,382.3497333333336,7950.337306395741,1.1368683772161603e-13,00:00
12:50,0.0,0.0,0.0,633.3353666666667,633.3353666666667,1058.98975,1026.0749583333331,425.65438333333327,0.0,0.0,0.0,8354.148510606065,0.0,00:00
13:00,0.0,0.0,0.0,638.6816666666666,638.6816666666666,1052.225,1006.9606333333332,335.3641750000001,0.0,78.17915833333319,0.0,8672.302902193054,5.684341886080802e-14,00:00
13:10,0.0,0.0,0.0,619.3742333333332,619.3742333333332,1041.0229166666666,978.5977527777777,359.2235194444453,0.0,62.42516388888805,0.0,9013.092255356923,0.0,00:00
13:20,0.0,0.0,0.0,606.5044,606.5044,1029.2288333333331,950.2348722222221,343.7304722222216,0.0,78.9939611111115,0.0,9339.183613385161,0.0,00:00
13:30,0.0,0.0,0.0,607.0133333333333,607.0133333333333,1017.28125,921.8719916666666,410.2679166666667,0.0,0.0,0.0,9728.397933652808,0.0,00:00
13:40,0.0,0.0,0.0,606.3183333333333,606.3183333333333,998.79405,893.5091111111111,191.7815194444445,0.0,200.6941972222222,0.0,9910.337858024503,-2.842170943040401e-14,00:00
13:50,0.0,0.0,0.0,624.9272166666666,624.9272166666666,948.6343499999999,865.1462305555556,323.70713333333333,0.0,0.0,0.0,10217.433408877647,0.0,00:00
14:00,0.0,0.0,0.0,641.645,641.645,875.1875,836.7833499999999,111.65023055555476,0.0,121.89226944444526,0.0,10323.35411782919,4.263256414560601e-14,00:00
14:10,0.0,0.0,0.0,612.7233833333332,612.7233833333332,815.6234166666666,788.2188305555555,175.4954472222224,0.0,27.404586111110945,0.0,10489.843717492819,2.842170943040401e-14,00:00
14:20,0.0,0.0,0.0,603.26775,603.26775,769.5365666666667,739.654311111111,136.38656111111126,0.0,29.882255555555417,0.0,10619.231370097476,2.842170943040401e-14,00:00
14:30,0.0,0.0,0.0,610.8116666666666,610.8116666666666,727.3999999999999,691.0897916666665,80.2781249999996,0.0,36.31020833333365,0.0,10695.389886483787,-1.4210854715202004e-14,00:00
14:40,0.0,0.0,0.0,571.6230833333333,571.6230833333333,684.0674,642.5252722222222,70.90218888888828,0.0,41.54212777777846,0.0,10762.653608877898,2.842170943040401e-14,00:00
14:50,0.0,0.0,0.0,554.5942,554.5942,648.3614333333333,593.9607527777778,39.3665527777784,0.0,54.40068055555485,0.0,10800.0,4.973799150320701e-14,00:00
15:00,33.52710000000002,33.52710000000002,0.0,578.9233333333333,578.9233333333333,614.7249999999999,545.3962333333333,0.0,0.0,35.80166666666662,0.0,10800.0,0.0,00:00
15:10,102.93993888888883,102.93993888888883,28.429149999999936,593.8219999999999,593.8219999999999,565.39285,490.88206111111106,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
15:20,167.00214444444453,167.00214444444453,97.9340666666667,603.3700333333334,603.3700333333334,505.4359666666667,436.36788888888884,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
15:30,226.80128333333334,226.80128333333334,158.01750000000004,608.655,608.655,450.63749999999993,381.8537166666666,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
15:40,269.44910555555555,269.44910555555555,183.16035,596.78865,596.78865,413.62829999999997,327.3395444444444,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
15:50,297.2855777777778,297.2855777777778,194.13805000000002,570.11095,570.11095,375.9729,272.8253722222222,0.0,0.0,0.0,0.0,10800.0,0.0,00:00
