date,update_time,period,time,forecast_kwh,actual_pv_kwh,left_node_minute,right_node_minute,left_weight,right_weight,is_executed_actual,source
2025-02-01,06:00,137,23:00,0.0,0.0,1320.0,1380.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,06:00,138,23:10,0.0,0.0,1380.0,1440.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,06:00,139,23:20,0.0,0.0,1380.0,1440.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,06:00,140,23:30,0.0,0.0,1380.0,1440.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,06:00,141,23:40,0.0,0.0,1380.0,1440.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,06:00,142,23:50,0.0,0.0,1380.0,1440.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,06:00,143,0:00+1,0.0,0.0,1380.0,1440.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,0,00:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,1,00:20,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,2,00:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,3,00:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,4,00:50,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,5,01:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,6,01:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,7,01:20,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,8,01:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,9,01:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,10,01:50,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,11,02:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,12,02:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,13,02:20,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,14,02:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,15,02:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,16,02:50,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,17,03:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,18,03:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,19,03:20,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,20,03:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,21,03:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,22,03:50,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,23,04:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,24,04:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,25,04:20,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,26,04:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,27,04:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,28,04:50,0.00023333333333333333,0.00023333333333333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,29,05:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,30,05:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,31,05:20,0.0033166666666666665,0.0033166666666666665,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,32,05:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,33,05:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,34,05:50,0.04623333333333333,0.04623333333333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,35,06:00,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,36,06:10,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,37,06:20,0.6440166666666667,0.6440166666666667,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,38,06:30,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,39,06:40,0.0,0.0,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,40,06:50,14.934916666666666,14.934916666666666,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,41,07:00,56.75,56.75,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,42,07:10,102.656,102.656,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,43,07:20,147.48791666666665,147.48791666666665,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,44,07:30,190.11249999999998,190.11249999999998,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,45,07:40,231.34661666666665,231.34661666666665,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,46,07:50,279.07533333333333,279.07533333333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,47,08:00,334.01874999999995,334.01874999999995,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,48,08:10,388.6844166666666,388.6844166666666,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,49,08:20,438.7655666666667,438.7655666666667,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,50,08:30,487.94374999999997,487.94374999999997,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,51,08:40,541.8831666666666,541.8831666666666,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,52,08:50,586.6261,586.6261,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,53,09:00,621.9499999999999,621.9499999999999,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,54,09:10,665.4293,665.4293,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,55,09:20,729.7221999999999,729.7221999999999,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,56,09:30,798.0874999999999,798.0874999999999,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,57,09:40,838.3206833333334,838.3206833333334,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,58,09:50,867.3196166666667,867.3196166666667,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,59,10:00,894.01875,894.01875,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,60,10:10,911.8498333333333,911.8498333333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,61,10:20,933.6272333333333,933.6272333333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,62,10:30,959.21875,959.21875,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,63,10:40,979.8081666666667,979.8081666666667,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,64,10:50,1021.3479,1021.3479,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,65,11:00,1060.2749999999999,1060.2749999999999,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,66,11:10,1046.1778166666666,1046.1778166666666,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,67,11:20,1051.3417833333333,1051.3417833333333,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,68,11:30,1099.0625,1099.0625,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,69,11:40,1136.31565,1136.31565,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,70,11:50,1128.4168166666666,1128.4168166666666,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,71,12:00,1100.65625,1100.65625,720.0,720.0,1.0,0.0,True,actual_executed
2025-02-01,12:00,72,12:10,1092.0000305555554,1105.4832,720.0,780.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,73,12:20,1083.343811111111,1089.4810666666667,720.0,780.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,74,12:30,1074.6875916666668,1052.4125,720.0,780.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,75,12:40,1066.0313722222222,1052.0977666666665,720.0,780.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,76,12:50,1057.3751527777777,1058.98975,720.0,780.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,77,13:00,1048.7189333333333,1052.225,720.0,780.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,78,13:10,1018.546111111111,1041.0229166666666,780.0,840.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,79,13:20,988.373288888889,1029.2288333333331,780.0,840.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,80,13:30,958.2004666666667,1017.28125,780.0,840.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,81,13:40,928.0276444444444,998.79405,780.0,840.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,82,13:50,897.8548222222222,948.6343499999999,780.0,840.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,83,14:00,867.6819999999999,875.1875,780.0,840.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,84,14:10,824.0163083333333,815.6234166666666,840.0,900.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,85,14:20,780.3506166666666,769.5365666666667,840.0,900.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,86,14:30,736.684925,727.3999999999999,840.0,900.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,87,14:40,693.0192333333332,684.0674,840.0,900.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,88,14:50,649.3535416666666,648.3614333333333,840.0,900.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,89,15:00,605.68785,614.7249999999999,840.0,900.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,90,15:10,558.0761166666666,565.39285,900.0,960.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,91,15:20,510.46438333333333,505.4359666666667,900.0,960.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,92,15:30,462.85265000000004,450.63749999999993,900.0,960.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,93,15:40,415.24091666666664,413.62829999999997,900.0,960.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,94,15:50,367.6291833333333,375.9729,900.0,960.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,95,16:00,320.01745,328.93125,900.0,960.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,96,16:10,276.0136416666667,281.17404999999997,960.0,1020.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,97,16:20,232.00983333333335,240.44151666666667,960.0,1020.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,98,16:30,188.00602499999997,202.36249999999998,960.0,1020.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,99,16:40,144.00221666666667,155.5190333333333,960.0,1020.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,100,16:50,99.99840833333333,106.71146666666667,960.0,1020.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,101,17:00,55.9946,59.70625,960.0,1020.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,102,17:10,46.662166666666664,15.897433333333334,1020.0,1080.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,103,17:20,37.32973333333334,0.0,1020.0,1080.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,104,17:30,27.9973,0.0,1020.0,1080.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,105,17:40,18.66486666666667,0.68945,1020.0,1080.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,106,17:50,9.332433333333341,0.0,1020.0,1080.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,107,18:00,0.0,0.0,1020.0,1080.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,108,18:10,0.0,0.049499999999999995,1080.0,1140.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,109,18:20,0.0,0.0,1080.0,1140.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,110,18:30,0.0,0.0,1080.0,1140.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,111,18:40,0.0,0.0035499999999999998,1080.0,1140.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,112,18:50,0.0,0.0,1080.0,1140.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,113,19:00,0.0,0.0,1080.0,1140.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,114,19:10,0.0,0.00025,1140.0,1200.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,115,19:20,0.0,0.0,1140.0,1200.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,116,19:30,0.0,0.0,1140.0,1200.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,117,19:40,0.0,0.0,1140.0,1200.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,118,19:50,0.0,0.0,1140.0,1200.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,119,20:00,0.0,0.0,1140.0,1200.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,120,20:10,0.0,0.0,1200.0,1260.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,121,20:20,0.0,0.0,1200.0,1260.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,122,20:30,0.0,0.0,1200.0,1260.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,123,20:40,0.0,0.0,1200.0,1260.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,124,20:50,0.0,0.0,1200.0,1260.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,125,21:00,0.0,0.0,1200.0,1260.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,126,21:10,0.0,0.0,1260.0,1320.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,127,21:20,0.0,0.0,1260.0,1320.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,128,21:30,0.0,0.0,1260.0,1320.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,129,21:40,0.0,0.0,1260.0,1320.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,130,21:50,0.0,0.0,1260.0,1320.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,131,22:00,0.0,0.0,1260.0,1320.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,132,22:10,0.0,0.0,1320.0,1380.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,133,22:20,0.0,0.0,1320.0,1380.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,134,22:30,0.0,0.0,1320.0,1380.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,135,22:40,0.0,0.0,1320.0,1380.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,136,22:50,0.0,0.0,1320.0,1380.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,137,23:00,0.0,0.0,1320.0,1380.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,12:00,138,23:10,0.0,0.0,1380.0,1440.0,0.8333333333333334,0.16666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,139,23:20,0.0,0.0,1380.0,1440.0,0.6666666666666667,0.3333333333333333,False,causal_hourly_interpolation
2025-02-01,12:00,140,23:30,0.0,0.0,1380.0,1440.0,0.5,0.5,False,causal_hourly_interpolation
2025-02-01,12:00,141,23:40,0.0,0.0,1380.0,1440.0,0.33333333333333337,0.6666666666666666,False,causal_hourly_interpolation
2025-02-01,12:00,142,23:50,0.0,0.0,1380.0,1440.0,0.16666666666666663,0.8333333333333334,False,causal_hourly_interpolation
2025-02-01,12:00,143,0:00+1,0.0,0.0,1380.0,1440.0,0.0,1.0,False,causal_hourly_interpolation
2025-02-01,18:00,0,00:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,1,00:20,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,2,00:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,3,00:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,4,00:50,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,5,01:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,6,01:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,7,01:20,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,8,01:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,9,01:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,10,01:50,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,11,02:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,12,02:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,13,02:20,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,14,02:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,15,02:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,16,02:50,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,17,03:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,18,03:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,19,03:20,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,20,03:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,21,03:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,22,03:50,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,23,04:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,24,04:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,25,04:20,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,26,04:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,27,04:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,28,04:50,0.00023333333333333333,0.00023333333333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,29,05:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,30,05:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,31,05:20,0.0033166666666666665,0.0033166666666666665,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,32,05:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,33,05:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,34,05:50,0.04623333333333333,0.04623333333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,35,06:00,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,36,06:10,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,37,06:20,0.6440166666666667,0.6440166666666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,38,06:30,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,39,06:40,0.0,0.0,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,40,06:50,14.934916666666666,14.934916666666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,41,07:00,56.75,56.75,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,42,07:10,102.656,102.656,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,43,07:20,147.48791666666665,147.48791666666665,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,44,07:30,190.11249999999998,190.11249999999998,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,45,07:40,231.34661666666665,231.34661666666665,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,46,07:50,279.07533333333333,279.07533333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,47,08:00,334.01874999999995,334.01874999999995,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,48,08:10,388.6844166666666,388.6844166666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,49,08:20,438.7655666666667,438.7655666666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,50,08:30,487.94374999999997,487.94374999999997,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,51,08:40,541.8831666666666,541.8831666666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,52,08:50,586.6261,586.6261,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,53,09:00,621.9499999999999,621.9499999999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,54,09:10,665.4293,665.4293,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,55,09:20,729.7221999999999,729.7221999999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,56,09:30,798.0874999999999,798.0874999999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,57,09:40,838.3206833333334,838.3206833333334,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,58,09:50,867.3196166666667,867.3196166666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,59,10:00,894.01875,894.01875,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,60,10:10,911.8498333333333,911.8498333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,61,10:20,933.6272333333333,933.6272333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,62,10:30,959.21875,959.21875,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,63,10:40,979.8081666666667,979.8081666666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,64,10:50,1021.3479,1021.3479,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,65,11:00,1060.2749999999999,1060.2749999999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,66,11:10,1046.1778166666666,1046.1778166666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,67,11:20,1051.3417833333333,1051.3417833333333,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,68,11:30,1099.0625,1099.0625,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,69,11:40,1136.31565,1136.31565,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,70,11:50,1128.4168166666666,1128.4168166666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,71,12:00,1100.65625,1100.65625,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,72,12:10,1105.4832,1105.4832,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,73,12:20,1089.4810666666667,1089.4810666666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,74,12:30,1052.4125,1052.4125,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,75,12:40,1052.0977666666665,1052.0977666666665,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,76,12:50,1058.98975,1058.98975,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,77,13:00,1052.225,1052.225,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,78,13:10,1041.0229166666666,1041.0229166666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,79,13:20,1029.2288333333331,1029.2288333333331,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,80,13:30,1017.28125,1017.28125,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,81,13:40,998.79405,998.79405,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,82,13:50,948.6343499999999,948.6343499999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,83,14:00,875.1875,875.1875,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,84,14:10,815.6234166666666,815.6234166666666,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,85,14:20,769.5365666666667,769.5365666666667,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,86,14:30,727.3999999999999,727.3999999999999,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,87,14:40,684.0674,684.0674,1080.0,1080.0,1.0,0.0,True,actual_executed
2025-02-01,18:00,88,14:50,648.3614333333333,648.3614333333333,1080.0,1080.0,1.0,0.0,True,actual_executed
