date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,52,08:50,24.64189603174634,24.64189603174634,649.0800333333333,586.6261,0.0,37.812037301587,0.0,0.0,2240.922062675904,1.7925028040726867,4.559992437804186,0.01358341600280255,51432.52831666173,0.0
2025-02-01,53,09:00,6.27720238095219,6.27720238095219,737.1266666666667,621.9499999999999,0.0,108.89946428571454,0.0,0.0,2126.1319483042307,1.791892263254676,4.586517247031485,0.013341500016395003,51434.10863682467,0.0
2025-02-01,54,09:10,0.0,0.0,711.2534166666666,665.4293,0.0,45.824116666666555,0.0,0.0,2077.8290881602475,1.7910089251106274,4.614912612110758,0.013250458985567093,51434.47865119009,0.0
2025-02-01,55,09:20,0.0,0.0,698.3616999999999,729.7221999999999,0.0,0.0,31.360500000000002,0.0,2077.8290881602475,1.7903796286363194,4.6631666758027635,0.013391292013693601,51434.778170918944,0.0
2025-02-01,56,09:30,0.0,0.0,736.3866666666665,798.0874999999999,0.0,0.0,61.70083333333332,0.0,2077.8290881602475,1.791159517454207,4.733721297244325,0.013152458006516099,51436.09269591153,0.0
2025-02-01,57,09:40,0.0,0.0,733.2125666666667,838.3206833333334,0.0,0.0,105.10811666666666,0.0,2077.8290881602475,1.7912997332688931,4.7837737771146065,0.013177958957385272,51437.49332037978,0.0
2025-02-01,58,09:50,8.33918095238073,0.0,697.1223666666666,867.3196166666667,0.0,0.0,170.19725000000005,0.0,2077.8290881602475,1.791201668287586,4.820931524678146,0.013215749990195036,51437.995410453885,0.0
2025-02-01,59,10:00,0.0,0.0,678.5883333333334,894.01875,0.0,0.0,215.4304166666666,0.0,2077.8290881602475,1.7913039408020366,4.860747953911488,0.013286417000927031,51437.88764708615,0.0
2025-02-01,60,10:10,0.0,0.0,711.4322,911.8498333333333,200.41763333333336,0.0,0.0,0.0,2267.9619495383927,1.791585950997386,4.895454343791408,0.013357750023715198,51438.288985343905,0.0
2025-02-01,61,10:20,12.176345238095337,0.0,706.70705,933.6272333333333,174.51130340005784,0.0,52.40887993327544,0.0,2433.5179083950534,1.791054204740615,4.917549796867426,0.012786583974957466,51438.908419442945,0.0
