date,period,time,planned_q_kwh,actual_x_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,curtailment_kwh,emergency_kwh,soc_kwh,posterior_entropy,posterior_bandwidth,solve_seconds,virtual_next_day_value_yuan,balance_residual_kwh
2025-02-01,26,04:30,523.41,505.57833333333326,505.57833333333326,0.0,0.0,0.0,0.0,0.0,8895.333471791448,0.8968268607653904,3.0655381557167902,0.014629416982643306,59703.98134666876,0.0
2025-02-01,27,04:40,575.2644708333332,503.23096666666663,503.23096666666663,0.0,0.0,0.0,0.0,0.0,8895.333471791448,0.8969003666937689,3.047257123560445,0.014592958992579952,59700.79048554818,0.0
2025-02-01,28,04:50,583.1075898809523,502.84675000000004,502.84698333333336,0.00023333333333333333,0.0,0.0,0.0,0.0,8895.333471791448,0.8980406112319415,3.026622305889992,0.014453332987613976,59697.56191241482,0.0
2025-02-01,29,05:00,552.7916666666666,499.64166666666665,499.64166666666665,0.0,0.0,0.0,0.0,0.0,8895.333471791448,0.8939960210690661,2.9806181699977117,0.014416499994695187,59693.82881310077,0.0
2025-02-01,30,05:10,565.0868916666666,492.8119579626853,488.78358333333335,0.0,4.028374629351984,0.0,0.0,0.0,8899.155123520604,0.8907189174463304,2.968380564112271,0.014356499974383041,59689.35425624844,-2.5757174171303632e-14
2025-02-01,31,05:20,558.935130357143,558.935130357143,498.51875,0.0033166666666666665,60.41969702380959,0.0,0.0,0.0,8956.474280960365,0.8893052154365482,2.987761471747392,0.014190582995070145,59686.8306033419,5.684341886080802e-14
2025-02-01,32,05:30,851.677204214619,529.2233333333334,529.2233333333334,0.0,0.0,0.0,0.0,0.0,8956.474280960365,0.8870575300493644,2.9683947913517787,0.014206541993189603,59685.94601392223,0.0
2025-02-01,33,05:40,1374.0604458333332,1269.3602271831273,547.4103166666666,0.0,721.9499105164608,0.0,0.0,0.0,9641.376103096394,0.8847525558017064,2.9440544891400178,0.014284959004726261,59684.92091500993,-1.1368683772161603e-13
2025-02-01,34,05:50,0.0,0.0,531.2274,0.04623333333333333,0.0,531.1811666666666,0.0,0.0,9081.461990812335,0.8825886269366465,2.962472578551882,0.014164374995743856,59684.76429419002,0.0
2025-02-01,35,06:00,0.0,0.0,510.98333333333335,0.0,0.0,510.98333333333335,0.0,0.0,8542.838264239545,0.8826667485770345,3.095812387400979,0.013921457983087748,59691.80630832411,0.0
2025-02-01,36,06:10,0.0,0.0,535.1871833333332,0.0,0.0,535.1871833333332,0.0,0.0,7978.701439618399,0.8805253693784738,3.2137949099544967,0.015100958000402898,59700.61230354455,0.0
2025-02-01,37,06:20,0.0,0.0,533.9993499999999,0.6440166666666667,0.0,533.3553333333333,0.0,0.0,7416.495554441179,0.877563386938321,3.2801508311048226,0.014377332990989089,59704.38701019464,0.0
2025-02-01,38,06:30,0.0,0.0,504.52,0.0,0.0,504.52,0.0,0.0,6884.684779405128,0.8750630161227821,3.3540898095796705,0.01409879102720879,59705.252592151686,0.0
2025-02-01,39,06:40,0.0,0.0,519.5536833333333,0.0,0.0,519.5536833333333,0.0,0.0,6337.027110717396,0.8733105151047746,3.4500279095443855,0.014261000003898516,59708.12432224687,0.0
2025-02-01,40,06:50,0.0,0.0,566.415,14.934916666666666,0.0,551.4800833333333,0.0,0.0,5755.71606153313,0.8722671415514079,3.522368791860209,0.013926916988566518,59710.950719223,0.0
2025-02-01,41,07:00,0.0,0.0,608.7916666666666,56.75,0.0,552.0416666666666,0.0,0.0,5173.81305153909,0.8718177309580206,3.5388806807320754,0.014727458008565009,59711.162874982154,0.0
2025-02-01,42,07:10,0.0,0.0,617.2140499999999,102.656,0.0,514.5580499999999,0.0,0.0,4631.4212427474895,0.8729444618169355,3.5483179968081027,0.014469665999058634,59710.64699256105,-1.1368683772161603e-13
2025-02-01,43,07:20,0.0,0.0,595.3964666666666,147.48791666666665,0.0,447.90854999999993,0.0,0.0,4159.284175593019,0.8740428410367316,3.5696418445480615,0.01401470901328139,59709.72292351988,0.0
2025-02-01,44,07:30,0.0,0.0,579.5366666666666,190.11249999999998,0.0,389.4241666666667,0.0,0.0,3748.79506139979,0.8720507038256073,3.582071745498234,0.01399637499707751,59708.96178760602,0.0
2025-02-01,45,07:40,0.0,0.0,609.0003666666667,231.34661666666665,0.0,377.65375,0.0,0.0,3350.7130557651853,0.8719941641923912,3.6005292795701025,0.013686666003195569,59710.5583144413,0.0
2025-02-01,46,07:50,0.0,0.0,640.2366833333333,279.07533333333333,0.0,361.16134999999997,0.0,0.0,2970.015566158101,0.8720971748847453,3.671000765562088,0.013401125004747882,59717.734481829604,0.0
2025-02-01,47,08:00,0.0,0.0,633.9416666666666,334.01874999999995,0.0,299.92291666666665,0.0,0.0,2653.8690531089205,0.8717825902559371,3.879910502679283,0.013639125012559816,59730.8892580216,0.0
2025-02-01,48,08:10,0.0,0.0,590.91065,388.6844166666666,0.0,202.22623333333343,0.0,0.0,2440.703886452254,0.8737706750631549,4.150204710359054,0.0137913340004161,59738.94824616359,0.0
2025-02-01,49,08:20,0.0,0.0,568.5581666666667,438.7655666666667,0.0,129.7926,0.0,0.0,2303.890473307197,0.8733407349882278,4.342527587513083,0.013749584002653137,59741.83296863168,0.0
2025-02-01,50,08:30,0.0,0.0,574.2283333333332,487.94374999999997,0.0,86.28458333333327,0.0,0.0,2212.938536543218,0.8733376524557215,4.538176170688498,0.014109167008427903,59743.49014568934,0.0
2025-02-01,51,08:40,0.0,0.0,577.8523166666666,541.8831666666666,0.0,35.96915000000001,0.0,0.0,2175.0237233764697,0.8737729193761646,4.716141274375681,0.013832332973834127,59745.92459108102,0.0
2025-02-01,52,08:50,0.0,0.0,649.0800333333333,586.6261,0.0,62.45393333333334,0.0,0.0,2109.1914973199214,0.8740457712807179,4.8306458493172615,0.013628792017698288,59749.19951915,0.0
2025-02-01,53,09:00,0.0,0.0,737.1266666666667,621.9499999999999,0.0,115.17666666666673,0.0,0.0,1987.784630662368,0.8738994117459133,4.89000771795904,0.013587166991783306,59751.72531488517,0.0
2025-02-01,54,09:10,0.0,0.0,711.2534166666666,665.4293,0.0,45.824116666666555,0.0,0.0,1939.481770518385,0.8738353118225084,4.947441130187118,0.013628750020870939,59751.993900833724,0.0
2025-02-01,55,09:20,0.0,0.0,698.3616999999999,729.7221999999999,0.0,0.0,31.360500000000002,0.0,1939.481770518385,0.8736489384058572,5.010079317155847,0.013372375018661842,59752.33199115243,0.0
2025-02-01,56,09:30,0.0,0.0,736.3866666666665,798.0874999999999,0.0,0.0,61.70083333333332,0.0,1939.481770518385,0.8736332219994316,5.072994577041592,0.01281600000220351,59754.78494447305,0.0
2025-02-01,57,09:40,0.0,0.0,733.2125666666667,838.3206833333334,0.0,0.0,105.10811666666666,0.0,1939.481770518385,0.8735197076395245,5.1343053465960145,0.013487500022165477,59757.13279859509,0.0
2025-02-01,58,09:50,0.0,0.0,697.1223666666666,867.3196166666667,0.0,0.0,170.19725000000005,0.0,1939.481770518385,0.873632918512931,5.198797954720047,0.013161500013666227,59757.76982384379,0.0
