date,day_index,load_information_case,year_end_rule,settlement_rule,k_effective,risk_alpha,normal_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan,planned_q_kwh,actual_x_kwh,emergency_kwh,curtailment_kwh,soc_start_kwh,soc_end_kwh,max_balance_residual_kwh,max_simultaneous_cd_kwh2,max_x_minus_q_kwh,q_unchanged,pass
2025-08-22,233,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,21878.046630410026,0.0,10469.262740170103,32347.30937058013,39595.734708997,38668.17367038647,3501.51215818953,18911.155051762064,1424.0645720542407,1502.169064090225,1.1368683772161603e-13,0.0,0.0,True,True
2025-08-23,234,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,25408.6630276572,0.0,1062.4262620323332,26471.08928968953,48651.6105925931,47783.88847234896,406.37411607604935,15575.120084631068,1502.169064090225,9549.628756057387,2.2737367544323206e-13,0.0,0.0,True,True
2025-08-24,235,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48619.764745083194,0.0,6070.076729336692,54689.84147441988,63745.139837375296,61443.941946732055,1338.4516894119502,4027.165929934601,9549.628756057387,2367.928220763555,2.2737367544323206e-13,0.0,0.0,True,True
2025-08-25,236,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,52556.003402462164,0.0,17423.974091885684,69979.97749434784,70855.18782620979,69877.22406025066,4772.108580110387,1501.1415837336278,2367.928220763555,2430.6662299664417,2.2737367544323206e-13,0.0,0.0,True,True
2025-08-26,237,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,52659.73039717077,0.0,5357.262430213013,58016.99282738379,72230.08324447619,70102.61211703862,1225.4137458415132,2042.3568825661137,2430.6662299664417,4139.66977672586,1.7763568394002505e-13,0.0,0.0,True,True
2025-08-27,238,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,51356.21988586479,0.0,9147.937237867169,60504.15712373196,69686.02372847732,68373.94240196861,1866.9510234037425,1801.7790566714532,4139.66977672586,2602.7932081427366,2.2737367544323206e-13,0.0,0.0,True,True
2025-08-28,239,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,51423.71341519691,0.0,14563.588682596703,65987.30209779361,69269.4960752611,67596.73881116987,4087.0100745881646,137.63584058963477,2602.7932081427366,1477.3825512965807,1.5276668818842154e-13,0.0,0.0,True,True
2025-08-29,240,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,22522.599451766997,0.0,2380.0972787503606,24902.696730517357,41135.14432867433,39962.56392324076,755.501440877093,15416.1302298256,1477.3825512965807,2495.853706622183,1.1368683772161603e-13,0.0,0.0,True,True
2025-08-30,241,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,25726.52863076683,0.0,2217.631481902071,27944.1601126689,48051.14072727011,47300.84030967658,957.6175363896153,20402.30548354354,2495.853706622183,9821.91923323669,1.1368683772161603e-13,0.0,0.0,True,True
2025-08-31,242,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48621.09238195489,0.0,3262.7069340921166,51883.79931604701,63818.8639692408,61755.821345571385,1177.081177988387,1139.6403439257433,9821.91923323669,2823.802737911724,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-01,243,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,47399.83857346694,0.0,129.5963813173387,47529.43495478428,72637.03740539894,63007.494305227956,63.01793402253281,3951.222588863445,2823.802737911724,6437.4027625939525,1.5631940186722204e-13,0.0,0.0,True,True
2025-09-02,244,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,45349.74923025543,0.0,889.9316553626198,46239.68088561805,68100.82332440464,59361.854412653236,245.0359208896246,2214.936603293955,6437.4027625939525,7641.490025992935,1.6342482922482304e-13,0.0,0.0,True,True
2025-09-03,245,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,45269.575232895106,0.0,0.0,45269.575232895106,64557.89970848793,57717.240034441245,0.0,2656.6280109852287,7641.490025992935,5499.884322299297,1.5631940186722204e-13,0.0,0.0,True,True
2025-09-04,246,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,45370.91981970704,0.0,0.0,45370.91981970704,66747.54624717814,59858.501087722245,0.0,3890.4069446118683,5499.884322299297,5706.015445134549,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-05,247,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,18759.519084035255,0.0,0.0,18759.519084035255,38113.2252268001,31646.936917183826,0.0,21579.165479394607,5706.015445134549,7093.1889441721305,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-06,248,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,19534.539538553803,0.0,41.06597276306191,19575.605511316866,40232.31025147422,33689.023400905164,16.573054494533224,21050.965528134348,7093.1889441721305,10160.503129557152,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-07,249,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42730.26116135407,0.0,58.056112500000346,42788.317273854074,61197.26029904883,54004.84050163916,24.496250000000146,1436.1675608443056,10160.503129557152,5970.410333025835,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-08,250,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,44534.2876346205,0.0,8408.322740800926,52942.61037542143,65796.76295170415,62932.349569681435,2154.903973198799,1250.7536083237526,5970.410333025835,8350.394187463287,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-09,251,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43008.14613087234,0.0,0.0,43008.14613087234,62719.23052022265,58842.64128728154,0.0,5298.021002686219,8350.394187463287,6768.5349076182865,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-10,252,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43552.75938132001,0.0,15096.292105253578,58649.05148657359,62362.356695151946,59083.96864359299,3679.307278892513,664.0946863327939,6768.5349076182865,5608.437509342179,1.4210854715202004e-13,0.0,0.0,True,True
2025-09-11,253,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43627.791396254004,0.0,863.7189754802739,44491.51037173428,64075.41591253506,59433.65340400195,172.73401326301968,4491.192037240517,5608.437509342179,5219.976187539859,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-12,254,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,16696.995156366458,0.0,667.3956892330465,17364.390845599504,34371.77667871895,31993.786643212945,234.00387691296302,18333.792304477225,5219.976187539859,5677.86630893033,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-13,255,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,18311.9038767378,0.0,514.5584413665488,18826.46231810435,38656.8060480289,35639.38381976329,162.4959840950758,21924.90584108963,5677.86630893033,9654.018392049458,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-14,256,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42697.7567149952,0.0,3724.7414121835263,46422.498127178726,61656.55872702463,59112.60117511219,864.0362631269567,2227.422750254367,9654.018392049458,5370.425405409331,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-15,257,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,44175.31283353678,0.0,1727.9812735270928,45903.29410706387,65870.83015020873,63379.62151891322,502.46716233874605,4090.0116730000013,5370.425405409331,7854.041082037201,1.5631940186722204e-13,0.0,0.0,True,True
2025-09-16,258,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43038.634900644916,0.0,601.2247748349354,43639.85967547985,62826.80018172211,62224.24816487385,252.39070648909484,2555.9315840535455,7854.041082037201,6262.438019972956,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-17,259,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42917.66273630886,0.0,3752.180853369697,46669.84358967856,63169.443323958934,62556.55152584188,828.2632447301066,1148.77445647063,6262.438019972956,6207.477468181712,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-18,260,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,41600.18010156513,0.0,918.1527672094555,42518.33286877458,61650.292837372515,60143.417773935165,246.07502818707712,2486.464783244116,6207.477468181712,2924.582069551105,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-19,261,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17017.91249289799,0.0,861.8429810216516,17879.755473919642,35958.52805672645,33996.60412193846,501.5300537072839,15069.115778262176,2924.582069551105,4265.201405771567,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-20,262,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17025.844714983847,0.0,2419.0315615307277,19444.876276514573,37946.7776109899,36065.91172425939,730.2381436824612,15566.260504443357,4265.201405771567,7829.622520234,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-21,263,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42870.98381358465,0.0,911.9746948481048,43782.958508432755,62784.562986890975,59626.31638620699,406.11852217103063,1824.592934074412,7829.622520234,5643.256580997222,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-22,264,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,40419.38414243194,0.0,10978.404193650575,51397.788336082514,58792.96069854775,58098.31438837525,2170.4719822311295,915.8010338252067,5643.256580997222,2297.1022521753885,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-23,265,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42613.396717582844,0.0,8867.599899969078,51480.99661755192,65135.75790660775,63930.61489767044,1905.4266067406843,0.28284012170656414,2297.1022521753885,3816.5560641029133,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-24,266,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42419.73219335366,0.0,4594.315365664608,47014.04755901827,64445.5513764512,62919.98481919634,1371.7165581639538,43.32729406985693,3816.5560641029133,4709.847404985511,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-25,267,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,40494.59668403413,0.0,3485.7320275718107,43980.32871160594,60429.79194004086,59870.22084053599,890.8817967076199,1840.1718194867203,4709.847404985511,1220.367162856144,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-26,268,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,15307.53253355697,0.0,840.2048185006694,16147.73735205764,35550.274684222866,34361.64321887237,421.7476887052179,12647.670708640117,1220.367162856144,3625.975385994086,1.1368683772161603e-13,0.0,0.0,True,True
2025-09-27,269,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,16909.635263755692,0.0,11501.169772191734,28410.805035947425,38245.580238804505,37023.64163749859,3826.9275583257504,16319.096454352846,3625.975385994086,8111.2455665767275,2.2737367544323206e-13,0.0,0.0,True,True
2025-09-28,270,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,41839.289091308456,0.0,8682.295664797715,50521.58475610617,62364.57177451262,61321.74176433234,2200.2183683896924,87.15019999999997,8111.2455665767275,5697.832728598091,1.4210854715202004e-13,0.0,0.0,True,True
2025-09-29,271,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,39506.18401090221,0.0,15547.078450047851,55053.26246095006,59715.374950596786,59226.880989174424,3324.883047120597,709.7904178850465,5697.832728598091,2535.6656579610853,1.6342482922482304e-13,0.0,0.0,True,True
2025-09-30,272,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,41412.06563311837,0.0,21565.86724635896,62977.93287947733,63424.43027317924,62874.78077321146,4888.420040975046,84.33021560415884,2535.6656579610853,2524.5733629231268,1.4210854715202004e-13,0.0,0.0,True,True
2025-10-01,273,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,40233.5441015024,0.0,1403.3719702993594,41636.91607180176,64211.30228900758,59123.67908900382,626.7930213934312,6346.16641275822,2524.5733629231268,3942.521042546472,1.5631940186722204e-13,0.0,0.0,True,True
2025-10-02,274,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,38747.244531398595,0.0,1171.8811718592397,39919.125703257836,60767.46720187903,56995.840069332844,522.7931697605364,3963.4002412098807,3942.521042546472,3521.5469309006025,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-03,275,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,13456.180841737496,0.0,634.6611863883708,14090.842028125866,32196.2989760853,30548.766217756853,331.38533501299577,19010.018100591995,3521.5469309006025,5513.9901403942185,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-04,276,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,15096.6559579182,0.0,1913.6942547735046,17010.350212691705,35439.39225107073,34260.22593559124,737.6682857089025,15203.023269389114,5513.9901403942185,10142.208104760637,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-05,277,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,36193.72599485096,0.0,1994.2394985443325,38187.96549339529,54884.70895164379,53056.79188491768,837.3513125498462,1417.023095000627,10142.208104760637,5705.404586859647,1.4210854715202004e-13,0.0,0.0,True,True
2025-10-06,278,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,38328.90818740695,0.0,6124.1321497583685,44453.04033716532,57665.46102202698,56797.02120825897,2060.468638380304,899.0717878859487,5705.404586859647,3560.932034700324,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-07,279,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,39163.10617949652,0.0,7019.039478464314,46182.145657960835,61409.03837684286,60887.98035667851,1955.781431821632,215.86069455137712,3560.932034700324,6367.823362836445,1.2789769243681803e-13,0.0,0.0,True,True
2025-10-08,280,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,37330.513126956204,0.0,5390.616789747154,42721.12991670336,58740.93426420225,57360.973432930376,1926.4798634104266,629.0132143242397,6367.823362836445,6310.125937872695,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-09,281,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,36185.29131590825,0.0,4408.535801589904,40593.82711749816,55592.80788841954,54099.64519344483,1220.6996077548015,924.7097492292503,6310.125937872695,2573.499911338492,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-10,282,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14199.092992617718,0.0,1885.81504155326,16084.908034170978,35117.41272016484,33485.44008040073,815.5912351178625,19055.71715594735,2573.499911338492,6266.819762300398,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-11,283,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14347.801483230378,0.0,1453.8137257213052,15801.615208951684,34754.60490147695,33071.162036397865,596.2830035232022,14780.759456832642,6266.819762300398,8864.831463637072,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-12,284,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,37455.918074956644,0.0,5417.151106554244,42873.06918151089,58211.34511160037,56854.86253621958,1734.9923164544116,1133.5630948737537,8864.831463637072,5685.1527417755215,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-13,285,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,39516.08692568058,0.0,3681.9897887960074,43198.07671447659,62092.03147185902,59747.86440930591,1044.1183174839819,1701.3138971631824,5685.1527417755215,5519.530009127337,1.687538997430238e-13,0.0,0.0,True,True
2025-10-14,286,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,40396.87684234505,0.0,9475.42977742378,49872.30661976883,63301.10806806107,62054.88758249671,2382.254628157969,531.2230695751894,5519.530009127337,6268.575629118442,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-15,287,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,40038.31722824005,0.0,11469.725882509665,51508.04311074971,64271.54166307868,63173.122304503864,3516.310317912479,264.4182000000003,6268.575629118442,8209.184257090687,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-16,288,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,37391.74558338041,0.0,18029.82753869411,55421.57312207452,56121.61085579905,55148.71278276954,4385.552295211835,552.3965069646652,8209.184257090687,1925.4085152789073,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-17,289,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14316.21973688843,0.0,2283.858614050712,16600.07835093914,35625.04655096348,34379.65054975215,1020.6794200200634,13719.53499934546,1925.4085152789073,5287.512531550525,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-18,290,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14313.901355584196,0.0,1740.4759083991444,16054.37726398334,36039.953377217076,35109.13337210585,749.977300396986,13870.83776185142,5287.512531550525,9121.438650968228,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-19,291,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,41734.98120608804,0.0,10857.030047261143,52592.011253349185,64913.437540942046,63557.9883142602,2548.014623281627,229.3387654885652,9121.438650968228,8695.388417358845,1.1723955140041653e-13,0.0,0.0,True,True
2025-10-20,292,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42597.6968299139,0.0,8039.414875158685,50637.11170507258,67040.95571965147,65461.77497728038,1664.0233027445731,0.0,8695.388417358845,8905.919794975933,1.6697754290362354e-13,0.0,0.0,True,True
2025-10-21,293,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43646.095633447454,0.0,9273.220625466602,52919.316258914056,66512.01128265732,65747.86198770216,2644.1191595166492,0.0,8905.919794975933,8281.582105525817,1.5631940186722204e-13,0.0,0.0,True,True
2025-10-22,294,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,42466.1073539052,0.0,15024.522955844535,57490.63030974974,67038.46867274251,65050.64102043679,2723.510095824199,337.48214770142914,8281.582105525817,7846.158370896895,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-23,295,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,39756.10352916668,0.0,7140.2585089544045,46896.36203812108,60921.193762287694,58815.01412347317,1338.8157095488946,1330.5968208190718,7846.158370896895,1228.7551072631022,1.5987211554602254e-13,0.0,0.0,True,True
2025-10-24,296,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14781.298451995093,0.0,7984.688477062302,22765.986929057395,37612.39413625463,36093.75092815206,2043.6051162432204,12208.383830820436,1228.7551072631022,6483.074881258198,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-25,297,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14939.33686162404,0.0,154.99565917246986,15094.33252079651,36099.57396622583,34727.2487805611,82.00117505868242,11444.5396270235,6483.074881258198,8357.126956462846,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-26,298,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,44374.78126316599,0.0,379.57608289742996,44754.35734606342,68277.8811799944,67054.29456746184,171.33722781662317,378.2299001375681,8357.126956462846,8408.728545346226,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-27,299,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,44433.03564727261,0.0,3845.464294747092,48278.499942019705,68712.96727602952,66103.33595874722,652.0685436905216,1375.639092395164,8408.728545346226,7878.46729953034,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-28,300,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,45099.82696973098,0.0,3220.5963627199353,48320.42333245092,69332.56030728653,68177.00518858648,598.3018704870808,20.818471004750855,7878.46729953034,8295.977110316284,1.1368683772161603e-13,0.0,0.0,True,True
2025-10-29,301,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43328.71668735646,0.0,22687.67318871535,66016.3898760718,66066.199972674,64896.43532152206,4893.498319994047,0.0,8295.977110316284,6579.158404348954,2.2737367544323206e-13,0.0,0.0,True,True
2025-10-30,302,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,43124.27992701232,0.0,2422.7945749174637,45547.07450192978,63574.133943781664,61717.257756606996,644.4677343683379,730.9157330046914,6579.158404348954,1200.0,1.4299672557172016e-13,0.0,0.0,True,True
2025-10-31,303,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,16041.172710246648,0.0,6053.785531373776,22094.958241620425,39380.50443646638,38224.96417912646,1351.908187678494,8195.875613382143,1200.0,6549.487705260464,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-01,304,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,14498.670515475105,0.0,2428.690542419031,16927.361057894137,35660.49739213621,34357.69439176101,654.8551538367622,9144.061867059874,6549.487705260464,7661.936441775311,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-02,305,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,46455.383152879425,0.0,3232.8883640324007,49688.271516911824,70241.89184918728,69306.44993135874,686.8369567476655,0.0,7661.936441775311,6357.969349252649,1.4210854715202004e-13,0.0,0.0,True,True
2025-11-03,306,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,47319.90218887723,0.0,2190.1491026224294,49510.051291499665,71083.7627565643,69966.82412736077,734.9658166734681,24.900416666666615,6357.969349252649,5039.339110034708,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-04,307,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48686.01211450147,0.0,2933.61519115606,51619.62730565753,74409.44719561184,71637.14099817864,515.4665253708615,611.035161862142,5039.339110034708,6577.419157325673,3.36142420565011e-08,0.0,0.0,True,True
2025-11-05,308,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48606.57860454764,0.0,863.1435523000464,49469.72215684769,71981.70712697964,70840.88851084589,219.7892686132428,0.0,6577.419157325673,5636.565533162534,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-06,309,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,47152.25253461753,0.0,8245.18708107041,55397.43961568794,68428.17942226504,67217.39100499224,2244.099279797018,0.0,5636.565533162534,1239.6695870959395,1.5631940186722204e-13,0.0,0.0,True,True
2025-11-07,310,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,16853.92311150088,0.0,1858.164850974323,18712.087962475205,40965.993465271255,39437.90037906318,579.4720089382979,8435.235265251205,1239.6695870959395,7088.248407605286,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-08,311,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,15709.58194613169,0.0,160.14090355784205,15869.722849689531,37256.898183341385,35885.25465916861,83.17319397643257,7674.109470127019,7088.248407605286,9251.722635413733,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-09,312,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48074.75221132935,0.0,6126.204255987437,54200.95646731679,70524.56758640736,69308.05451782541,1233.1650165137726,200.03113333333346,9251.722635413733,5853.615573734171,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-10,313,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,50689.99505169343,0.0,10790.34084742476,61480.335899118196,74360.79900727748,73836.83038344083,2449.149187028919,0.0,5853.615573734171,5830.754452183894,7.262997314683162e-09,0.0,0.0,True,True
2025-11-11,314,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,48675.273525084995,0.0,2404.171062739554,51079.444587824546,71144.9168698433,69728.69665987843,441.07406974167463,0.0,5830.754452183894,2252.638698456392,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-12,315,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,51134.5334167681,0.0,787.492952125888,51922.02636889399,75716.79133131588,73707.62171449178,165.59592558680419,71.48905135783335,2252.638698456392,2907.2747777372792,1.5631940186722204e-13,0.0,0.0,True,True
2025-11-13,316,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,50679.025556329005,0.0,6006.299134608792,56685.3246909378,73364.24281106505,71795.41639563268,1320.4268194379206,176.14908333333324,2907.2747777372792,1305.8547809438899,8.93714968697168e-09,0.0,0.0,True,True
2025-11-14,317,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,16451.652519095438,0.0,3182.048948214526,19633.701467309962,38878.46214616425,37958.41813979745,951.5355645132846,5797.983597555802,1305.8547809438899,4645.554644583497,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-15,318,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17266.482119141638,0.0,1462.2194361923562,18728.701555333995,40528.75055572679,39787.43292583343,542.8136714881418,4754.079278735292,4645.554644583497,9545.980383926768,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-16,319,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,51238.24998629539,0.0,4477.09178139988,55715.341767695274,74117.47751354254,72712.7418066741,1162.9787890823932,7.227148477602803,9545.980383926768,6438.547395795901,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-17,320,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,52978.77638612164,0.0,0.0,52978.77638612164,77263.67971290191,74982.21212960087,0.0,8.444877412631598,6438.547395795901,6374.461936626634,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-18,321,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,52352.351160143815,0.0,2331.8602199934135,54684.211380137225,75493.65419626304,74954.65767464458,548.1422219296312,0.0,6374.461936626634,4498.175726336919,2.2737367544323206e-13,0.0,0.0,True,True
2025-11-19,322,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,55210.95304608434,0.0,2888.2324587570074,58099.18550484134,79897.67672511538,78723.27419637036,1013.9581434000813,0.0,4498.175726336919,6472.67777475028,1.1368683772161603e-13,0.0,0.0,True,True
2025-11-20,323,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,50858.5940834292,0.0,2817.161057524034,53675.75514095323,73031.6919215644,71392.28652719295,641.6147809084063,22.746816666666746,6472.67777475028,1276.3997375786264,1.7053025658242404e-13,0.0,0.0,True,True
2025-11-21,324,causal_load_main,q2_accepted_no_hard_terminal,delivery_time_actual_price,8,0.6,17366.821392736012,0.0,1171.5655539145926,18538.386946650604,40015.5095895595,39366.1817239614,542.8452479978664,4724.2694946979955,1276.3997375786264,5397.619545550052,1.1368683772161603e-13,0.0,0.0,True,True
