calibration_date,date,day_index,planned_fee_yuan,emergency_fee_yuan,total_cost_yuan,unused_quota_kwh,emergency_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,soc_end_path_kwh,has_value_cuts,n_value_cuts,value_cut_gap_yuan,value_cuts_used,no_future_info,used_full_day_actual_scheduler,k_effective,elapsed_seconds,policy_loop,risk_alpha,k_target,calibration_day_index,selected
2025-04-09,2025-04-08,97,35290.53460222742,9044.24123226477,44334.77583449219,2359.092955988976,2255.873401512409,5260.910277014169,5158.514983245231,1200.0,10555.04870026864,5249.131768;5280.957215;6071.526630;6071.526630;6065.556592;6822.706662;6982.586897;7750.347439;7737.310950;7730.891267;8487.272673;7909.645914;7909.645914;7909.645914;7909.645914;7880.124489;7470.829212;7470.829212;7469.327421;7434.953679;7394.914440;6767.271718;6759.609888;6759.609888;7550.179303;8340.748718;8340.748718;8448.324540;9237.469828;9284.265528;9284.265528;8695.242104;8703.777487;9476.112960;8789.501640;8005.586624;7247.224181;6521.623005;5802.544343;5146.940288;4585.340717;4099.556893;3646.091829;3222.275825;3222.275825;3519.034905;3273.978387;2822.879039;2350.257177;1939.174026;1582.084174;1264.672968;1264.672968;1264.672968;1225.278097;1225.278097;1219.964529;1219.964529;1219.964529;1219.964529;1219.964529;1219.964529;1221.648803;1518.629258;1861.417182;2181.523877;2547.920044;2968.308818;3108.363672;3664.946809;3933.187943;4723.757359;5490.337244;6006.713835;6585.873683;7376.443098;7878.597310;8233.166579;8558.093029;9008.932532;9175.334003;9476.479974;9723.205892;9910.237336;10021.990252;10091.766857;10181.419405;10240.243216;10248.801724;10321.231299;10355.701924;10370.991087;10399.858108;10418.541780;10434.222619;10450.449765;10470.226082;10487.205552;10524.047442;10540.690424;10552.160529;10555.048700;10555.048700;10555.048700;10546.016791;10546.016791;10526.314670;9844.116511;9132.671737;8388.550748;8342.983205;7610.777213;6872.917071;6158.569967;6158.569967;5642.077384;4892.453755;4144.818134;3381.442386;3378.909936;3392.783431;2667.597997;1903.047100;1200.000000;1200.000000;1949.026028;1948.256681;1941.999269;1941.999269;1200.000000;1221.542285;1248.970300;2039.539715;2043.699770;2159.340242;2189.874701;2221.526235;2958.611257;3690.625721;3687.389078;4432.378608;5182.724081;5198.415022;5158.514983,True,10,0.7964068464789307,True,True,False,8,4.816392257998814,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.9,8,98,False
2025-04-23,2025-04-09,98,35917.76502289658,15894.256575906458,51812.02159880304,978.0052518019126,4881.187337336488,5225.403611142893,8145.070126309398,1200.0,10720.663848546143,5229.377313;5259.463508;5259.463508;5919.267560;5332.131156;4745.430268;4745.846681;4745.846681;4105.803439;4105.803439;4142.807215;4150.775364;4302.247386;5092.816801;5108.666532;5125.114060;5895.730167;6660.810822;6675.628204;6665.828573;6669.005872;6669.005872;6626.763684;6626.763684;7340.520474;7340.520474;6675.547944;6675.547944;7466.117359;8256.686774;9039.646826;9042.488140;9043.593537;9834.162952;9495.855196;8732.452382;7989.249634;7293.732892;6632.343398;6033.544989;5475.598165;4952.253509;4623.107303;4297.401284;4004.530570;4000.764440;3662.149142;3115.831544;2677.978854;2346.854951;2010.431211;1770.455727;1603.560463;1434.271442;1279.090589;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1261.938347;1353.786432;1485.291014;1854.279843;1998.339568;2134.747846;2925.317261;3241.638011;3529.579116;4320.148531;5110.717946;5898.592123;6683.544601;7474.114016;7889.614472;7997.272239;8080.857420;8202.450016;8368.538372;8524.298303;8629.820647;8678.614704;8692.771067;8671.085045;8638.482841;8572.418030;8460.974165;9251.543580;10042.112995;10042.112995;10336.414574;10393.907985;10457.131941;10491.570942;10533.602034;10575.824836;10606.406210;10655.356409;10720.663849;10710.340016;10694.828361;10696.445950;10688.717695;10691.257055;10684.046065;10544.591040;9838.865446;9067.855961;8308.232946;8296.867161;8303.013601;8275.575132;7518.614896;7478.190460;6743.315342;5992.756733;5239.088973;4474.518751;3699.940886;2928.015408;2168.999814;1399.954811;1346.784696;1362.870016;1372.804090;1372.300045;1402.607709;1396.897881;1405.435920;2117.177659;2892.419272;2892.984387;2822.786654;3550.154230;4313.563637;5104.133052;5101.867016;5114.074511;5855.408448;6610.650735;7360.904324;8145.070126,True,13,0.936668588390603,True,True,False,8,5.5064888180058915,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-10,99,32076.943146086945,5677.698631916549,37754.6417780035,1935.0815509999795,1442.7531761203109,8145.070126309398,2254.739159956082,1200.0,10548.914667022682,8182.853676;8240.715863;9002.931110;9044.143451;9803.326529;9757.297821;9794.465905;9818.710095;9192.139913;9144.418692;9115.413060;8498.370997;7877.399254;7865.119910;7887.031332;7268.668403;7268.668403;8048.387252;8809.771691;8806.597503;8814.939987;8807.544219;8760.838354;8747.909908;9521.118422;9521.118422;9461.802438;9468.747634;9480.304742;9029.819869;9029.819869;9022.061879;9022.274167;9812.843582;9287.877818;8500.246247;7749.235186;7078.462652;6439.187141;5828.011559;5278.810418;4806.074503;4411.947546;4012.042086;3696.394950;3693.921361;3408.255480;2911.542913;2477.389193;2163.964821;1900.464960;1700.504025;1548.469691;1407.819925;1261.810872;1200.000000;1200.000000;1200.000000;1200.000000;1221.418502;1276.865546;1360.938144;1494.970492;1698.356080;1949.816810;2230.526664;2569.042321;2873.141223;3482.944040;3925.273498;3925.273498;4518.668949;5294.820136;6076.864175;6859.500171;7640.857438;8043.191940;8329.132201;8579.745662;8828.913045;9070.278236;9262.433738;9445.282387;9652.567034;9824.169960;9890.489279;9884.582847;9867.936354;9819.959559;10170.038443;10244.880446;10282.769054;10362.460427;10458.660625;10525.066843;10492.052853;10521.273361;10547.916801;10548.914667;10548.914667;10548.914667;10539.413539;10541.780899;10541.780899;10529.642106;10536.921665;10521.972739;9823.372020;9102.520883;8356.574416;8348.105661;8319.443491;8323.465494;8353.969614;7553.279207;6753.534434;6003.389468;5257.562259;4494.683697;3726.394285;2977.667544;2768.784993;2039.224698;1271.824870;1226.417171;1966.347058;1970.431957;1951.579828;1981.872471;1217.535465;1200.000000;1200.000000;1970.923010;1958.501302;2485.692844;2495.019353;2486.494279;2506.821399;1930.936924;1326.462876;1996.695108;1438.209454;1471.760002;2254.739160,True,15,0.6250032402022043,True,True,False,8,5.731523510999978,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-11,100,11647.46499610784,934.7514096678102,12582.216405775649,521.0570004821192,435.54594177132026,2254.739159956082,6245.564209368535,1200.0,10799.999999701713,2254.739160;3039.258573;3679.946924;3654.315293;3234.771770;2804.412133;2797.845685;2858.693334;2372.645988;1926.542604;1507.808641;1514.172330;1541.976342;1568.000819;2345.794321;2408.939844;2483.533258;3207.061588;3207.061588;3179.263661;3179.263661;3192.076652;3192.076652;3192.076652;3192.076652;3196.296513;3208.133313;3221.394230;3244.123960;3253.913581;3253.913581;2923.307985;2940.927697;3731.497112;3281.436069;2845.007494;2440.377747;2085.147379;1799.577017;1580.098134;1400.617532;1250.170415;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1756.038138;1756.038138;2519.864869;3305.398201;4095.967616;4886.537032;5677.106447;6432.729057;7159.460387;7855.973071;8177.423112;8760.120996;9303.098854;9818.139798;9852.363086;10146.492908;10146.492908;10377.618886;10549.805368;10681.502748;10761.684493;10795.227714;10799.494261;10800.000000;10759.676782;10687.023723;10714.776492;10760.935574;10767.302556;10741.687291;10748.151338;10565.159191;10150.408029;9712.660713;9280.411018;8846.377868;8382.507662;7877.687050;7358.544272;6870.403163;6392.083711;5896.328611;5401.036291;4923.697013;4463.608452;4029.539841;3577.306628;3109.170071;2636.960517;2177.921095;2940.011037;2945.536093;2453.247495;1964.452041;1500.584049;1514.132922;2241.167040;3015.817371;3775.948492;3304.408972;3901.628900;4674.537946;4687.956281;4685.232953;5416.697581;6178.774874;6218.061909;6226.629282;6245.564209,True,13,0.961760864693133,True,True,False,8,5.211722770996857,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-12,101,11868.152990962608,1812.5910336898414,13680.74402465245,459.6248914544301,1006.5285201564744,6245.564209368535,10673.59178293615,1430.0607434843755,10673.59178293615,6231.872887;6231.872887;6231.872887;5765.733536;5314.712191;5263.142884;4858.104026;4461.387013;4073.033842;3618.920620;3166.694044;3146.924099;3139.594009;2713.373798;2710.642820;2692.678944;2692.678944;3214.612211;3214.612211;3201.487288;3222.896303;3222.896303;3172.656332;2727.455073;3518.024488;3548.324086;3093.679913;3094.443789;3186.392135;2733.914122;2783.558051;2804.455633;2798.348333;3588.917748;3163.152785;2764.852056;2438.951796;2191.646609;1996.658812;1827.260025;1699.488143;1613.840049;1523.337595;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1476.020803;1716.294945;2440.446251;3102.004003;3719.603423;4332.846142;4909.366311;5437.928167;5935.359977;6425.374206;6922.916095;7398.360984;7780.114511;8089.969133;8795.211365;9585.780780;9894.206290;10116.034929;10302.052510;10473.550923;10601.422758;10651.063500;10666.375720;10642.079012;10584.833457;10530.364299;10563.154069;10581.710431;10568.759979;10575.669274;10577.660504;10491.961043;10040.180927;9595.031650;9169.812906;8730.879982;8269.756320;7805.498719;7357.051293;6930.896904;6496.115002;6040.818609;5565.063999;5089.291578;4608.952142;4130.527483;3637.193129;3146.825320;2644.915005;2165.979743;2405.788605;2401.552619;1921.612843;1922.616075;1430.060743;1438.252276;2185.446704;2950.368557;3740.937972;4531.507387;5282.603165;6014.813639;6780.521623;7538.884944;8298.402112;9088.971527;9879.540942;10665.152850;10673.591783,True,13,0.7780145970682497,True,True,False,8,5.410881190997316,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-13,102,32861.20110523589,5343.572589332716,38204.773694568605,1186.5842222534002,1593.474349257524,10673.59178293615,8266.725545988002,1216.7252726243594,10668.472042233403,10058.533451;9947.386434;10116.953393;10116.953393;10052.922636;10043.647060;10043.647060;10021.340608;9430.190571;8812.294539;8199.525345;8177.827289;8203.441801;8237.120552;8199.700706;8158.621854;8219.168142;9009.737557;9025.211432;9013.567504;9013.567504;9019.537058;9031.298846;9031.298846;9031.298846;9031.298846;8595.624401;8603.846730;8637.644491;8510.749898;8510.749898;8475.919370;8525.215325;9268.080892;8618.214514;7828.720273;7067.811687;6384.207597;5751.069101;5159.920030;4593.567274;4064.131721;4064.131721;3726.389926;3458.767817;3451.101253;3252.788259;2861.060549;2468.809662;2174.044312;1960.603684;1811.731322;1642.997776;1480.853307;1380.218032;1315.455745;1255.892049;1216.725273;1216.725273;1216.725273;1216.725273;1352.040715;1512.253559;1657.554447;1834.643308;2096.106749;2406.309807;2693.019087;2943.652631;3164.849384;3441.936928;4215.140155;5005.709570;5796.278985;6586.848400;7377.417815;7734.457691;7987.323295;8201.373743;8391.755491;8574.057241;8769.341500;8961.388377;9132.560886;9298.887583;9464.018466;9619.849975;9754.161172;9832.432841;10135.633466;10188.549823;10283.198958;10433.828294;10511.844594;10559.028319;10597.378209;10636.606712;10664.083705;10668.472042;10629.479201;10574.202368;10574.202368;10588.976863;10594.120375;10594.120375;10606.346267;10618.541216;10598.517251;9940.820786;9230.915494;9214.711895;9177.659202;9167.228592;8833.142171;8075.603343;7311.802718;6566.655469;5846.756632;5114.777898;4339.881082;3593.869525;2849.704712;2096.494094;1317.475074;1257.636393;1984.227397;1984.227397;1954.344332;1960.469268;1250.248727;1252.399648;1989.898929;2779.511834;2808.857656;2800.206191;3546.879453;4288.994880;5033.110041;5812.539783;6603.109198;7393.678613;7431.627859;7476.156131;8266.725546,True,15,0.5990725300725899,True,True,False,8,6.01682552001148,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-14,103,32350.3235386685,3548.548913003872,35898.872451672374,1301.1724431312111,1280.6697973287685,8266.725545988002,6827.51846679298,1264.1383838663278,10799.999999776466,8266.725546;8266.725546;8520.666937;8468.284282;8435.363887;8453.160395;8413.225229;8411.760574;8411.760574;8360.733478;7752.059961;7789.977251;7789.977251;7760.655387;7742.292656;7742.292656;7756.039271;8343.081825;8347.804670;8357.248725;8358.544864;8351.901488;8351.901488;8371.429001;8371.429001;8401.052389;9191.621804;9219.228045;9219.228045;9219.228045;9219.228045;8595.228860;8625.910069;9416.479484;8744.385429;7943.995385;7194.609243;6548.480707;5962.795701;5400.430156;4851.314414;4337.521155;3897.336111;3521.745155;3215.569480;3551.181824;3288.966445;2881.172734;2533.343202;2256.281633;1990.242288;1801.144145;1672.480290;1547.304164;1424.881780;1332.027487;1312.852226;1371.427617;1473.268235;1571.780977;1740.436803;1928.093603;2068.445762;2224.591080;2427.411110;2885.558951;3195.267302;3526.550118;3859.684324;4160.950991;4502.596670;4877.301275;5254.484805;6045.054220;6835.623635;7307.478274;7750.119371;8093.721394;8425.266205;8786.610089;9121.674752;9330.035859;9495.915758;9665.182994;9775.406016;9839.142181;9907.154472;9982.364566;10032.048881;10151.417513;10219.740436;10294.036932;10396.737433;10523.441713;10625.175110;10647.270559;10689.516853;10760.147222;10760.147222;10760.147222;10760.147222;10760.147222;10761.509613;10774.587758;10774.587758;10786.024986;10800.000000;10800.000000;10148.822131;9425.189146;8979.535586;8900.274764;8827.441198;8811.417673;8058.419420;7324.334911;6604.236415;5832.615804;5041.404464;4274.942146;3557.008394;2831.183465;2073.125778;1296.964016;1264.138384;2046.215107;2084.339689;2082.852176;2096.514006;1288.030797;1275.497831;2042.226044;2814.960395;2790.053742;2204.022203;2977.388760;3754.594346;3773.370765;4513.837357;5266.913832;5286.331007;5299.331518;6051.265474;6827.518467,True,13,0.9377899614846683,True,True,False,8,5.569283674994949,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-15,104,33746.0904000873,5300.468556045347,39046.55895613265,1684.5369281128178,1648.2791561690578,6827.51846679298,7570.31334858861,1323.5091005869178,10702.741119862898,6843.083166;6843.083166;7247.094555;7264.491154;6697.920500;6697.920500;6697.920500;6686.187207;6049.739738;5430.708484;5259.171586;5259.171586;6049.741001;6840.310416;7593.340433;7648.129704;7648.129704;8388.156744;8388.156744;8374.587468;8365.529299;8365.529299;8355.552228;8297.233679;9047.857412;9082.679629;8548.598722;8548.598722;8558.406485;8565.085548;8567.441609;8549.297774;8560.919935;9350.065884;8709.076336;7957.329150;7223.281829;6563.118034;5962.808372;5398.433533;4873.377488;4413.709247;4050.145576;3770.900102;3541.828348;3400.870108;3202.015296;2860.277925;2557.725782;2334.478557;2169.795418;2117.806179;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2111.978649;2153.580819;2153.580819;2153.580819;2545.095760;2707.022587;3134.212699;3589.874382;3655.523359;4421.089806;5211.659221;5984.155578;6450.596582;7241.165997;7684.467188;7947.500305;8172.959761;8397.749491;8568.659531;8675.197756;8745.403277;8809.615301;8861.353563;8906.933716;8942.767461;8937.475424;8900.602002;9691.171417;10140.768548;10193.435102;10260.134757;10323.449265;10396.198461;10431.392239;10435.596544;10454.860086;10499.427081;10624.442523;10651.243922;10647.813290;10673.486421;10680.490069;10679.706778;10685.792915;10702.741120;10684.735901;10035.454117;10014.635115;9990.840293;9244.011134;8499.276843;8283.574343;7506.750366;6747.557837;6721.768145;5939.898435;5148.197364;4385.398017;3678.581450;2950.169817;2196.156332;1419.420546;1374.889023;2107.822370;2103.657712;2076.444560;2122.461629;1358.122518;1323.509101;1325.003156;2115.572571;2906.141986;2922.562903;3693.519504;4441.163079;4415.463863;5199.391001;5989.960416;6767.613113;7538.014742;7578.413171;7570.313349,True,13,0.8457332138204947,True,True,False,8,5.5063128670008155,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-16,105,33188.5511512448,9412.923281201807,42601.47443244661,586.6414257676574,2940.0697147088736,7570.31334858861,6648.424641936552,1200.0,10799.999999773858,7570.313349;7784.443844;7784.443844;7777.679600;7744.736546;7107.713280;6501.425596;6461.465158;6435.023685;6391.907769;5750.178664;5634.801963;6411.397447;7201.966862;7178.812402;7194.320014;7977.774502;8741.248336;8747.505393;8702.076618;8701.394532;8698.412289;8044.857425;7355.591575;7355.591575;7393.621155;7407.094434;7404.198748;7440.861817;8231.431232;9013.285978;8370.815846;8334.433833;9125.003248;8481.544131;7711.496141;6993.180836;6354.344231;5754.085517;5230.998061;4762.405538;4310.656606;3900.673984;3551.428139;3278.611418;3226.046947;2950.824798;2537.726366;2159.948884;1834.110676;1549.512713;1309.403746;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1259.898282;1402.014597;1622.411294;1866.150169;2051.021791;2250.392400;2526.509441;2747.642003;3470.842420;4261.411835;5051.981250;5842.550665;6633.120080;7423.689495;7785.583904;8101.718383;8393.169276;8671.325825;8903.473767;9050.678124;9157.749399;9283.447564;9407.657309;9501.179789;9539.369430;9504.899813;9436.013266;9438.558703;10229.126232;10270.858657;10270.858657;10391.945249;10454.029273;10472.721307;10475.897692;10492.176348;10524.332984;10618.851701;10624.074727;10633.260522;10673.450515;10698.696310;10695.953160;10750.802683;10800.000000;10771.156890;10534.643046;9807.273133;9072.632112;9027.382248;8969.840474;8923.770920;8169.640904;7437.034716;6699.704881;5945.103192;5184.282921;4444.056088;3738.496747;3006.161466;2245.564294;1489.738367;1470.536266;2206.475753;2190.654127;2142.493539;2164.865072;1395.362673;1393.331160;1422.422412;2197.245791;2955.294402;2957.296124;2981.328636;3716.059552;4457.677699;4430.892412;4410.216830;4404.864676;5152.681611;5901.450782;6648.424642,True,14,0.7156256097623555,True,True,False,8,5.744301758008078,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-17,106,31314.76540198324,6867.189687885841,38181.95508986908,1131.2653324064202,1984.0086794836207,6648.424641936552,2280.101739932144,1200.0,10642.695434186144,7418.698654;7610.550568;8294.589894;8302.398491;8290.700633;8278.854828;8278.854828;8286.784785;7679.410507;7053.626555;6427.937542;5823.312688;5856.166923;6633.086193;6620.177386;6654.178286;6875.503299;7617.505268;8366.258566;8372.082461;8372.082461;7737.846075;7095.348660;7053.404130;7834.706121;8625.275536;8625.275536;8668.344052;9457.417892;9496.748325;9436.146681;8806.065791;8174.653372;8946.172802;8303.903443;7561.908809;6856.011487;6226.937940;5643.726099;5088.648075;4585.136523;4146.922139;3742.511705;3372.694752;3084.922215;3138.286740;2885.958797;2437.100714;1992.067564;1634.015900;1352.930702;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1360.400004;1509.732637;2131.889950;2475.750777;2863.643660;3212.131452;3563.538071;4354.107486;5144.676901;5921.406575;6706.686450;7497.255865;7860.174091;8158.649621;8378.627000;8569.713301;8756.108619;8935.063034;9100.502001;9239.716532;9320.779812;9350.470611;9349.560139;9317.927647;9269.993965;9494.063184;10284.632599;10309.793681;10381.431467;10440.895458;10486.392141;10537.546969;10542.169533;10542.169533;10542.169533;10553.388675;10553.388675;10553.659050;10569.503912;10591.453178;10591.453178;10620.197125;10642.695434;10572.687564;9870.411317;9124.246706;9120.104983;9098.952415;8810.289832;8797.580111;8019.007218;7260.686692;6524.450038;5776.743713;5004.557901;4225.314271;3474.408734;2735.224864;1973.114191;1200.000000;1200.000000;1957.637060;1954.116285;1227.791755;1218.544280;1220.633609;1259.315933;1297.954222;2015.539055;2028.407477;2057.232823;2094.277728;2081.389053;2045.332938;2039.605057;2085.559825;2099.755289;1511.531418;1513.160864;2280.101740,True,13,0.7903077193914214,True,True,False,8,5.354846547998022,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-18,107,10898.182163487301,1521.565410727792,12419.747574215093,558.3900536560923,701.4631029479222,2280.101739932144,4736.186488149963,1264.1199752664227,10751.730021853553,2282.856700;2285.823826;3076.393241;3844.402750;3842.980999;3401.374194;4141.359325;4873.697077;4453.011374;4025.497286;3572.487888;3106.239035;2661.662956;2661.662956;3389.297907;2891.109022;2843.396068;3633.965483;4393.838788;4391.479987;4387.985171;4407.513675;4422.684990;4136.168947;3973.372624;3973.372624;3973.372624;3482.844701;3493.021620;3577.312399;3576.732699;3105.590028;2641.542910;3421.262080;2992.494761;2603.688769;2272.917197;1989.712745;1750.999871;1580.564331;1449.133167;1331.287816;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1264.119975;1598.864336;1607.354731;2360.469698;3115.722324;3906.291739;4696.861154;5372.416913;5956.961871;6516.377237;7097.307789;7607.562240;8047.623012;8457.125478;8826.481090;9206.790342;9440.247752;9677.017757;10108.564336;10311.594310;10441.536252;10540.910806;10589.285670;10605.643454;10621.607984;10672.515356;10680.692046;10706.635667;10703.061120;10698.561274;10751.730022;10458.186486;10083.304618;9659.590665;9195.066417;8697.753017;8215.727420;7741.813469;7258.712311;6788.865945;6340.020017;5885.289321;5415.937111;4950.015202;4500.639296;4038.969245;3572.251338;3097.003169;2600.698729;2118.695443;2472.175778;2490.903529;2049.285534;2092.440346;1603.326187;1565.419917;1558.609600;2334.567719;2352.842782;1966.052304;2024.049709;2793.821235;2790.830247;2348.692883;2319.692882;3110.262296;3900.831711;4691.401126;4736.186488,True,15,0.8813515438014292,True,True,False,8,5.641852098997333,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-19,108,11971.98816621969,400.80396185462365,12372.792128074314,847.847361345818,177.10541354843127,4736.186488149963,10174.821396011754,1200.0,10800.0,5498.824360;6275.771553;7066.340968;7085.369938;6649.450367;6208.195365;5787.148776;5398.126604;4981.926065;4547.946419;4106.921034;3699.212301;3946.167850;3933.506765;3952.764245;3952.764245;3982.082382;4028.231081;3982.396980;3981.857280;4684.266124;4693.450431;4206.734034;3762.591698;3337.144328;3337.144328;3373.085195;3418.843383;3420.090953;3425.965189;3458.930828;2994.471813;2521.497105;3312.066520;2899.930072;2565.020712;2277.663276;2003.742885;1763.850745;1626.735510;1515.237868;1357.925096;1235.619510;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1903.986365;2681.709582;3423.163699;3423.163699;4213.733114;4972.773780;5659.511903;6333.566237;6725.847020;7280.888730;7845.666381;8331.689405;8744.137903;9132.169532;9516.360290;9870.638599;10136.754936;10319.551466;10452.632189;10564.335694;10669.468042;10734.795041;10762.483210;10753.070312;10736.243219;10800.000000;10800.000000;10800.000000;10775.272746;10781.286102;10469.064011;10103.909661;9697.414451;9256.300680;8792.324274;8332.661532;7864.117849;7375.406283;6874.429138;6404.367525;5960.748721;5502.240524;5045.205001;4604.007097;4141.271845;3659.566060;3200.758221;2723.883447;2245.688809;2265.249473;2256.952543;1782.910256;1769.649333;1642.110262;1642.110262;2341.061822;3078.331379;3806.001261;4565.730168;5343.307646;6133.877061;6918.061837;7692.301760;8482.871175;9273.440590;10056.755673;10769.518894;10174.821396,True,14,0.9256368687274517,True,True,False,8,5.862317759994767,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
2025-04-23,2025-04-20,109,31238.34840362896,6954.1433157758165,38192.491719404774,905.2263814643422,1621.1868156210949,10174.821396011754,6142.895677442321,1200.0,10666.925005797742,9576.444290;9218.487657;9409.153993;10164.022061;10164.022061;9594.469941;9594.469941;10193.882672;9989.202141;9665.689942;9056.820258;8453.054490;8453.054490;8453.054490;8443.511541;7837.100607;7848.834867;8604.915347;8619.974184;8619.974184;8619.974184;8604.401225;8595.734917;8598.919330;8598.919330;8598.919330;7971.832643;7990.796811;8781.366224;8781.366224;8781.366224;8151.420596;8156.421163;8946.990578;8320.557921;7578.318649;6866.028888;6219.120236;5612.394664;5070.684800;4617.639616;4242.131002;3900.026696;3589.327153;3333.656565;3112.955533;2832.606143;2353.286981;1933.632869;1708.016380;1484.636054;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1200.000000;1431.343004;1805.507396;2109.140395;2432.893464;2790.525722;3103.164840;3464.673244;4120.161961;4910.731376;5684.214498;6449.139648;7160.174984;7528.225482;7887.639176;8231.060217;8572.340925;8879.125452;9158.035717;9392.505261;9540.600088;9588.760849;9589.156688;9587.041915;9619.792391;9678.217534;10204.690307;10332.395396;10448.773004;10561.223654;10607.804380;10611.331327;10633.406063;10666.313630;10666.925006;10608.647993;10587.504386;10552.685808;10551.895678;10551.895678;10561.114401;10562.868663;10580.643372;10580.643372;10537.968016;9887.081412;9165.219511;8784.533812;8765.221459;8767.504642;8770.612766;8010.037660;7276.086752;6562.391868;5835.972977;5092.893664;4354.571664;3643.516943;2919.413123;2177.952123;1426.796055;1404.243595;1443.999354;1488.463686;1481.717067;1477.409342;1472.832946;1488.291491;1507.823694;2273.139535;3030.512098;3799.121076;3807.869063;3834.842979;4616.227953;4601.202049;4604.504996;5390.804546;5429.964022;5417.388544;6142.895677,True,14,0.8927580866366043,True,True,False,8,5.8594201970117865,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,8,112,True
