date,n_adjusted_periods,normal_cost_yuan,emergency_cost_yuan,adjustment_delivery_yuan,adjustment_update_clock_yuan,total_delivery_yuan,total_update_clock_yuan,adjustment_gap_yuan,ledger_matches_delivery
2025-07-14,32,47691.18783785838,37662.51504826929,874.5519004289241,964.4253587305831,86228.2547865566,86318.12824485826,89.87345830165896,True
2025-07-15,28,49645.24163663527,25006.825162850946,912.4527149345462,1060.9564401083549,75564.51951442077,75713.02323959456,148.50372517380868,True
2025-07-16,10,50870.90973523346,21958.64567080044,423.2461064966462,423.8483958398876,73252.80151253054,73253.40380187378,0.6022893432414094,True
2025-07-17,33,50697.911717430776,23568.269025339905,1023.8715305105434,588.5182342100558,75290.05227328122,74854.69897698073,-435.3532963004876,True
2025-07-18,24,19227.208345926138,16779.37261703803,543.9540152963077,302.64080277726157,36550.534978260475,36309.22176574142,-241.31321251904615,True
2025-07-19,24,23531.45646541157,16482.10271317701,506.3240378833047,147.88631129029,40519.88321647189,40161.44548987887,-358.4377265930147,True
2025-07-20,34,46169.7706358369,19364.24239318346,1090.0863434599005,1029.7999038464711,66624.09937248027,66563.81293286683,-60.286439613429366,True
2025-07-21,27,52882.44178283859,18038.282569385905,939.7079562418314,1132.5825578351776,71860.43230846633,72053.30691005968,192.87460159334614,True
2025-07-22,20,54958.81757864356,10247.752450706095,1100.5594935778133,1802.467269385879,66307.12952292747,67009.03729873552,701.9077758080657,True
2025-07-23,40,53202.44665632871,14590.600917596947,3018.8115149352852,3406.967164473659,70811.85908886095,71200.01473839932,388.15564953837384,True
2025-07-24,39,54838.177555186616,6834.964527264877,2355.423050777005,2267.473417033829,64028.5651332285,63940.61549948532,-87.94963374317604,True
2025-07-25,23,20611.805310841188,6258.523159188496,163.38539464548364,108.29071141497641,27033.713864675163,26978.619181444657,-55.09468323050723,True
2025-07-26,18,24418.242127903253,7050.6661161354405,158.0731757014551,85.84774984187314,31626.981419740143,31554.755993880564,-72.22542585958197,True
2025-07-27,39,50626.63857512042,10541.30888824102,1650.1391110793184,1499.4863954619043,62818.086574440764,62667.43385882335,-150.65271561741406,True
2025-07-28,37,56300.911913010335,12002.102089240074,567.7792137473859,411.82105967044737,68870.7932159978,68714.83506192086,-155.95815407693857,True
2025-07-29,35,59868.38251060105,2979.3132093750373,1981.4983933215335,2471.307768693348,64829.19411329761,65319.00348866943,489.80937537181444,True
2025-07-30,40,59207.95774438947,2597.0035178019307,3383.617637503498,3544.62754709886,65188.57889969489,65349.58880929025,161.00990959536193,True
2025-07-31,40,56504.91595441952,3038.0032534405527,1743.915749001303,1741.9003917203822,61286.83495686137,61284.81959958045,-2.0153572809208526,True
2025-08-01,18,21443.84403605732,2954.9074980583687,368.5689475093992,141.77227838759416,24767.320481625087,24540.523812503277,-226.79666912180505,True
2025-08-02,23,25735.6991854918,3885.5123033440736,265.19386331371766,105.94915734230764,29886.40535214959,29727.16064617818,-159.24470597141,True
2025-08-03,9,43193.21944803956,5893.569784596679,87.310647319691,167.61046530990535,49174.09987995593,49254.39969794615,80.29981799021435,True
2025-08-04,32,50367.33110350626,7247.43983035251,1680.0878765732846,1751.3885635284237,59294.85881043205,59366.15949738718,71.3006869551391,True
2025-08-05,18,50793.1532081273,1058.6132186066036,585.0349853509301,1090.0721243609446,52436.80141208483,52941.83855109485,505.03713901001447,True
2025-08-06,24,54882.8549387532,1521.6781935530344,923.5196039882143,391.86542945994705,57328.05273629444,56796.39856176618,-531.6541745282673,True
2025-08-07,38,50020.222659902356,2384.2285118293803,2323.6201096245118,3091.59126217537,54728.07128135625,55496.0424339071,767.9711525508583,True
2025-08-08,18,21124.015060992275,1307.5063262469544,48.433645291357934,13.146181644674256,22479.955032530586,22444.667568883902,-35.287463646683676,True
2025-08-09,7,24901.938911449754,697.846697781898,12.814244628126461,10.349604560594464,25612.59985385978,25610.135213792248,-2.464640067531997,True
2025-08-10,34,47189.86967886514,3010.230412768903,996.4136843964758,915.5178288980054,51196.51377603052,51115.61792053205,-80.89585549847038,True
2025-08-11,32,49968.85629880134,2538.842261687504,749.2086486666174,476.0582806754069,53256.907209155455,52983.75684116424,-273.1503679912105,True
2025-08-12,34,52607.723464865616,2793.451822678384,1154.9081178534984,1309.0218587212453,56556.083405397505,56710.19714626525,154.11374086774686,True
2025-08-13,36,50990.76249068359,3711.7238289242177,1019.2005878986646,1254.2445990992733,55721.686907506475,55956.73091870708,235.04401120060868,True
2025-08-14,16,51604.6402066191,2126.064744940948,958.414204729416,1809.7252467377646,54689.11915628947,55540.430198297814,851.3110420083485,True
2025-08-15,22,21190.91263039458,2257.0407923278613,462.1726124201248,150.63907643356004,23910.126035142566,23598.592499156006,-311.53353598656474,True
2025-08-16,24,24243.1486937389,1984.0481096639348,963.0150081915493,226.68371850068115,27190.211811594385,26453.88052190352,-736.3312896908682,True
2025-08-17,34,46822.27039050014,3446.8007541031157,1221.7037161399771,1234.406067685654,51490.77486074323,51503.47721228891,12.702351545676947,True
2025-08-18,24,49696.52672725802,4560.5834527430525,472.0432118475352,402.6267192182275,54729.15339184861,54659.73689921929,-69.4164926293077,True
2025-08-19,11,50096.59929649861,3323.570535120757,203.99944144481583,158.66262638817065,53624.16927306418,53578.832458007535,-45.33681505664518,True
2025-08-20,38,54587.1528225315,4196.554691531534,1600.7073402127817,1941.756141817497,60384.414854275805,60725.46365588053,341.04880160471544,True
2025-08-21,35,49705.82767663616,3500.4358961060047,914.8321029473947,1072.7151841805326,54121.09567568956,54278.978756922705,157.8830812331379,True
2025-08-22,21,21524.808870815075,4022.565350730224,311.5448921635635,103.85133147986778,25858.919113708864,25651.22555302517,-207.6935606836957,True
2025-08-23,18,24425.92708485433,1246.1806468899322,342.5218266597617,132.76361153847245,26014.629558404027,25804.871343282735,-209.75821512128925,True
2025-08-24,30,47479.30443177729,3196.083896780683,378.4764418996335,357.1488665340069,51053.8647704576,51032.537195091965,-21.327575365626615,True
2025-08-25,45,53717.08396897118,2369.236319564876,5001.806548849745,4840.7830634913535,61088.126837385804,60927.103352027414,-161.02348535839155,True
2025-08-26,12,51444.33181729824,1856.7596648988106,259.01813238741823,500.02889773675525,53560.109614584464,53801.1203799338,241.01076534933702,True
2025-08-27,29,52701.60105469325,1866.1760014111348,1420.1444151806186,1769.8359112335706,55987.92147128501,56337.61296733796,349.69149605295206,True
2025-08-28,39,53418.05321261893,5371.905298596571,2071.4336448316053,1902.1099123087301,60861.392156047106,60692.06842352422,-169.32373252287516,True
2025-08-29,21,22083.703644519726,1042.594470646071,266.83207214709176,111.32573243427161,23393.13018731289,23237.623847600073,-155.50633971282014,True
2025-08-30,17,25735.49402296006,2107.1744044024936,220.009183594067,63.25525202666795,28062.677610956624,27905.923679389227,-156.75393156739904,True
2025-08-31,18,47348.35894805333,4394.122333978263,875.6459341923896,1277.0410203811773,52618.12721622398,53019.52230241277,401.3950861887877,True
2025-09-01,37,45901.26225666878,10.442528701475707,1850.614359308788,2643.1934865580715,47762.319144679044,48554.89827192832,792.5791272492836,True
2025-09-02,36,43426.89368233929,56.53621376971207,897.747882727383,1157.8616782289555,44381.17777883638,44641.291574337956,260.11379550157255,True
2025-09-03,33,45718.184407948815,2.860998704423589e-07,896.5932700675319,1093.4172389805772,46614.777678302446,46811.60164721549,196.8239689130453,True
2025-09-04,19,44035.116418782,431.762707479119,724.407049009267,746.1166814955441,45191.28617527038,45212.99580775666,21.709632486277087,True
2025-09-05,22,17141.560497887986,5.997538590262666,398.3124691637337,161.01812410566026,17545.870505641986,17308.576160583907,-237.29434505807342,True
2025-09-06,18,20051.722928327523,60.52470744834644,224.0741648504256,85.685854340535,20336.32180062629,20197.933490116404,-138.3883105098906,True
2025-09-07,37,43051.89010112391,84.46770841942984,1182.9079348343914,1921.9644516670667,44319.26574437772,45058.3222612104,739.0565168326752,True
2025-09-08,30,46715.9500404323,205.29187722771485,1388.6653524004869,1712.1619045779498,48309.9072700605,48633.40382223796,323.49655217746295,True
2025-09-09,28,42634.22931701704,22.21804223384773,841.3921673536342,651.2724758218151,43497.83952660452,43307.7198350727,-190.11969153181917,True
2025-09-10,40,46204.49418132718,50.36382664466965,1349.3903671024555,1704.0209592520387,47604.248375074305,47958.87896722389,354.6305921495832,True
2025-09-11,36,42444.165728597865,35.24922314088442,1974.791483164062,2066.8088062911334,44454.206434902815,44546.22375802989,92.01732312707145,True
2025-09-12,18,17308.520309782463,3.530833426863942e-07,43.847034701032506,12.138542922234,17352.36734483658,17320.65885305778,-31.708491778798503,True
2025-09-13,9,20158.832891963277,1.1309782098578582e-07,41.481099022877544,39.137402443705724,20200.313991099254,20197.97029452008,-2.3436965791718194,True
2025-09-14,24,44270.668290138536,53.791320687499834,1503.184426262177,2298.300156575537,45827.64403708822,46622.75976740157,795.11573031336,True
2025-09-15,29,42563.12656010193,1447.340012276559,352.3997018595702,254.77338054200044,44362.86627423807,44265.2399529205,-97.62632131756976,True
2025-09-16,35,43704.99740450172,36.46276111458218,1810.8620812302527,1875.9989191341226,45552.32224684657,45617.45908475043,65.13683790386995,True
2025-09-17,26,43377.149996762295,840.5209427638861,1312.0024939738755,1131.2574935398193,45529.67343350006,45348.928433066,-180.74500043405624,True
2025-09-18,23,43305.69168793618,100.5018355518807,1593.8043247005367,2839.9730119941983,44999.99784818861,46246.16653548226,1246.1686872936616,True
2025-09-19,19,16652.56621680739,6.550218324999946,236.1529991102261,159.3743067260134,16895.26943424262,16818.490741858404,-76.77869238421269,True
2025-09-20,19,18991.244972376397,512.5243002798629,270.31932377066425,114.65162662557205,19774.088596426926,19618.42089928183,-155.6676971450922,True
2025-09-21,30,42364.93060931056,5.761016362500019,636.0930204181498,695.468813118113,43006.78464609121,43066.16043879118,59.3757926999632,True
2025-09-22,30,41339.003514190015,1653.83642844478,2088.5915202723427,1734.4044624631997,45081.431462907145,44727.244405098,-354.18705780914297,True
2025-09-23,29,44018.93178690687,818.9233331970663,752.2986337791938,658.6798912871069,45590.153753883125,45496.53501139104,-93.61874249208688,True
2025-09-24,28,42642.596961748015,1829.8082813942647,1257.0343567516595,1106.6952087057984,45729.43959989394,45579.100451848084,-150.33914804586107,True
2025-09-25,16,43289.74622358046,774.105681211201,1090.408892445288,1776.1614971957943,45154.26079723695,45840.01340198746,685.7526047505062,True
2025-09-26,18,15150.51083974732,276.56743001597204,466.28557488805865,243.3482564792326,15893.36384465135,15670.426526242525,-222.93731840882606,True
2025-09-27,17,18569.18068950001,1095.1229870972911,201.54870638248906,140.65680059560643,19865.852382979792,19804.960477192908,-60.89190578688263,True
2025-09-28,25,44346.29129930148,1390.0176224492368,1315.9611552753508,1834.5491899801327,47052.27007702607,47570.85811173085,518.5880347047819,True
2025-09-29,22,39153.41985623711,7762.079512125565,1127.3431439407318,1685.4448648892585,48042.84251230341,48600.94423325193,558.1017209485267,True
2025-09-30,13,44734.49132377785,4666.692420808061,772.1187502036294,840.5386838056811,50173.30249478955,50241.7224283916,68.41993360205174,True
2025-10-01,24,37108.63942533701,387.9334887145153,478.13619453178825,610.5473030823089,37974.709108583316,38107.12021713384,132.41110855052062,True
2025-10-02,33,36288.04617991077,1142.3112715585755,2517.0121207159577,2797.6647191345655,39947.3695721853,40228.02217060391,280.6525984186078,True
2025-10-03,16,12734.652927618521,1662.0029727025735,159.72526319444825,113.84206870007085,14556.381163515542,14510.497969021164,-45.88319449437739,True
2025-10-04,13,15338.734898603918,2267.6807464770854,207.969249708873,92.54113706914409,17814.384894789877,17698.956782150148,-115.42811263972892,True
2025-10-05,33,36475.17127726806,1116.5693415230746,1857.8025975568485,3096.2716647958687,39449.543216347985,40688.012283587006,1238.4690672390202,True
2025-10-06,15,37494.30101406908,3673.2787006321314,559.1905820183654,723.0915387132526,41726.77029671958,41890.67125341447,163.9009566948872,True
2025-10-07,28,41303.697276714665,710.7796972530538,930.6974228280255,740.1475717416506,42945.174396795745,42754.624545709376,-190.54985108637493,True
2025-10-08,10,36863.3448168341,2865.2867503868856,366.1224764883677,388.2913704170628,40094.754043709356,40116.92293763805,22.168893928695127,True
2025-10-09,34,35451.90325566253,4182.204170063885,2556.727190360123,3161.355165362689,42190.83461608655,42795.462591089105,604.627975002566,True
2025-10-10,15,13194.138884645861,1919.9848385766468,228.07471818655733,56.27782623009225,15342.198441409066,15170.4015494526,-171.7968919564651,True
2025-10-11,14,15225.354508855911,640.0693958889805,73.79203445514388,39.416405692402435,15939.215939200036,15904.840310437294,-34.37562876274144,True
2025-10-12,28,36549.872267448736,2847.2556710955987,308.11784668099915,316.78805608670746,39705.245785225336,39713.91599463104,8.670209405708306,True
2025-10-13,31,37731.94400904978,5179.071176287996,1841.963700496088,2118.5002987302914,44752.978885833865,45029.51548406806,276.53659823420344,True
2025-10-14,16,41919.682927981004,3363.0753063268176,1130.5425395823552,1877.2123349880035,46413.30077389018,47159.97056929582,746.6697954056483,True
2025-10-15,33,40120.7555410069,5135.5146124560615,1641.3540600200836,1806.7777529311409,46897.62421348304,47063.0479063941,165.4236929110573,True
2025-10-16,22,39638.34970692014,3923.0919350810946,606.1149293439105,579.6604814526711,44167.55657134515,44141.10212345391,-26.454447891239397,True
2025-10-17,17,14128.112804557366,1151.1349519393166,352.82221678145834,205.57975583277067,15632.069973278141,15484.827512329452,-147.24246094868766,True
2025-10-18,18,14721.774157129455,1103.1572768689712,374.91917363057235,167.37194135690515,16199.850607628998,15992.303375355332,-207.5472322736672,True
2025-10-19,27,40841.501792113064,6106.701950694656,648.3647684922486,347.5095227698302,47596.56851129998,47295.71326557756,-300.8552457224184,True
2025-10-20,26,43775.22082307645,2628.5587086485884,1544.171026503115,1034.4469415477217,47947.950558228156,47438.22647327276,-509.7240849553932,True
2025-10-21,25,44694.822141200966,3150.4106492034675,930.8957391225073,719.9929629455366,48776.12852952694,48565.22575334997,-210.90277617697063,True
2025-10-22,18,42706.20545670933,3848.243273097877,368.0418615440399,324.5743796723642,46922.49059135124,46879.02310947957,-43.46748187167566,True
2025-10-23,49,38365.27843412424,5581.6413467379025,4074.5534141922826,5558.170879806978,48021.47319505442,49505.09066066911,1483.617465614695,True
2025-10-24,16,13538.637929091135,2457.218939851478,64.2938462976432,54.13555925663134,16060.150715240256,16049.992428199244,-10.15828704101186,True
2025-10-25,12,15193.741096080761,1480.6882533146975,49.15759881875697,30.559834421291807,16723.586948214215,16704.989183816753,-18.597764397465166,True
2025-10-26,37,40790.496174163876,6346.866543955087,2602.0866406129812,3621.6519143319597,49739.449358731945,50759.01463245092,1019.5652737189785,True
2025-10-27,30,44385.92454067031,1527.3886967977576,1081.2453978665596,1317.4731999427104,46994.55863533463,47230.78643741078,236.22780207615074,True
2025-10-28,31,44127.89666837981,2749.7054373044393,1164.6153112776942,1034.0930417226623,48042.21741696195,47911.69514740692,-130.52226955503193,True
2025-10-29,30,45689.32750917361,4140.87334183625,697.7242803181376,654.5931601779148,50527.925131328,50484.79401118777,-43.13112014022283,True
2025-10-30,31,39881.29861945544,4413.912552513239,1044.9555203479474,718.066908416361,45340.16669231663,45013.27808038504,-326.8886119315864,True
2025-10-31,19,14363.04026286456,2818.538108736834,244.08188583079112,125.6676038152884,17425.660257432184,17307.24597541668,-118.41428201550272,True
2025-11-01,14,14693.856031311469,2700.7852400140446,111.63039009641867,110.9486536086255,17506.27166142193,17505.58992493414,-0.6817364877931595,True
2025-11-02,25,44870.868592619634,4585.295027994865,821.4725319217805,1002.0280611440677,50277.63615253628,50458.19168175857,180.5555292222872,True
2025-11-03,39,46262.97922841576,5809.314172621125,1290.6969801310806,1479.9681241065362,53362.990381167976,53552.261525143425,189.27114397545552,True
2025-11-04,39,45438.84697872125,6251.800521741085,558.683792894357,584.8949468106244,52249.3312933567,52275.54244727296,26.21115391626745,True
2025-11-05,38,46831.71084755415,7454.393618972415,2175.980568099325,2196.1287227978482,56462.085034625896,56482.23318932441,20.148154698523285,True
2025-11-06,39,45831.683915500005,5402.022571581735,752.6310549585157,703.5079960688678,51986.33754204026,51937.21448315061,-49.12305888964795,True
2025-11-07,15,15385.409584433084,2640.34588589981,111.23624510319758,63.685587670457586,18136.991715436092,18089.44105800335,-47.55065743273999,True
2025-11-08,19,14970.634099013325,1220.1654564003936,251.19792523913193,224.4862434388939,16441.99748065285,16415.285798852612,-26.71168180023804,True
2025-11-09,37,46728.0925803018,4466.86009609843,518.0298234393136,435.07028683655756,51712.98249983955,51630.0229632368,-82.95953660275609,True
2025-11-10,32,51932.7832934702,4623.634377185596,1243.9924830082568,1469.9121466049185,57800.41015366407,58026.329817260725,225.91966359666162,True
2025-11-11,43,47347.77028966755,4062.106642776682,1498.0499042329152,1547.260471300266,52907.92683667715,52957.137403744506,49.210567067350894,True
2025-11-12,38,49812.57525045886,4021.4668500956927,999.5284977721622,1034.1377806195103,54833.57059832671,54868.17988117406,34.60928284734814,True
2025-11-13,30,47676.49670579542,6275.330890980504,975.0570985983921,695.3445163383709,54926.88469537432,54647.1721131143,-279.71258226002124,True
2025-11-14,23,16167.03402007354,1992.939337390544,610.7901091592187,480.5963099801042,18770.763466623306,18640.56966744419,-130.19379917911448,True
2025-11-15,17,15876.569148986422,2981.7717679860043,146.352802176962,81.65128419541765,19004.69371914939,18939.992201167843,-64.70151798154436,True
2025-11-16,43,50940.934621978355,4569.57085042552,1046.2804838762215,818.5829381299463,56556.78595628009,56329.08841053382,-227.69754574627518,True
2025-11-17,31,51717.393856365634,2139.4024306696083,2035.6999641051584,2188.876557137937,55892.4962511404,56045.67284417318,153.17659303277878,True
2025-11-18,19,49741.829641515375,6560.784509932773,649.4220530732676,630.4580536568631,56952.03620452143,56933.07220510502,-18.96399941640459,True
2025-11-19,42,55728.612575837375,3021.507347390414,2011.2383393686555,2164.7020455640613,60761.35826259645,60914.82196879185,153.46370619540585,True
2025-11-20,36,48264.46894173375,4560.645619079814,1232.6687266829372,939.790414521375,54057.783287496495,53764.90497533493,-292.8783121615621,True
2025-11-21,14,17019.56243929619,1735.6390449792416,142.58594557144903,109.67295230329671,18897.78742984688,18864.874436578728,-32.91299326815232,True
2025-11-22,19,15317.345503534822,2075.1918756325904,160.6699956848112,374.48870073134685,17553.207374852223,17767.02607989876,213.81870504653565,True
2025-11-23,34,52149.250897769205,2912.8888843913996,1338.8002923089339,1420.7880160615762,56400.94007446954,56482.92779822218,81.9877237526423,True
2025-11-24,39,50669.938582975316,4720.42009149182,821.3559783371654,658.949243788466,56211.71465280431,56049.3079182556,-162.40673454869943,True
2025-11-25,46,53030.91009674888,1717.8561617427167,2359.41948907563,2005.2351590070593,57108.18574756723,56754.00141749865,-354.1843300685705,True
2025-11-26,43,56414.144963399485,2665.857197395003,1402.640058638346,1287.477784226764,60482.64221943284,60367.47994502125,-115.16227441158208,True
2025-11-27,42,51405.1140554744,2292.0607761067085,996.0042955376516,1009.4144518354524,54693.179127118754,54706.589283416564,13.410156297800768,True
2025-11-28,13,16246.644171039074,2475.808294788694,35.40506958573391,25.78691513227377,18757.857535413503,18748.239380960043,-9.618154453460143,True
2025-11-29,12,16817.716264244176,357.441578061983,926.7027044729823,1658.7241018124712,18101.860546779142,18833.881944118635,732.0213973394889,True
2025-11-30,47,56974.96863774761,2466.713046690122,1279.4497878118052,1011.5227314009794,60721.131472249544,60453.204415838714,-267.9270564108258,True
2025-12-01,46,57765.44738575456,35593.49662014265,1480.9326269316216,1303.489912496705,94839.87663282883,94662.43391839392,-177.44271443491652,True
2025-12-02,36,62132.50828153106,31936.629630444582,1239.070100681151,1141.7860776855457,95308.20801265677,95210.92398966118,-97.28402299560526,True
2025-12-03,38,61918.21669277244,24426.738583661223,2896.411999795366,2851.4017024019986,89241.36727622902,89196.35697883567,-45.01029739336718,True
2025-12-04,33,58235.49468133411,35056.13811342808,2219.8119663979246,1557.7085902023268,95511.44476116012,94849.34138496453,-662.1033761955978,True
2025-12-05,25,18777.893054435033,16436.106790092534,414.37451149779645,536.3066101147434,35628.374356025364,35750.30645464231,121.93209861694697,True
2025-12-06,7,19231.324374627595,14209.910159014571,271.7881246247497,344.60548395697657,33713.02265826691,33785.84001759914,72.81735933222689,True
2025-12-07,34,60634.954280497856,32520.86665286061,2052.419534303277,2059.6469338574216,95208.24046766173,95215.46786721589,7.22739955414454,True
2025-12-08,34,63473.6286147243,12823.448797674268,723.860277598044,658.4125162163548,77020.93768999662,76955.48992861493,-65.44776138168925,True
2025-12-09,42,61637.02462202512,21647.21240977449,1288.3247123570072,1370.8847005988034,84572.56174415661,84655.12173239842,82.55998824179619,True
2025-12-10,21,63779.5555400708,21288.147679871676,1116.9864326765323,1215.997755238846,86184.68965261901,86283.70097518132,99.01132256231358,True
2025-12-11,35,58090.16452291068,17250.179929996775,1083.4679694791967,934.3369333849887,76423.81242238663,76274.68138629245,-149.13103609420796,True
2025-12-12,22,22195.44182867257,5491.139720256724,1014.350181341242,1231.4373431401982,28700.93173027054,28918.018892069493,217.08716179895623,True
2025-12-13,17,19122.94982783968,9733.221560399496,353.80501541352663,304.9744897681323,29209.9764036527,29161.145878007308,-48.830525645394346,True
2025-12-14,36,64554.21871161215,20406.545888967998,1994.912041905964,1880.2421939788733,86955.6766424861,86841.00679455903,-114.66984792709081,True
2025-12-15,37,65073.30497319014,13572.432717293848,2391.783558196332,2384.9517032331496,81037.52124868032,81030.68939371713,-6.831854963182195,True
2025-12-16,21,65994.88072675538,12954.15239585684,303.4688299383818,237.86378909576698,79252.5019525506,79186.896911708,-65.60504084261484,True
2025-12-17,35,63926.34796814696,16507.196772148673,1510.2638344146083,1480.853974949021,81943.80857471025,81914.39871524466,-29.40985946558726,True
2025-12-18,40,60840.56436169999,13458.001462606433,720.2412237684797,602.6877777890581,75018.8070480749,74901.25360209547,-117.55344597942155,True
2025-12-19,15,21131.64130394672,9089.597841865208,667.8125991758859,1208.7820434791672,30889.05174498781,31430.02118929109,540.9694443032813,True
2025-12-20,14,18791.73680316266,8869.753744579893,206.4905557436531,228.5766386514393,27867.981103486207,27890.067186393993,22.08608290778622,True
2025-12-21,34,63646.08641604106,17258.061855249867,1058.2866336501727,930.6344627484249,81962.4349049411,81834.78273403936,-127.65217090174781,True
2025-12-22,28,67196.8377991688,8323.664315640512,804.1201532026821,683.8093998536795,76324.62226801201,76204.31151466302,-120.31075334900265,True
2025-12-23,36,65384.150120198174,7472.653930616913,1201.04081963011,1189.6288682360141,74057.84487044519,74046.43291905109,-11.411951394095922,True
2025-12-24,23,65047.20345009528,8450.266110450906,165.0569039575867,173.93778694630822,73662.52646450378,73671.4073474925,8.88088298872151,True
2025-12-25,34,62503.763546809896,11340.347805416272,1300.0675004822847,1173.3962767173684,75144.17885270844,75017.50762894354,-126.67122376491625,True
2025-12-26,14,21759.7969927168,4676.4591413267835,456.6510952049191,566.6864230043864,26892.907229248507,27002.942557047976,110.03532779946727,True
2025-12-27,16,19883.056999019947,3941.2395649971254,261.08842609543655,289.7584329908227,24085.384990112507,24114.054997007894,28.670006895386166,True
2025-12-28,21,64092.6642836199,6160.982463021441,241.73565454339405,206.86397359384688,70495.38240118473,70460.51072023521,-34.87168094954717,True
2025-12-29,34,66907.44474293586,1723.92779001907,1345.1289819233457,1184.9872067588913,69976.50151487827,69816.35973971382,-160.14177516445443,True
2025-12-30,36,65313.67831224496,4393.770506000751,1017.6769333684216,795.7878860492019,70725.12575161413,70503.23670429492,-221.88904731921969,True
2025-12-31,50,64119.74881216472,4135.692950650797,914.6461526544861,823.8134081659473,69170.08791547001,69079.25517098147,-90.83274448853876,True
