calibration_date,risk_alpha,k_target,validation_days,mean_validation_cost_yuan,standard_error_yuan,total_planned_fee_yuan,total_emergency_fee_yuan,total_cost_yuan,total_unused_quota_kwh,emergency_purchase_kwh,soc_window_start_kwh,soc_window_end_kwh,daily_soc_end_path_kwh,all_value_cuts_present,no_future_info,used_full_day_actual_scheduler,mean_elapsed_seconds,mean_solve_seconds,policy_loop,fallback_reason,selected
2025-06-18,0.6,8,14,56054.64906088079,4606.086183268966,610259.2779082735,174505.8089440575,784765.0868523311,67534.44606150295,47241.75817750841,2782.541129159659,3630.3787260747345,1313.895791;1200.000000;1270.646328;8107.038633;2593.235096;1654.387965;1670.667571;1686.753099;1632.309765;2598.800673;8142.393309;4234.704454;5620.796603;3630.378726,True,True,False,5.347018313857136,5.347018313857136,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-06-18,0.7,8,14,56254.50037018609,4598.995028425143,614234.1474981746,173328.8576844306,787563.0051826052,69403.1363155524,46971.56584919603,2782.541129159659,3689.3443736311856,1313.895791;1200.000000;1270.646328;8120.509326;2593.235096;1654.387965;1670.667571;1686.753099;1632.309765;2598.800673;8142.393309;4018.402395;5300.829775;3689.344374,True,True,False,5.31820022735753,5.31820022735753,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-06-18,0.8,8,14,56705.74949858641,4377.865812777415,628742.6944660185,165137.79851419118,793880.4929802098,76099.25727042745,44570.386709104685,2782.541129159659,3689.3443736311433,1313.895791;1200.000000;1270.646328;8120.509326;2593.938554;1654.387965;1670.667571;1686.753099;1632.309765;2574.949925;8139.502164;4018.402395;4766.879926;3689.344374,True,True,False,5.416123456931798,5.416123456931798,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-06-18,0.9,8,14,56658.72711641905,4274.801216153653,635790.4914677728,157431.68816209398,793222.1796298667,78229.77890208965,42912.0815591739,2782.541129159659,3692.77191016796,1313.895791;1200.000000;1270.646328;8191.360157;2593.938555;1654.387965;1670.667571;1686.753099;1632.309765;2574.949925;8139.502164;4018.402395;4766.879926;3692.771910,True,True,False,5.389157706857077,5.389157706857077,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-02,0.6,8,14,49313.449184818564,5074.922451034878,653111.1114025287,37277.17718493118,690388.28858746,113660.29881101054,9503.2668742418,3630.3787260747345,1353.4663710406976,3527.965046;3995.255342;4060.831271;8920.997776;4418.778726;4310.004372;4894.250546;4292.308927;3914.936164;4540.204346;10800.000000;5509.557748;5225.690412;1353.466371,True,True,False,5.684849259213869,5.684849259213869,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-07-02,0.7,8,14,49795.69170854151,5021.1374934537525,660229.7690177696,36909.91490181152,697139.6839195811,117074.94457295926,9572.322659851181,3630.3787260747345,1353.4663710406915,3528.238011;3995.255342;4072.808774;8924.933933;4418.778726;4310.004372;4642.583250;4292.308927;3914.936164;4546.605200;10800.000000;5509.557748;5225.690412;1353.466371,True,True,False,5.7284737922174305,5.7284737922174305,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-02,0.8,8,14,50179.45731062296,4921.420574984293,667963.626693446,34548.77565527547,702512.4023487214,122123.63696120714,9406.52727426232,3630.3787260747345,1343.173857113412,3516.893966;3995.255342;4087.877780;8962.691591;4418.778726;4310.004372;4624.482639;4305.403772;3914.936165;4573.421078;10800.000000;5509.557748;5225.690412;1343.173857,True,True,False,5.730208182857106,5.730208182857106,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-02,0.9,8,14,50678.05035611953,4813.872312088825,674969.2664391457,34523.438546527825,709492.7049856734,126815.66939240912,9374.735538652485,3630.3787260747345,1343.173857113412,3516.893966;3995.255342;4091.657195;8970.622942;4418.778727;4308.580276;4644.094625;4292.308927;3923.917419;4577.765867;10800.000000;5509.557748;5227.620666;1343.173857,True,True,False,5.726743738785444,5.726743738785444,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-16,0.6,8,14,61222.01181610984,4942.450148125099,667980.9736878222,189127.19173771548,857108.1654255379,27559.558526015375,45874.09923277976,1353.4663710406976,3484.974026032321,1240.682327;1323.381966;1882.212390;7556.092421;1379.937500;3301.984594;1719.943246;1728.343532;1629.540150;2420.848784;8095.544108;3867.340427;4380.418643;3484.974026,True,True,False,5.599567268786943,5.599567268786943,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-07-16,0.7,8,14,61496.47817407736,4913.318422990759,673173.9926127737,187776.7018243093,860950.6944370831,29491.574034847967,45583.250397478114,1353.4663710406976,3492.3909855508214,1240.682327;1323.381966;1882.212390;7556.092421;1379.937500;3268.415016;1719.943246;1714.713237;1629.540150;2391.292905;8095.544109;3860.997932;4369.034827;3492.390986,True,True,False,5.583279712074727,5.583279712074727,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-16,0.8,8,14,61955.78695007529,4829.948731543912,681117.338724279,186263.67857677504,867381.0173010541,33607.53430869789,44983.32495467724,1353.4663710406976,3482.994887973456,1272.059715;1323.381966;1882.212390;7547.015679;1379.937500;3164.912597;1783.854981;1722.203956;1623.664314;2385.298099;8095.544109;3868.574488;4299.569653;3482.994888,True,True,False,5.594366472286181,5.594366472286181,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-16,0.9,8,14,63133.98815309168,4748.5022722179065,698783.4104020104,185092.4237412731,883875.8341432835,43925.172033706905,45070.648563384915,1353.4663710406976,3486.840525643468,1225.975265;1323.381966;1882.212390;7544.959420;1379.937499;2891.945573;1719.943246;1694.784604;1560.828064;2330.089887;8091.947913;3868.574488;4323.935446;3486.840526,True,True,False,5.668415727714351,5.668415727714351,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-30,0.6,8,14,52574.59545854658,4447.034151257602,697220.8197782635,38823.51664138852,736044.3364196521,39900.25763883781,10266.806745139373,3484.974026032321,4975.622560483395,3523.670482;2626.685568;3603.832950;8373.006421;4365.010451;3618.738906;4056.182437;3791.586462;4192.785732;4428.362537;9136.406679;4738.170558;4222.935910;4975.622560,True,True,False,5.975367426427381,5.975367426427381,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-07-30,0.7,8,14,52922.24960147923,4389.8076802883215,701675.7004795157,39235.79394119354,740911.4944207092,42018.16435328437,10286.379872005307,3484.974026032321,5050.9831331062,3511.591110;2626.489455;3581.165987;8416.333790;4365.010451;3618.738906;4065.297206;3793.164378;4192.879319;4429.183822;9162.390939;4738.170558;4222.935910;5050.983133,True,True,False,5.863442351784864,5.863442351784864,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-30,0.8,8,14,53605.646883285735,4297.321135268734,710993.2672258912,39485.789140109235,750479.0563660003,49016.80804542536,10204.627994246595,3484.974026032321,5050.983133104956,3509.295599;2626.489455;3565.189361;8182.484943;4384.322876;3628.209369;4079.552615;3791.025680;4196.835277;4427.950836;9170.674789;4789.162876;4230.703905;5050.983133,True,True,False,5.851465059076353,5.851465059076353,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-07-30,0.9,8,14,54415.26475805741,4218.304659023134,722677.9357842617,39135.7708285422,761813.7066128037,54080.8835135363,10126.346750438337,3484.974026032321,5050.98313310401,3509.295599;2626.489455;3564.236759;8185.801650;4339.776104;3633.843525;4060.130269;3790.581982;4196.559011;4399.322983;9166.947977;4789.162876;4231.801714;5050.983133,True,True,False,5.864418632287458,5.864418632287458,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
2025-08-13,0.6,8,14,49210.37415248314,4108.3251178527335,668893.7103829718,20051.52775179225,688945.238134764,68813.32807173704,5159.460008593584,4975.622560483395,2635.663084556454,5559.199125;5077.838800;6050.153773;10013.846354;4260.911751;4751.623083;4181.217293;2595.981104;3056.613542;2645.496848;9503.120817;3506.877463;2844.754224;2635.663085,True,True,False,5.572045668714314,5.572045668714314,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,True
2025-08-13,0.7,8,14,49553.31165982358,4054.3606103416246,673937.54096908,19808.82226845019,693746.3632375301,73542.00782041931,5067.252061186281,4975.622560483395,2635.663084556454,5559.199124;5077.838799;6050.153773;10027.350158;4260.911751;4751.623083;4181.217293;2589.566231;3056.613542;2640.101713;9505.096363;3492.206076;2844.754224;2635.663085,True,True,False,5.564353170784931,5.564353170784931,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,,False
