calibration_date,date,day_index,planned_fee_yuan,emergency_fee_yuan,total_cost_yuan,unused_quota_kwh,emergency_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,soc_end_path_kwh,has_value_cuts,n_value_cuts,value_cut_gap_yuan,value_cuts_used,no_future_info,used_full_day_actual_scheduler,k_effective,elapsed_seconds,policy_loop,risk_alpha,k_target,calibration_day_index
2025-01-29,2025-01-15,14,86265.17229239251,3.438443776104805e-07,86265.17229273636,16072.210540822405,1.5352071613961016e-07,3568.1912366875945,4181.77487699138,1300.0095330065037,10207.362189576334,3568.191237;3568.191237;3568.191237;3568.191237;3568.191237;3568.191237;3568.191237;3568.191237;3568.191237;2904.563640;2904.563640;2904.563640;2904.563640;2904.563640;3081.070041;3871.639456;3871.639456;3618.881109;4151.473522;4942.042937;5020.513940;4312.084723;3594.610003;3038.257511;3151.963924;3151.963924;3942.533339;4733.102755;5461.757211;4730.873416;4800.600560;5591.169975;5750.516244;5891.575845;6055.984352;6136.388774;6343.850863;6563.095524;6563.095524;5861.820999;5861.820999;6001.836663;6001.836663;6173.654863;6173.654863;6942.269072;6942.269072;6338.109678;5747.324550;5165.723224;4579.507223;3991.897490;3368.324043;2808.255759;2145.954545;2332.603415;2495.195904;2498.018033;2682.002148;2233.115517;1875.090381;1907.051845;1600.170680;1300.009533;1300.009533;1300.009533;1300.009533;1300.009533;1424.463712;2215.033126;3005.602541;3796.171956;4586.741371;5377.310786;6167.880201;6958.449616;7749.019031;7886.967045;7945.120451;8002.154911;8097.666347;8169.527933;7871.681275;7472.140606;7060.544132;6642.035402;6198.961087;5718.652887;5204.976452;5995.545867;6786.115282;7576.684697;8367.254112;9157.823527;9381.592718;9508.535027;9620.430465;9698.688247;9761.851403;9841.969495;9944.634843;10061.948357;10190.612704;10196.100283;9984.889327;10100.955300;10181.443003;10065.400431;10092.589764;10157.300913;10101.860915;10161.276254;10207.362190;9457.449124;8667.699582;7887.850254;7126.473932;6387.260099;5645.015575;4868.295179;4062.433323;3222.954031;2403.751949;1647.519405;1676.306726;1709.710544;1778.490455;1829.330060;1841.557671;1913.089308;1998.050752;2745.252390;2817.238037;2767.645837;3548.197742;4338.767157;3776.757754;3245.609301;3943.112347;4686.104440;4655.945974;4523.249767;4422.881876;4181.774877,True,17,0.7023479118361138,True,True,False,4,5.445029137998063,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-16,15,84776.99250627164,1046.670130801638,85823.66263707327,17135.312109420156,183.77481111553556,4181.77487699138,2818.186579620684,1328.5069913073353,10781.955298064211,4181.774877;4181.774877;4181.774877;4181.774877;4181.774877;4181.774877;3469.318955;3469.318955;3469.318955;3469.318955;2991.264505;2991.264505;2991.264505;2991.264505;2991.264505;3067.358284;3160.967569;3491.149228;3870.490542;4627.961331;4628.289324;3904.936370;4017.797128;4080.396339;3521.729719;3635.172358;4143.329294;4933.898709;4974.772779;5014.040599;5170.893857;5313.247533;4620.961831;5411.531247;5411.531247;5582.243217;5026.579882;5219.838499;5347.840860;5381.938404;5558.304776;5708.769500;5856.342976;6030.419159;6045.397486;6835.966901;6879.745645;6279.439210;5646.152316;4953.481214;4258.713256;3657.272429;3130.152139;3130.152139;2511.973203;2683.947060;2823.836971;3020.681020;3209.865237;2722.998772;2318.397292;1979.881994;1657.807842;1328.506991;1328.506991;1328.506991;1328.506991;1328.506991;1328.506991;2059.754111;2847.331733;3637.901147;4428.470562;5219.039977;6009.609392;6800.178807;7590.748222;7767.748784;7884.360147;8046.162334;8215.862382;8354.365201;8201.670794;7959.780647;7682.907532;7358.069489;6990.399245;6621.646276;6231.534628;6387.809780;7178.379195;7968.948610;7968.948610;7968.948610;8759.518025;9550.087440;9960.753642;10042.214025;10140.867874;10227.313381;10318.124460;10445.719104;10605.578196;10747.996664;10664.831111;10735.547934;10739.648056;10673.781434;10734.568181;10781.955298;10674.874463;10696.918584;10542.002706;9814.898447;9041.152806;8241.412505;7448.146370;6724.781996;6004.828384;5212.203488;4407.601853;3625.671324;2887.730993;2151.425806;2143.358572;2212.017834;2812.166881;2876.492676;2920.383382;2472.100036;2571.071492;3278.058446;4013.427577;4616.898083;5250.861025;4652.535956;4039.373656;4070.657278;4741.926060;4777.580013;4498.315276;3840.733604;3272.273840;2818.186580,True,13,0.8900354662728205,True,True,False,4,4.7336940839959425,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-17,16,32748.255068396255,241.5568465279649,32989.81191492422,15064.382118493017,108.4400863351756,2818.186579620684,5948.196220007207,2182.1714611738093,10799.99999973914,2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2818.186580;2329.888710;2329.888710;2625.243538;2625.243538;3415.812953;3525.770960;3618.384230;3705.668004;4460.600415;4460.600415;3922.579278;3369.763390;3411.120212;3416.915488;3291.857447;3372.667381;4129.032684;4919.602099;5030.378577;4442.523779;5233.093194;5359.389855;5471.552761;5592.044173;5715.462310;5809.073363;5257.802837;5265.136010;5454.010474;5564.751270;5564.751270;4906.784502;5077.867540;4956.558603;4451.894664;4451.894664;4077.611406;3704.455928;3412.177587;3187.287460;2987.548968;2837.646395;2674.172469;2469.487021;2309.967663;2234.314580;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2233.891061;2842.984984;3633.554399;3673.224459;4463.793874;5254.363289;6044.932704;6522.709363;6800.251801;7056.014984;7293.377664;7519.484074;7751.420717;7997.136411;8150.622244;8260.892985;8309.835013;8311.449721;8340.838491;8334.010671;8545.538116;9177.696756;9284.904421;9410.188397;9563.957813;9738.551724;9917.583000;10064.847954;10064.847954;10130.901431;10214.929621;10356.911304;10499.917601;10654.139492;10771.276512;10706.332101;10798.351097;10800.000000;10326.661495;9848.631243;9364.218987;8896.526905;8436.174557;8004.442123;7517.080674;7010.287046;6497.584475;5973.714530;5511.735929;5058.002703;4553.607118;4077.291856;3619.814388;3161.196286;2687.506067;2182.171461;2222.447700;2286.869813;2312.054121;2377.282295;2337.211854;2362.666988;3153.236403;3895.913059;4662.606408;5453.175823;5505.034212;5477.381095;6206.328375;6184.107735;6237.326710;6965.044275;6819.840215;6400.117320;5948.196220,True,16,0.9794321602021228,True,True,False,4,5.270632771003875,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-18,17,32765.493110929914,1.4175100136526452e-07,32765.493111071664,15030.381131944638,5.7786792240221985e-08,5948.196220007207,9994.757642513294,1773.475239225143,10476.548741032886,5948.196220;5948.196220;5948.196220;5948.196220;5948.196220;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5923.730714;5718.708585;5718.708585;5718.708585;5718.708585;5718.708585;5173.181387;5173.181387;5173.181387;5173.181387;5173.181387;5173.181387;5218.915653;4659.019461;4757.917884;5511.547341;5511.547341;5634.878985;5759.080293;5759.080293;5759.080293;5762.598727;5762.598727;5881.643526;5688.469796;5046.012244;4391.499386;3804.628016;3837.651930;3837.651930;3458.842041;3123.226752;2853.609061;2627.377803;2432.103204;2302.391002;2178.320865;2006.921463;1851.305235;1774.919346;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1773.475239;1977.382260;2767.951675;3069.209697;3859.779112;4650.348527;5440.917942;6164.201167;6448.819991;6772.752347;7059.796234;7239.680274;7423.892878;7583.020160;7719.087434;7848.058699;7927.323058;8038.818248;8090.606996;8103.495175;8340.713641;8968.159511;9120.264531;9233.266108;9314.809117;9376.850743;9510.950141;9604.090625;9671.491424;9176.470487;8640.958664;8753.566262;9544.135677;10061.567843;10182.622481;10316.759058;10476.548741;10454.779376;9958.475708;9439.155980;8935.579807;8459.189705;8033.001203;7567.973805;7122.211241;6691.675719;6240.982892;5751.590558;5270.583864;4803.768471;4325.349240;3818.587605;3327.479981;2846.985945;2364.226366;1828.026367;1859.335177;2467.714916;2517.114326;2575.682744;2096.931009;2159.091197;2896.830020;3657.382803;4421.869254;5168.000762;5930.827262;6721.396677;7153.145516;7932.779056;8704.721501;9495.290916;10285.860331;10147.414119;9994.757643,True,12,0.9372082124900771,True,True,False,4,4.5973680690003675,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-19,18,68812.73456547974,5131.468800743695,73944.20336622343,1532.8986351348356,850.6631290542136,9994.757642513294,4133.316982125284,1200.0,10708.925739509123,9330.776837;8701.827147;9486.324198;9494.819444;8888.511363;8298.918747;9041.576644;9133.593288;8455.205673;8528.481931;9319.051344;9347.207585;8647.181909;8605.870502;9355.199864;9510.448905;8844.597419;8854.411548;8906.832403;8980.812751;9093.592095;9226.859480;9359.072229;9487.360774;8971.626249;9100.968940;9876.118298;9986.133297;10059.093004;10171.444223;10271.224139;9747.440953;9831.754470;10622.323885;10164.253317;9330.719089;8714.986496;8724.035119;8887.454039;8889.223531;9053.685750;9471.800625;9653.431688;9861.685819;9981.874952;10708.925740;9911.233101;9032.822640;8154.412178;7325.535564;6511.954430;5793.129488;5305.939220;4747.621765;4965.458101;5173.165797;5346.762913;5581.174020;5538.381775;5096.431073;4723.321469;4418.778868;4148.932555;3877.090248;3628.989538;3440.187382;3969.901700;4760.471115;5551.040530;6341.609945;7132.179360;7576.252703;7589.516083;7563.778982;8130.941176;8921.510591;8866.697781;8648.620023;8408.382510;8472.297132;8959.155283;9041.813631;8700.453677;8335.933978;7944.988478;7520.794755;7061.949145;6558.315950;5990.655347;6781.224762;7571.794177;7780.188605;8565.839662;9356.409077;9457.093652;9246.516283;9350.999076;9467.399591;9537.950900;9600.348252;9729.040259;9199.458493;9362.174190;9489.361972;9615.756502;9720.802097;9820.392769;9822.109886;9769.942429;9769.942429;9769.942429;9840.844110;9423.779738;8633.389519;7868.219658;7125.330539;6357.624391;5563.591421;4781.168560;4039.538027;3318.314103;2696.674397;1953.048413;1200.000000;1235.728725;1332.179664;2090.711554;2110.141086;2123.062152;1540.637593;1587.484626;1633.270153;2292.608681;2300.159568;2280.892513;2285.168632;2286.919356;3029.426103;3028.536265;3038.203735;3797.515616;4203.366850;4245.943416;4133.316982,True,18,0.9325208473019302,True,True,False,4,5.721503360997303,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-20,19,68656.28130007445,2647.057649894298,71303.33894996875,627.3565416128006,469.6019775820979,4133.316982125284,3747.9677537097887,1200.0,10786.956357278077,4845.098249;5585.662947;6334.714028;7108.248989;7120.859962;7100.070604;7823.878907;8591.280511;8667.604454;8729.950395;9491.939192;10228.367251;10259.362537;9853.819430;9825.807799;9950.493941;9691.335449;9150.343323;9262.020044;9388.427840;9489.295674;9623.202077;9787.568960;9839.592380;9841.080379;9851.535888;9134.753831;9122.895904;9169.348439;9224.090079;9257.743995;9261.597836;10008.729415;10786.956357;10264.365699;9385.955238;8738.163835;8945.943348;8931.649852;8943.294183;8919.805585;8877.174443;8780.213791;8923.368885;9661.775400;10431.378069;9640.682340;8762.271879;7883.861418;7005.450957;6152.624200;5331.589578;4701.826068;3993.837777;3357.253681;3321.716745;3239.311867;3437.827228;3489.558358;3115.651965;2776.199219;2440.180163;2117.453477;1851.162555;1630.093312;1727.554088;2518.123503;3305.594948;4096.164363;4886.733778;5677.303193;6467.872607;6491.169807;7281.739222;8072.308637;8862.878052;8882.773110;8751.251346;8619.358140;8816.513714;8927.446923;8993.467897;8729.038415;8427.284657;8101.600311;7751.893283;7361.235163;6907.461249;6421.743974;7206.245260;7953.615262;8064.827839;8825.371315;9586.936712;9711.623738;9403.804751;9509.354722;9612.842678;9638.941351;9528.940003;9538.021537;9148.567793;9124.632907;9219.272438;9341.262706;9433.193806;9424.785942;9435.023816;9387.371357;9387.371357;9404.475326;9451.160365;9465.094165;8691.278673;7904.262753;7142.644948;6425.789982;5692.613745;4930.443903;4163.997396;3402.087615;2687.082739;1948.850060;1200.000000;1207.529731;1614.455631;2215.097147;2284.561264;2330.771501;1549.967190;1628.145058;2299.523974;2667.830280;2069.257658;2045.579225;2804.821892;3487.778223;2975.670195;2979.814170;3666.386289;3744.199665;3137.761614;3100.578508;3747.967754,True,15,0.8704915370908566,True,True,False,4,5.186766688006173,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-21,20,81645.08010136636,0.0,81645.08010136636,20161.2073636394,0.0,3747.9677537097887,5049.106246985167,2016.2445362561057,10784.742225987491,3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;3747.967754;4509.487536;4541.425825;4630.663131;4731.533677;4814.579516;4044.533055;4096.691710;4746.184911;5536.754326;5742.587477;5163.198807;4408.002190;4496.418013;5286.987428;6077.556844;6196.117658;6296.445120;6454.389433;6512.344384;6622.632430;6796.012957;6245.140888;6352.306506;6550.183688;6629.539816;6629.539816;7400.113399;6954.258593;6415.719347;5890.268874;5351.767811;4818.340514;4311.103270;3807.490731;3251.448923;3251.448923;3251.448923;3251.448923;3251.448923;3251.448923;2882.809040;2590.566764;2374.196817;2188.625580;2016.244536;2016.244536;2016.244536;2016.244536;2016.244536;2016.244536;2036.801138;2809.069618;3589.224584;4375.469399;5159.280345;5942.960993;6733.530408;7524.099823;7522.369793;7477.167843;7674.942538;7674.942538;7815.492583;7713.507987;7519.882604;7271.827835;6953.256364;6556.589038;6150.047659;5734.621983;6173.813412;6964.382827;7754.952242;8545.521657;9336.091072;10126.660487;10126.660487;10146.835946;10255.785197;10339.088730;10446.311100;10590.727785;10740.974134;10758.117757;10461.070260;10578.113931;10681.609466;10784.742226;10697.539784;10672.673397;10702.439940;10717.516099;10729.710772;10463.510783;9786.593627;9077.783004;8316.067405;7554.673515;6797.223213;6455.157738;5689.306793;4948.550454;4209.120427;3468.854944;2706.123068;2726.274935;2752.156486;2767.898454;2793.855149;2845.392242;2896.625916;2946.466534;3609.196621;3688.570336;3154.671518;3939.234771;4714.032097;4693.469202;4125.550487;4150.887090;4929.556404;5010.280730;4989.948681;4997.002331;5049.106247,True,14,0.773948780799401,True,True,False,4,4.8919594250037335,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-22,21,68881.4591511899,7062.464449919877,75943.92360110978,815.1850001098242,1387.0666499884985,5049.106246985167,4894.302389320513,1232.2212716152135,10800.0,4443.862272;4491.877706;5282.447121;6073.016536;6863.585951;7654.155366;8399.316962;9148.465341;9883.443759;10674.013174;10754.186605;10102.834707;9470.058784;9557.310678;10315.850964;10434.795880;9931.638270;9231.724328;9326.691200;9385.107350;9464.786510;9423.050538;9390.294490;9519.534617;9632.827852;9727.217987;9812.560925;9897.587014;10001.543851;10098.826020;9994.708618;9218.861171;10009.430585;10800.000000;10800.000000;9969.182696;9090.772235;9289.773181;9351.654738;9524.570389;9675.645586;9855.508142;10053.679572;10150.681554;10148.734262;9455.474764;8741.351752;7996.203311;7240.576233;6451.348387;5662.950214;4907.650922;4218.938935;3591.885376;3591.885376;3591.885376;3100.552633;3100.552633;3058.710958;2604.929823;2203.922289;1884.687754;1628.090883;1383.542095;1368.499589;2008.853278;2718.435852;3444.737324;4210.398099;4910.196770;5582.694596;6310.565118;7074.560336;7846.273711;8605.350605;9338.765417;9196.889092;9007.921041;8795.132027;8583.295826;8448.564141;8385.402795;8004.341503;7581.862086;7144.047818;6707.391717;6276.640309;5841.924862;5380.423273;6170.992688;6961.562103;7752.131518;8542.700933;9333.270348;9340.925780;9340.925780;10037.700268;10153.577974;10146.844956;10146.844956;10146.844956;9593.062156;9610.361958;9718.832593;9824.131832;9940.220309;10058.854388;10173.849726;10242.594032;10282.912579;10264.090585;10254.023066;9506.375446;8801.444024;8068.601390;7295.403262;6532.658377;5807.647530;5069.571852;4284.715619;3470.148329;2654.200968;1978.440928;1232.221272;1256.575953;1319.417678;1360.664388;1385.818331;1409.860737;1419.087568;1431.063587;1462.793581;2225.761745;3002.454546;3789.912074;4566.889266;4504.615328;4402.667303;4408.173745;5193.548948;5164.414122;4570.943044;4598.095962;4894.302389,True,12,0.9172965231118724,True,True,False,4,4.567537691000325,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-23,22,67887.16355617996,9575.736974483425,77462.90053066339,523.2016453032672,2208.4365465133724,4894.302389320513,2705.09459758862,1200.0,10800.0,4927.014966;5706.626306;6497.195721;7276.540495;8061.956604;8105.859295;8102.358472;8106.906579;8133.047816;8903.724546;8979.264919;8298.373834;8257.210331;8383.832651;8532.150562;8651.880573;8055.260019;7312.374237;8072.559049;8844.641858;8838.850678;8791.804352;8901.686733;9687.544692;9687.544692;9708.316305;9804.849504;9777.241971;9809.861988;9873.709401;9911.618628;9911.618628;10009.430585;10800.000000;10800.000000;9972.579802;9115.008057;9125.841131;9048.787289;9224.599486;9346.809316;9385.408002;9487.414874;9626.262644;9626.262644;9626.262644;8851.696437;8017.282335;7201.905370;6390.546446;5593.003582;4855.168354;4170.318491;3497.798847;3497.798847;3430.777505;2876.453509;2923.814944;2892.380858;2456.539061;2113.244465;1825.075127;1520.040506;1231.357408;1221.545641;1973.245185;2614.682512;3263.778314;4008.653042;4713.332076;5460.563565;6251.132980;7041.702395;7832.271810;8622.841222;9413.410637;9394.222548;9173.222382;8913.093246;8913.093246;8765.456060;8507.582755;8223.268853;7909.935011;7547.357706;7160.980625;6768.340372;6328.904348;5822.416864;6612.986279;7403.555694;8194.125109;8984.694524;9775.263939;10151.451735;10151.451735;10265.857833;10358.826358;10358.826358;10358.826358;10358.826358;10358.826358;10060.379057;10164.263061;10297.850298;10316.777327;10324.112969;10456.779139;10467.070668;10210.360828;10215.931707;10231.156683;9495.314568;8784.218461;8103.500370;7392.327332;6629.621097;5845.075715;5064.191900;4290.985146;3515.165191;2734.560500;1973.290465;1200.000000;1200.000000;1268.862701;1853.156318;2258.266778;2291.900900;1495.896338;1567.706209;1598.182359;2366.077921;2362.484148;2357.671630;2353.587765;1882.858980;2551.483178;3239.530813;3253.355318;2622.226186;1972.731389;1983.715697;2705.094598,True,14,0.7876865960461146,True,True,False,4,4.897162338995258,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
2025-01-29,2025-01-24,23,23713.951646358553,1536.1218015208924,25250.073447879447,2376.4716171864266,914.5658725158127,2705.09459758862,6300.42827671752,2096.285068107548,10799.999999728248,2705.094598;2458.757729;3249.327144;3285.788522;4076.357937;4866.927352;5657.496767;5658.262900;5620.797815;6393.256568;6470.534455;5977.087378;5462.266660;6169.152105;6934.399318;7387.544227;7130.256514;6551.394562;5992.188695;5996.048845;6112.075848;6214.434554;6340.458955;6496.194226;6516.499535;6616.387369;6649.245041;6380.016331;5785.405076;5803.538103;5883.138835;6673.708250;7464.277665;8254.847080;8389.518935;7835.513363;7240.588181;6727.276560;6727.276560;6803.730647;6218.679284;5600.257677;5048.305137;5048.305137;4545.247748;4056.190713;3653.392532;3367.197808;3133.252553;2938.987625;2790.316027;2655.875034;2526.446004;2403.146790;2275.813105;2168.190431;2096.285068;2096.285068;2096.285068;2096.285068;2096.285068;2096.285068;2096.285068;2096.285068;2333.628063;2344.222069;2712.022599;3417.977053;3698.790489;4489.359904;5266.117189;6049.703021;6472.595962;6871.300151;7220.202942;7598.606115;7976.352846;8299.026915;8432.139562;8720.800078;8979.586651;9195.287208;9375.387980;9436.291531;9554.378536;9635.254025;9688.609159;9727.262280;9733.734719;9932.594532;10723.163946;10723.163946;10633.620490;10730.873633;10716.130980;10666.036181;10716.957226;10727.023438;10746.920822;10370.000402;10503.675842;10508.828953;10521.699798;10022.132422;10143.480748;10800.000000;10800.000000;10352.151210;9870.976439;9382.848006;8900.716613;8400.869069;7932.472844;7505.247376;7054.520351;6581.552694;6134.615695;5682.504629;5215.387696;4736.177896;4237.587462;3732.929040;3275.487130;2837.385982;2359.480393;2387.187105;3022.987545;3052.836294;3046.014125;2501.780852;2598.655879;2697.672289;3476.856856;4239.943772;4993.084996;5744.310001;5693.013559;5255.775967;4820.714129;4853.820675;4866.268717;4847.638196;5602.034391;6300.428277,True,18,0.9085254633209843,True,True,False,4,5.631507591999252,day_ahead_joint_q+locked_q+causal_mpc+next_day_value_cuts,0.6,4,28
